quarter,RCONA567_qoq,RCFD8719_qoq,RCFDA556_qoq,RCONB550_qoq,RCFDB559_qoq,RCFDB857_qoq,RCON3499_qoq,RCFN6631_qoq,RCFDA557_qoq,RCFD3368_qoq,RIAD4460_qoq,RCFD3819_qoq,RCON3485_qoq,RIADB492_qoq,RCFD1773_qoq,RIAD5409_qoq,RCFDB560_qoq,RCFD8703_qoq,RCFD0081_qoq,RCFD2107_qoq,RCFD8742_qoq,RCFD1255_qoq,RCFD3815_qoq,RCFNB572_qoq,RCFN3360_qoq,RCONB563_qoq,RCFD8747_qoq,RIAD4020_qoq,RCON5370_qoq,RCFD5390_qoq,RIAD8757_qoq,RCFD8733_qoq,RCFD5377_qoq,RCFD0416_qoq,RCONB551_qoq,RCFD3839_qoq,RCFDB860_qoq,RIADB514_qoq,RCON5512_qoq,RCFD3200_qoq,RCFD8745_qoq,RCFD6165_qoq,RCFD3163_qoq,RIAD4646_qoq,RCON2210_qoq,RCON6636_qoq,RIAD4415_qoq,RIAD4093_qoq,RCON1752_qoq,RIAD4070_qoq,RIAD4300_qoq,RCON2107_qoq,RCFD1583_qoq,RIAD4074_qoq,RCFD3529_qoq,RCFD3433_qoq,RCFNB573_qoq,RCFD5389_qoq,RCON5399_qoq,RCON0090_qoq,RCFDB571_qoq,RIAD4010_qoq,RIAD4628_qoq,RIAD3217_qoq,RIAD4643_qoq,RCFD8715_qoq,RCFDA559_qoq,RIADB508_qoq,RCFD1739_qoq,RCFDB530_qoq,RCFD0010_qoq,RCFD3210_qoq,RCFDB850_qoq,RCFDB805_qoq,RCFD8710_qoq,RCFD5380_qoq,RCON9999_qoq,RCON2200_qoq,RCFD3381_qoq,RIAD4313_qoq,RCFD8711_qoq,RCON0070_qoq,RCON5511_qoq,RIADB497_qoq,RCFDB558_qoq,RCFD5382_qoq,RCFD8700_qoq,RCFD8748_qoq,RCFD6558_qoq,RCFD3822_qoq,RCFDA570_qoq,RIAD5410_qoq,RCFDA589_qoq,RCFD1590_qoq,RCFDB537_qoq,RIAD4092_qoq,RCFD1763_qoq,RIAD4107_qoq,RIAD4172_qoq,RCFD3230_qoq,RCON2385_qoq,RCFD8498_qoq,RCFN2200_qoq,RIAD4056_qoq,RCON2165_qoq,RCON3129_qoq,RCFD8738_qoq,RCFD2081_qoq,RCFD2930_qoq,RCFDA574_qoq,RCON5508_qoq,RCFDB534_qoq,RCFDA591_qoq,RCFD8704_qoq,RCFDA554_qoq,RCFD8697_qoq,RCFD3365_qoq,RCON2192_qoq,RCONB561_qoq,RCFD3353_qoq,RIAD5411_qoq,RCFDB556_qoq,RIAD4135_qoq,RIAD4024_qoq,RCFD2145_qoq,RCON0082_qoq,RCFDA222_qoq,RCONB562_qoq,RIAD4185_qoq,RCFN5513_qoq,RCFDB533_qoq,RCONB535_qoq,RIAD4635_qoq,RCONB534_qoq,RIAD8759_qoq,RCFD8739_qoq,RCFDA590_qoq,RCFDA551_qoq,RIADA220_qoq,RCFD3546_qoq,RCFDA248_qoq,RCFD3430_qoq,RCON3495_qoq,RCON1545_qoq,RCON3500_qoq,RCON3360_qoq,RCFD1252_qoq,RCFD8714_qoq,RCFDA575_qoq,RCFD1741_qoq,RCFDA555_qoq,RIAD4060_qoq,RCON1763_qoq,RCFD1744_qoq,RIAD4069_qoq,RIAD3584_qoq,RCFD5460_qoq,RIADB489_qoq,RCFD0071_qoq,RCFD3401_qoq,RIAD8431_qoq,RCFD1771_qoq,RIAD3589_qoq,RCON5510_qoq,RCFD8699_qoq,RCFD8694_qoq,RCFD0090_qoq,RCFN3404_qoq,RCFD3530_qoq,RCFD3548_qoq,RCONA566_qoq,RCFDA549_qoq,RIADB512_qoq,RIAD4301_qoq,RIAD4507_qoq,RCON3387_qoq,RCFD1286_qoq,RCONB531_qoq,RCFNA245_qoq,RCFD3820_qoq,RIADB496_qoq,RCFD6550_qoq,RCFD8727_qoq,RCONB549_qoq,RCFD8741_qoq,RCFD8726_qoq,RIAD4618_qoq,RCFD3507_qoq,RIAD5412_qoq,RCFD6164_qoq,RIAD4079_qoq,RIAD4065_qoq,RCFDB576_qoq,RCFD3432_qoq,RCON0352_qoq,RCON3386_qoq,RCFD3547_qoq,RCFD1253_qoq,RCFD2150_qoq,RCFD1254_qoq,RCON0010_qoq,RIADB485_qoq,RCFDB849_qoq,RCFD8737_qoq,RCFDA571_qoq,RCFD8735_qoq,RCONB552_qoq,RIAD5415_qoq,RIADB515_qoq,RCON2081_qoq,RCON2216_qoq,RCFD1248_qoq,RCON2213_qoq,RCFD1256_qoq,RCFD1287_qoq,RCFDA573_qoq,RIAD4340_qoq,RCFD8695_qoq,RCFD3300_qoq,RCFD8707_qoq,RCFD8499_qoq,RCFD8696_qoq,RCFNB554_qoq,RCFD8709_qoq,RCON3494_qoq,RCONA564_qoq,RCFDB528_qoq,RCFN2898_qoq,RIAD4302_qoq,RCFNB553_qoq,RIAD4059_qoq,RCFD6560_qoq,RCON1590_qoq,RCFD1772_qoq,RCFD3128_qoq,RCFD5591_qoq,RCFD8734_qoq,RIAD4115_qoq,RCFDB837_qoq,RCFD6559_qoq,RCFD1752_qoq,RCFD2170_qoq,RCON6631_qoq,RCFDA127_qoq,RIAD4150_qoq,RCFD8496_qoq,RCFD1746_qoq,RCFD8746_qoq,RCON2377_qoq,RCON2203_qoq,RCFD8706_qoq,RIADB522_qoq,RCFD8712_qoq,RIAD0093_qoq,RIAD5416_qoq,RCFN2625_qoq,RCFDB536_qoq,RCON2122_qoq,RCFD3826_qoq,RIADB507_qoq,RIADB511_qoq,RCFD3190_qoq,RIAD3210_qoq,RCFDB852_qoq,RCFD3814_qoq,RIAD4073_qoq,RIAD4645_qoq,RCFD8765_qoq,RCFD3000_qoq,RCFDA572_qoq,RCON0080_qoq,RCFD1251_qoq,RCONB539_qoq,RCFD3355_qoq,RCFD8705_qoq,RCFD8723_qoq,RCFDB861_qoq,RCON6810_qoq,RCON2215_qoq,RCFD5381_qoq,RCFD8744_qoq,RCFN2133_qoq,RCFD2148_qoq,RCFNB555_qoq,RCFDB856_qoq,RCFD2746_qoq,RCONA565_qoq,RIADB491_qoq,RIADB487_qoq,RIAD4655_qoq,RCFDB704_qoq,RCFDA562_qoq,RIAD8758_qoq,RCFD8716_qoq,RCFD5459_qoq,RCFD1250_qoq,RCON1797_qoq,RIAD3588_qoq,RCFD2948_qoq,RCFDB845_qoq,RCFD2122_qoq,RCFD5391_qoq,RIAD4012_qoq,RIADB488_qoq,RCFD1754_qoq,RCFD8701_qoq,RCON1460_qoq,RCFD3817_qoq,RCON5367_qoq,RCFD3484_qoq,RCFDB851_qoq,RCFD3164_qoq,RCON0020_qoq,RCFD8724_qoq,RCON5597_qoq,RCFDB532_qoq,RIAD4200_qoq,RIAD4230_qoq,RCON6648_qoq,RCFDB841_qoq,RCFD2160_qoq,RCFD8720_qoq,RCFDB844_qoq,RCON2202_qoq,RCFD0211_qoq,RCFD8728_qoq,RCON1764_qoq,RIAD8760_qoq,RCON2236_qoq,RCFD8740_qoq,RIAD4356_qoq,RCON3493_qoq,RCON1420_qoq,RCON5368_qoq,RCFN2650_qoq,RCFD1764_qoq,RCFDA561_qoq,RCON5400_qoq,RCON2520_qoq,RCFDB575_qoq,RIADA251_qoq,RCFDB538_qoq,RIAD4508_qoq,RIAD4080_qoq,RCFDB539_qoq,RCFD8713_qoq,RIAD4617_qoq,RCON2530_qoq,RCFD8693_qoq,RIAD4180_qoq,RIAD4217_qoq,RIAD3123_qoq,RCFD8497_qoq,RCON3190_qoq,RCFDB804_qoq,RCFD2130_qoq,RIAD4513_qoq,RCFDA558_qoq,RCFDB853_qoq,RCONB538_qoq,RCFDB529_qoq,RCON2365_qoq,RCFDA553_qoq,RCFDA552_qoq,RCFD2651_qoq,RCFD5461_qoq,RCON6835_qoq,RIADB493_qoq,RIADB486_qoq,RCFD5369_qoq,RCFD2168_qoq,RCFD8698_qoq,RCONA569_qoq,RCFD3123_qoq,RCON3501_qoq,RCFD1594_qoq,RCFD8736_qoq,RCFD8725_qoq,RCFDB840_qoq,RCFDB570_qoq,RIAD3196_qoq,RCFD3632_qoq,RCFD0213_qoq,RCFD3450_qoq,RIAD4605_qoq,RCFDA247_qoq,RCFN6636_qoq,RCFD1249_qoq,RCFD0022_qoq,RCFDB848_qoq,RCFD8708_qoq,RIAD4644_qoq,RCFD3545_qoq,RCFD1597_qoq,RCFD5378_qoq,RCFNB574_qoq,RCFDA126_qoq,RCFD8702_qoq,RCONA568_qoq,RCON5398_qoq,RCFDA560_qoq,RCFD3821_qoq,RIAD4518_qoq,RCFDA550_qoq,nn_score,lof_score,ensemble_score,nn_anomaly,lof_anomaly,is_anomaly,reconstruction_error,anomaly_score
06/30/2001,70.68281478387972,48.6564996368918,-15.40243196294152,4.318445989873717,-13.484264529467316,0.0,0.0,29.57383548067393,-15.430072225869992,4.023000208722567,0.0,6.88877755511022,5.118483412322275,10.7981220657277,0.8979307831215521,0.0,13.705261487183556,-10.48951048951049,8.22654404743957,38.70967741935484,-80.0,100.0,0.0,15.384615384615383,-13.796348578957272,1.1865046893686662,0.0,93.99656946826758,-4.82513496294806,0.0,145.21072796934865,-1.900901124955441,0.0,-0.0660339980755806,-3.2679738562091507,0.0078653452886581,0.0,0.0,0.0,5.389718076285241,-20.30735455543359,50.0,-2.936378466557912,107.14285714285714,8.655213029527639,3.2280246017496275,0.0,91.1192214111922,-6.941431670281996,92.83018867924528,43.23458767013611,38.70967741935484,0.0,102.68523122824465,0.0,7.060318228567971,-50.0,0.0,0.0,-5.847568988173456,-12.476219084810252,89.04965471884249,300.0,0.0,0.0,39.93434165787314,-15.412459516098304,0.0,0.0,-136.61971830985914,22.437468213971982,0.6583791744271668,0.0,26.86680247669319,50.79756769670828,0.0,0.0014942281564457,5.06881887603457,30.27244167482103,0.0,90.55110510568478,-36.60714285714285,0.0,22.092344279177414,10.714803537770043,-11.11111111111111,-9.682628844263446,0.0,0.0,-2.549575070821529,4.113932891906239,100.0,153.1385751520417,-9.923664122137405,7.523809523809525,85.94961240310077,-2.9900145854370024,92.39543726235742,86.47845468053492,0.0,4.273756021549308,-19.11764705882353,1.3612826307454136,0.0,3.5656588968382184,2.050971477124301,-23.58045918883382,-15.306122448979592,23.058980339886705,-26.62518772795537,0.0,0.0,100.0,-1.08991825613079,88.3495145631068,-3.6164334729525,9.633865077839708,2.8710228691027093,-100.0,14.564498151129667,100.0,-2.3182297154899896,93.4065934065934,100.0,1.846364258035104,195.2449567723343,0.0,6.671512382534655,97.28915662650604,0.0,27.12490761271249,-11.95516811955168,115.5,0.0,14.15929203539823,9.06808911201757,26.198830409356727,156.29244906112666,70.94499294781383,3.3749866495781267,-30.185851318944845,-4.590163934426229,0.0,47.537688442211056,0.0,2.0467631565130646,-100.0,53.79719141837474,0.0,0.0,-21.3946117274168,139.17525773195877,-1.0630333882317713,49.116328145608016,105.16129032258064,0.0,0.0,84.25196850393701,34.54343079755127,8.91754813307084,74.19354838709677,-9.981515711645102,0.0,17.647058823529413,0.0,79.1970802919708,-5.847568988173456,1.1481151240497487,0.0,-9.660866193810296,-17.273519163763066,-76.73306772908367,0.0,53.560176433522365,500.0,0.8085273900009085,29.28281804358844,20.211267605633804,-5.28387471650016,2.940280316879952,0.0,23.26369282891022,0.0,1.0098702248217877,-51.88335358444714,-37.77051222170326,80.0,-25.42372881355932,100.0,60.0,68.79053796260969,101.41843971631208,0.0,-100.0,-0.5740913327120224,21.052631578947366,-13.200324788307622,18.64904552129222,15.384615384615383,-70.58823529411765,26.497777150518665,0.0,0.0,-5.765451690086416,3.525332305914082,14.801334546557475,-9.734513274336283,0.0,0.0,0.0,-37.28813559322034,1400.0,125.5813953488372,-17.72151898734177,26.321795359452267,-16.955118803168084,43.26923076923077,-70.23411371237458,2.9017305546611154,-61.41304347826087,-19.11764705882353,4.026845637583892,-15.62712493045682,50.72424467824934,0.0,-16.057602973056675,1.110049588280788,46.63983199159958,91.71597633136096,6.905257678292556,73.59249329758714,30.76923076923077,6.976744186046512,2.131447505068988,0.0,0.0,-18.367509933510373,113.1782945736434,10.378912685337728,0.0,-6.066536203522505,2.9017305546611154,7.812766926712602,6.546067434195421,-2.265981836600494,0.0,48.28099028956347,-90.76923076923076,1611.764705882353,60.83044982698962,265.0485436893204,0.0,16.696865374161987,68.81720430107528,155.55555555555557,2.006892357591729,-22.79069767441861,2.816697031746288,9.485702839401071,0.0,-19400.0,2.5608691434668733,0.6583791744271668,0.0,0.2604166666666666,86.02646968297938,128.15533980582526,1.2803526832299592,-29.365079365079367,-0.8705188840907534,-0.8547008547008548,-12.653061224489797,0.5865102639296188,9.989047097480832,-46.280604862733234,59.31633821194254,0.0,3.6670786979810464,8.291292794700967,0.0,0.0,90.07899628252788,21.46422628951747,537.5,0.0,27.287268074216254,-37.28695996829172,-46.80851063829788,80.0,0.0,1.4669780970766486,0.0,3.501945525291829,15.670850273996816,-41.50943396226416,200.0,9.062129006727345,0.0,3.049733711348401,0.0,1.4334067108628434,-2.941176470588235,97.5453575240128,88.71794871794872,-9.416195856873824,78.2059153070465,-4.819277108433735,1100.0,0.7233323951590206,3.3175355450236967,0.0,26.21700879765396,23.531047265987027,6.674192028231066,0.0,-99.02912621359224,98.0392156862745,67.28971962616822,-7.704223897552412,0.0,7.124421980858157,0.2482501810157569,0.0,100.0,0.0,0.0,-40.33613445378151,126.92307692307692,0.0,-32.14052500979496,0.0,0.0,0.0,4.317073170731707,-16.60166543691367,2.494432071269488,-90.9090909090909,0.0,211.11111111111111,0.0,0.0,-92.85714285714286,85.71428571428571,115.09433962264151,0.5865102639296188,61.62139979107596,200.0,-12.45664739884393,-6.809180099769945,90.74074074074076,94.57092819614712,-3.925707049387928,0.0,-3.5912919116478625,16.666666666666664,-17.715617715617714,100.0,-15.426251691474963,0.0,-100.0,1.1887945715454988,-100.0,21.541710665258712,3.442298167409609,100.0,-7.476635514018691,0.6176853055916776,0.0,106.06060606060606,16.46028390214437,8.279021746144414,-3.638323548155279,0.0,-3.925707049387928,-55.55555555555556,0.0,-28.574336013025334,64.73253802613307,0.0,0.5317235663012371,14.285714285714285,5.7061189921659965,0.0,6.010424047172331,133.33333333333331,1.939589515610367,0.0353985598375392,0.0,22.82227052332386,0.0,10.821181887950884,157.14285714285714,8.047281630535243,0.0,0.0,0.0,9.347608832363129,1.9230769230769231,142.77864992150705,85.71428571428571,-15.427380125086865,1.809310835535678,0.0,0.7399577167019027,0.04108462192443159,0.04743469951646113,0.043624652961243404,False,False,False,51183.75681239002,0.043624652961243404
09/30/2001,-17.934915586004404,-13.395212506106496,-0.7529089664613279,8.307680685917168,-15.004720320981829,0.0,0.0,13.201774514303196,-0.7453416149068323,0.5532567762332047,0.0,5.078844286718671,-3.4265103697024344,-74.21052631578947,-3.8027683365351455,20.0,14.063372417643777,92.96875,-6.184992570579495,-41.86046511627907,150.0,29.411764705882355,0.0,6.666666666666667,0.6768558951965066,3.682622624490685,0.0,37.57736516357205,0.0704622322435174,0.0,65.0,41.62962462183312,0.0,1.8086391783718472,37.53753753753754,0.0,0.0,0.0,0.0,0.0,39.66942148760331,16.666666666666664,-5.546218487394958,186.20689655172413,0.9943181818181818,1.6776453753731528,2.142857142857143,46.499045194143854,0.2331002331002331,48.82583170254403,35.94186696478479,-41.86046511627907,-50.0,47.05593719332679,0.0,-21.13552699560837,-100.0,0.0,0.0,-2.372644801116539,-18.3503031689738,42.250826230648805,225.0,0.0,0.0,-15.969836614997906,-0.7657657657657657,0.0,0.0,137.05357142857142,2.367645948191224,6.786006282542278,0.0,7.775576148044438,-5.911434821862629,0.0,0.0014992031735132,6.436006237986436,23.996837319628387,0.0,-16.350098769184015,32.3943661971831,0.0,44.69565217391304,-10.843373493975903,12.5,9.842183005519708,0.0,438.7096774193548,3.6337209302325584,7.732352980638929,100.0,-4.350250976017847,-5.932203389830509,27.63507528786537,46.7430953621678,7.251489041808824,43.97233201581028,36.21513944223108,0.0,7.831791881179097,21.818181818181817,0.4213335205926757,0.0,6.350974930362117,10.823342884600908,-11.554343797977658,26.98795180722892,111.69103709721094,-1.08187134502924,0.0,0.0,-79.93395324585035,6.887052341597796,-59.27835051546392,-2.5143184724144856,-1.904281895078231,6.644242937832017,0.0,-2.574398097385449,0.0,-8.629989212513484,45.70707070707071,0.0,3.043867502238138,-12.5427037579307,0.0,3.192835588435705,44.732824427480914,-25.0,-11.27906976744186,56.011315417256014,51.04408352668214,0.0,20.155038759689923,-34.63751438434983,-19.045412418906395,-40.1091192517537,64.68646864686468,6.911871061060026,-10.26191498497209,-100.0,0.0,49.72752043596731,0.0,4.48305135614876,100.0,-8.312403035300706,0.0,0.0,-18.346774193548388,64.65517241379311,6.522397094430993,-14.918332448847218,54.55974842767296,0.0,100.0,39.31623931623932,8.228331424207713,-4.060781520457087,49.38271604938272,-1.8480492813141685,0.0,-2.5,0.0,-14.562118126272914,-2.372644801116539,-3.212584972190919,0.0,4.483603039559719,3.000947667684532,273.8013698630137,0.0,37.0127205580632,33.33333333333333,1.9765695404025236,-5.615995295501324,-10.779144698301112,8.927016543972137,20.23087168861921,100.0,-10.673385249656436,0.0,6.261026916987107,404.2929292929293,60.42031523642733,22.22222222222222,-47.72727272727273,0.0,0.0,48.55334538878843,50.70422535211267,0.0,0.0,2.6508192418731955,-4.3478260869565215,3.698383001469999,14.356435643564357,-4.444444444444445,200.0,-4.803079326118487,0.0,0.0,45.06714132397979,3.0256791961295124,-38.17701453104359,208.33333333333331,0.0,0.0,200.0,55.13513513513514,6.666666666666667,-73.9925023430178,58.46153846153847,-1.495533473853257,4.945249028611798,35.961968680089484,-75.28089887640449,5.47073606178805,-9.859154929577464,21.818181818181817,22.90322580645161,-6.93823723349696,-21.3379785550827,0.0,-13.539937280944477,5.589587015908726,-7.077216851652941,39.96913580246913,-7.04720862853943,36.447876447876446,-35.294117647058826,-10.869565217391305,-6.322228678416941,0.0,0.0,-19.81704334213873,60.909090909090914,-67.83582089552239,0.0,-7.916666666666666,5.47073606178805,13.227345551858308,0.477743269812668,-0.6109979633401221,0.0,-14.377581120943953,116.66666666666669,-100.0,-5.120481927710843,-78.19148936170212,0.0,12.347643816473877,42.35668789808918,-273.9130434782609,32.74046104928458,65.66265060240963,2.856358789399404,20.57917718662715,0.0,235.8974358974359,-1.2673791733661213,6.786006282542278,0.0,-12.857142857142856,41.89278623428193,37.02127659574468,-13.457820585545432,28.08988764044944,8.10399668095699,7.183908045977011,65.88785046728972,0.5830903790087464,10.983867755427204,-29.88935735725163,-15.869949855903329,0.0,10.604133545310017,0.9886201991465148,0.0,0.0,-33.25999266593326,-60.95890410958904,-76.47058823529412,0.0,-1.1058054787635083,33.370200663611946,-67.0,50.326797385620914,0.0,6.117980690830528,0.0,121.80451127819548,10.770229999235884,16.129032258064516,-33.33333333333333,8.127721335268506,0.0,5.3869690424766015,0.0,4.027447610565072,-3.0303030303030303,42.73365748244192,43.47826086956522,-3.950103950103951,-47.05464379685892,-0.6329113924050633,-29.166666666666668,-4.124402716070081,5.034683374356679,0.0,-18.982342007434944,-5.01162877935329,10.08352425079877,0.0,1900.0,55.44554455445545,198.32402234636876,-1.4770057066129574,0.0,85.41384329669226,9.121238177128117,0.0,-25.0,0.0,0.0,32.3943661971831,10.16949152542373,0.0,-0.8468052347959968,100.0,0.0,-21.428571428571427,-7.154547580079496,51.03640040444893,-1.0430247718383312,314.7959183673469,33.33333333333333,0.0,0.0,100.0,16.666666666666664,46.15384615384615,54.82456140350877,0.5830903790087464,-13.49658858949965,18.181818181818183,-1.5186530207989437,-4.603573185836204,41.52352501867065,48.78487848784879,8.43585237258348,0.0,5.686500741717488,0.0,3.39943342776204,50.0,-0.7466666666666667,0.0,0.0,5.54732907585829,0.0,-12.026808985974927,23.74910222647833,116.0,-76.76767676767676,-0.5815831987075929,0.0,52.32843137254902,-58.99896265560166,105.0357568533969,-1.5543629525086642,0.0,8.43585237258348,0.0,0.0,11.49736429690839,-33.68991865910772,0.0,77.87439914129708,28.25,6.56985478217326,0.0,10.8624473127124,40.25974025974026,9.64403515374228,-0.3566539711510704,-100.0,-4.968690443778927,0.0,-27.07756232686981,13.88888888888889,-9.517377993877185,0.0,0.0,-33.33333333333333,3.641474171232967,627.3584905660377,-27.044940187520204,61.53846153846154,-0.7395234182415776,2.1765175718849843,0.0,5.036726128016789,0.03374449944223915,0.009336955038883543,0.02398148168089691,False,False,False,49393.9922351863,0.02398148168089691
12/31/2001,16.174716756112105,228.70036101083036,2.2758620689655173,2.084568439407149,-7.129468934397779,0.0,100.0,2.837837837837838,2.299749687108886,42.41407337467027,390.0,45.20805454661314,80.3921568627451,-12.386706948640484,-9.679621759093314,4.166666666666666,-10.51214587285076,26910.526315789477,5.899821817461889,6240.0,10.666666666666668,-88.63636363636364,0.0,0.0,18.15844099513585,5.639718014099295,0.0,117.54498714652956,-4.1297000422475705,0.0,140.71969696969697,62.19778515000358,0.0,-7.986870897155361,14.41048034934498,25.992921745969326,0.0,0.0,100.0,48.96931549960661,-19.230769230769237,28.57142857142857,3.143534994068802,126.50602409638554,28.27374343030572,8.902530754858903,2.097902097902098,76.00477949163589,25.116279069767444,53.7146614069691,4.070723684210527,6240.0,0.0,55.32198865532199,0.0,23.92646200775916,100.0,100.0,0.0,-62.33023588277341,7.73434216057167,41.09806798728295,38.46153846153847,0.0,100.0,209.50244291554492,2.303676804357694,0.0,100.0,-249.39759036144576,-37.49123907189495,34.07882011605416,0.0,0.3904544170155924,-21.126104306507045,0.0,0.0015041779667411,9.107388679142415,-31.742388012115413,100.0,214.90765970330003,-73.40425531914893,0.0,32.21153846153847,-19.70475910693302,166.66666666666669,44.28480430320617,0.0,-85.62874251497006,-11.50070126227209,3.3800782125688094,100.0,44.49428122897511,5.405405405405405,35.46148507980569,100.07102272727272,-4.609909958483851,63.95332875772135,37.086867505118455,21.88274153592073,3.8034476930877137,172.38805970149252,5.215726722841859,0.0,11.251964379256156,-2.504415796162054,110.31933678508364,166.41366223908918,-1.9826676473409868,11.912503694945316,0.0,100.0,27.97747942832395,-13.65979381443299,278.4810126582279,-13.460514424229942,100.0022338880822,2.2225022666092573,0.0,63.88739181434867,0.0,88.31168831168831,68.39254766031195,100.0,19.50477845351868,41.96428571428572,0.0,6.282426186208848,194.9367088607595,0.0,2.2280471821756227,-33.54487760652765,104.147465437788,100.0,610.3225806451613,838.3802816901408,35.48941041785918,-11.8558042686101,116.33266533066131,250.7537688442211,38.0622009569378,100.0,0.0,-43.90354868061874,0.0,10.794862325085148,0.0,-24.60267437237581,0.0,100.0,2.2222222222222223,50.0,-3.534592981957665,-7.415621318178668,363.3774160732452,0.0,0.0,26.993865030674847,-63.26512612453696,143.5847490100907,60.33057851239669,-4.602510460251046,0.0,-7.6923076923076925,0.0,30.98927294398093,-62.33023588277341,13.809260006948293,0.0,122.79459733732814,-8.270292373747699,19.514429683921207,0.0,7.696915244085055,400.0,11.367385412984564,-44.29906542056074,1.6414970453053186,-11.57095361808041,11.55834564254062,-30.0,0.8717948717948718,0.0,32.78130188598919,-18.227341011517275,-13.895820336868372,145.45454545454547,2723.913043478261,0.0,1325.0,74.13268411442483,34.81308411214953,0.0,0.0,6.611147636788663,43.18181818181818,80.134669287026,21.96969696969697,-4.651162790697675,53.333333333333336,0.0820392616466451,0.0,0.0,56.159629495970165,31.48141458656937,721.7948717948718,-11.446740858505564,0.0,0.0,8466.666666666668,-4.181184668989547,0.0,267.7477477477478,112.29773462783172,-46.05665375993478,-5.149781218444968,4.072398190045249,161550.0,23.694747712171772,94834.375,190.6716417910448,4.111986001749781,-89.74964572508266,93.0960885280733,0.0,16.193727330915298,5.711902892172081,-2.838427947598253,17.420066152149946,22.66851762117422,48.16072439162422,-18.181818181818183,21.951219512195124,-8.525301952135633,0.0,0.0,114.81300713806355,-44.18079096045198,-38.2830626450116,0.0,24.43438914027149,23.694747712171772,9.369946510760045,10.290886122013514,23.318574355971897,0.0,-7.441604079101495,-53.84615384615385,100.0,-31.746031746031743,165.5487804878049,0.0,-2.0661299796151056,25.95078299776286,-187.5,3.4957706415150835,-97.0909090909091,6.070908578093198,71.41061660896679,0.0,-119.43396226415096,9.196283168885907,34.07882011605416,0.0,-1.4903129657228018,69.98600746268657,135.71428571428572,-91.5331210872706,1.7543859649122806,1.4263784060381222,29.0437890974084,-29.01408450704225,-0.8695652173913043,-6.370569762225213,344.8839953799026,362.3086318844306,0.0,5.078817497963682,31.209944362279035,0.0,0.0,35.87912087912088,255.7894736842105,180.5555555555556,0.0,16.747141041931386,-26.77407890060419,-460.6060606060606,186.95652173913044,0.0,30.470314730791305,0.0,2.2033898305084745,-2.993826095954196,361.1111111111112,450.0,8.389261744966444,0.0,23.072137331013906,0.0,7.426500735595591,-65.625,32.3996971990916,31.62878787878788,-4.329004329004329,155.3958648512355,165.60509554140128,0.0,-0.5246130978403427,5.198125266297401,0.0,35.33123028391167,-0.9635889740146908,0.3238390324025683,0.0,-100.0,90.76433121019107,219.6629213483146,-7.211811470755252,0.0,28.48944233892799,-14.350553156617393,0.0,416.6666666666667,0.0,0.0,129.07801418439718,-63.07692307692307,0.0,-25.19409937888199,99436.36363636365,100.0,-27.27272727272727,-1.561319566859733,-3.966527196652719,14.24681598594642,-88.92988929889299,-50.0,217.85714285714283,0.0,308.69565217391306,0.0,126.3157894736842,37.6770538243626,-0.8695652173913043,48.86883908523592,30.76923076923077,70.06369426751591,38.20566040084872,102.69129287598945,58.8626739261948,32.69854132901134,0.0,-22.66063630692452,-33.99014778325123,-1.36986301369863,33.33333333333333,2.2926741895038507,0.0,0.0,5.300272553660934,100.0,-44.17325056433409,-34.31998452311859,-100.0,33.33333333333333,-1.3324666883327916,100.0,35.478680611423975,185.57874762808348,23.647725621275978,2.9627782093547954,0.0,32.69854132901134,75.0,0.0,-17.684640940454894,-8.382276410675786,0.0,14.138163245673107,46.588693957115005,51.76205243868057,0.0,26.41489399355821,50.92592592592593,11.82729484448662,5.380172703824156,100.0,1.5971923793152845,0.0,20.98765432098765,85.36585365853658,132.9734301920589,0.0,0.0,450.0,31.635912073432294,-86.18677042801556,22.42410813206293,47.61904761904761,2.28476821192053,-1.8565565761188196,0.0,54.54545454545454,20.43632406685785,75.91203645627083,42.62660902262304,True,True,True,5024217.54346752,42.62660902262304
