quarter,RCFD8783_qoq,RCONA567_qoq,RIAD4652_qoq,RCFD8719_qoq,RCFDA556_qoq,RCONB550_qoq,RCFDB559_qoq,RCFDB857_qoq,RCON3499_qoq,RCFN6631_qoq,RCFDA557_qoq,RCFD3368_qoq,RIAD4460_qoq,RCFD3819_qoq,RCON3485_qoq,RIADB492_qoq,RCFD1773_qoq,RIAD5409_qoq,RCFDB560_qoq,RCFD8703_qoq,RCFD0081_qoq,RCFD2107_qoq,RCFD8742_qoq,RCFD1255_qoq,RCFD3815_qoq,RCFNB572_qoq,RCFN3360_qoq,RCONB563_qoq,RCFD8747_qoq,RIAD4020_qoq,RCON5370_qoq,RCFD5390_qoq,RIAD8757_qoq,RCFD8733_qoq,RCFD5377_qoq,RCFD0416_qoq,RCFDC010_qoq,RCONB551_qoq,RCFD3839_qoq,RCFDB860_qoq,RIADB514_qoq,RCON5512_qoq,RCFD3200_qoq,RCFD8745_qoq,RCFD6165_qoq,RCFD3163_qoq,RIAD4646_qoq,RCON2210_qoq,RCON6636_qoq,RCFDA130_qoq,RIAD4415_qoq,RIAD4093_qoq,RCON1752_qoq,RIAD4070_qoq,RIAD4300_qoq,RCON2107_qoq,RCFD1583_qoq,RIAD4074_qoq,RCFD3529_qoq,RCFD3433_qoq,RCFD5389_qoq,RCON5399_qoq,RCON0090_qoq,RCFDB571_qoq,RIAD4010_qoq,RCFD3550_qoq,RIAD4628_qoq,RIAD3217_qoq,RIAD4643_qoq,RCFD8715_qoq,RCFDA559_qoq,RIADB508_qoq,RCFD1739_qoq,RCFDB530_qoq,RCFD0010_qoq,RCFD3210_qoq,RCFDB850_qoq,RCFDB805_qoq,RCFDB846_qoq,RCFD8710_qoq,RCFD5380_qoq,RCON9999_qoq,RCON2200_qoq,RCFD3381_qoq,RIAD4313_qoq,RCFD8711_qoq,RCON0070_qoq,RCON5511_qoq,RIADB497_qoq,RCFDB558_qoq,RCFD5382_qoq,RCFD8700_qoq,RCFD6558_qoq,RCFD3822_qoq,RCFDA570_qoq,RCFDA589_qoq,RCFD1590_qoq,RCFD1742_qoq,RCFDB537_qoq,RIAD4092_qoq,RCFD1763_qoq,RIAD4107_qoq,RIAD4172_qoq,RCFD3230_qoq,RCON2385_qoq,RCFD8498_qoq,RCFN2200_qoq,RIAD4056_qoq,RCON2165_qoq,RCON3129_qoq,RCFD8738_qoq,RCFD2081_qoq,RCFD2930_qoq,RCFDA574_qoq,RCON5508_qoq,RCFDB534_qoq,RCFDA591_qoq,RCFD8704_qoq,RCFDA554_qoq,RCFD8697_qoq,RCFD3365_qoq,RCON2192_qoq,RCONB561_qoq,RCFD3353_qoq,RIAD5411_qoq,RCFD1743_qoq,RCFDB556_qoq,RIAD4135_qoq,RIAD4024_qoq,RCFD2145_qoq,RCON0082_qoq,RCFDA222_qoq,RIADB513_qoq,RCONB562_qoq,RIAD4185_qoq,RCFN5513_qoq,RCFDB533_qoq,RCONB535_qoq,RIAD4635_qoq,RCONB534_qoq,RIAD8759_qoq,RCFD8739_qoq,RCFDA590_qoq,RCFDA551_qoq,RIADA220_qoq,RCFD3546_qoq,RCFDA248_qoq,RCON3495_qoq,RCON1545_qoq,RCON3500_qoq,RCON3360_qoq,RCFD1252_qoq,RCFD8714_qoq,RCFDA575_qoq,RCFD1741_qoq,RIAD3521_qoq,RCFDA555_qoq,RIAD4060_qoq,RCON1763_qoq,RCFD1744_qoq,RIAD4069_qoq,RIAD3584_qoq,RCFD5460_qoq,RCFD3506_qoq,RIADB489_qoq,RCON5509_qoq,RCFD0071_qoq,RCFD3401_qoq,RIAD8431_qoq,RCFD1771_qoq,RIAD3589_qoq,RCON5510_qoq,RCFD8699_qoq,RCFD8694_qoq,RCFD0090_qoq,RCFN3404_qoq,RCFD3530_qoq,RCFD3548_qoq,RCONA566_qoq,RCFDA549_qoq,RIAD4665_qoq,RIADB512_qoq,RIAD4301_qoq,RIAD4507_qoq,RCON3387_qoq,RCFD1286_qoq,RCONB531_qoq,RCFNA245_qoq,RCFD3820_qoq,RIADB496_qoq,RCFD6550_qoq,RCFD8727_qoq,RCONB549_qoq,RCFD8741_qoq,RCFD8726_qoq,RIAD4618_qoq,RCFD3507_qoq,RIAD5412_qoq,RCFDB838_qoq,RCFD6164_qoq,RIAD4079_qoq,RIAD4065_qoq,RCFDB576_qoq,RCFD3432_qoq,RCON0352_qoq,RCON3386_qoq,RCFD3547_qoq,RCFD1253_qoq,RCFD2150_qoq,RCFD1254_qoq,RCON0010_qoq,RIADB485_qoq,RCFDB849_qoq,RCFD8737_qoq,RCFDA571_qoq,RCFD8735_qoq,RCONB552_qoq,RIAD5415_qoq,RCFD8743_qoq,RIADB515_qoq,RCON2081_qoq,RCON2216_qoq,RCFD1248_qoq,RCON2213_qoq,RCFD1256_qoq,RCFD1287_qoq,RCFDA573_qoq,RIAD4340_qoq,RCFD8695_qoq,RCFD3300_qoq,RCFD8707_qoq,RCFD8499_qoq,RCFD8696_qoq,RCFNB554_qoq,RCFD8709_qoq,RCON3494_qoq,RCONA564_qoq,RCFDB528_qoq,RCFN2898_qoq,RIAD4302_qoq,RCFNB553_qoq,RIAD4059_qoq,RCFD6560_qoq,RCFD1737_qoq,RCON1590_qoq,RCFD1772_qoq,RCFD3128_qoq,RCFD8734_qoq,RIAD4115_qoq,RCFDB837_qoq,RCFD6559_qoq,RIAD4627_qoq,RIAD3585_qoq,RCFD1752_qoq,RCFD2170_qoq,RCON6631_qoq,RCFDA127_qoq,RIAD4150_qoq,RCFD8496_qoq,RCFD1746_qoq,RCFD8746_qoq,RCON2377_qoq,RCON2203_qoq,RCFD8706_qoq,RIADB522_qoq,RCFD8712_qoq,RIAD0093_qoq,RIAD5416_qoq,RIADB510_qoq,RCFN2625_qoq,RCFDB536_qoq,RCON2122_qoq,RCFD3826_qoq,RIADB507_qoq,RIADB511_qoq,RCFD3190_qoq,RIAD3210_qoq,RCFDB859_qoq,RCFDB852_qoq,RCFD3814_qoq,RIAD4073_qoq,RCFD3505_qoq,RIAD4645_qoq,RCFDB858_qoq,RCFD8765_qoq,RCFD3000_qoq,RCFDA572_qoq,RCON0080_qoq,RCFD1251_qoq,RCONB539_qoq,RCFD1738_qoq,RCFD3355_qoq,RCFD8705_qoq,RCFD8723_qoq,RCFDB847_qoq,RIAD4662_qoq,RCFDB861_qoq,RCON6810_qoq,RCON2215_qoq,RCFD5381_qoq,RCFD8744_qoq,RCFN2133_qoq,RCFD2148_qoq,RCFNB555_qoq,RCFDB856_qoq,RCON2163_qoq,RCFD2746_qoq,RCFD3549_qoq,RCONA565_qoq,RIADB491_qoq,RIADB487_qoq,RIAD4655_qoq,RCFDB704_qoq,RCFDA562_qoq,RIAD8758_qoq,RCFD8716_qoq,RCFD5459_qoq,RCFD1250_qoq,RCON1797_qoq,RIAD3588_qoq,RCFD2948_qoq,RCFDB845_qoq,RCFD2122_qoq,RCFD5391_qoq,RIAD4012_qoq,RIADB488_qoq,RCFD1754_qoq,RCFD8701_qoq,RCON1460_qoq,RCON5367_qoq,RCFD3484_qoq,RCFDB851_qoq,RCFD3164_qoq,RCON0020_qoq,RCFD8724_qoq,RCON5597_qoq,RCFDB532_qoq,RIAD4200_qoq,RIAD4230_qoq,RCON6648_qoq,RCFDB841_qoq,RCFD2160_qoq,RCFD8720_qoq,RCFDB844_qoq,RCON2202_qoq,RCFD5379_qoq,RCFD0211_qoq,RCFD8728_qoq,RCON1764_qoq,RIAD8760_qoq,RCON2236_qoq,RCFD8740_qoq,RIAD4356_qoq,RCON3493_qoq,RCON1420_qoq,RCON5368_qoq,RCON2941_qoq,RCFN2650_qoq,RCFD1764_qoq,RCFDB839_qoq,RCFDA561_qoq,RCON5400_qoq,RCON2520_qoq,RCFDB575_qoq,RIADA251_qoq,RCFDB538_qoq,RIAD4508_qoq,RIAD4080_qoq,RIADB509_qoq,RCFDB539_qoq,RCFD8713_qoq,RIAD4617_qoq,RCON2530_qoq,RCFD8693_qoq,RIAD4180_qoq,RIAD4217_qoq,RIAD3123_qoq,RCFD8497_qoq,RCON3190_qoq,RCFDB804_qoq,RCFD2130_qoq,RIAD4513_qoq,RCFDA558_qoq,RCFDB853_qoq,RCONB538_qoq,RCFDB529_qoq,RCON2365_qoq,RCFDA553_qoq,RCFDA552_qoq,RCFD8782_qoq,RCFD2651_qoq,RCFD5461_qoq,RCON6835_qoq,RIADB493_qoq,RIADB486_qoq,RCFD5369_qoq,RCFD2168_qoq,RCFD8698_qoq,RCONA569_qoq,RCFD3123_qoq,RCON3501_qoq,RCFD1594_qoq,RCFD8736_qoq,RCFD8725_qoq,RCFDB840_qoq,RCFDB570_qoq,RIAD3196_qoq,RCFD3632_qoq,RCFD0213_qoq,RCFD3450_qoq,RIAD4605_qoq,RCFDA247_qoq,RCFN6636_qoq,RCFD1249_qoq,RCFD0022_qoq,RCFDB848_qoq,RCFD8708_qoq,RIAD4644_qoq,RCFD3545_qoq,RCFD1597_qoq,RCFD5378_qoq,RCFNB574_qoq,RCFDA126_qoq,RCFD8702_qoq,RCONA568_qoq,RCON5398_qoq,RCFDA560_qoq,RCFD3821_qoq,RIAD4518_qoq,RCFDA550_qoq,nn_score,lof_score,ensemble_score,nn_anomaly,lof_anomaly,is_anomaly,reconstruction_error,anomaly_score
06/30/2001,0.0,11.592514381417026,100.0,-6.020448963271834,100.0,1.7187769545039528,16.5820205091709,0.0,375.0,35.50469483568075,-9.230769230769232,0.5577393522487298,100.0,3.055883842647307,-0.035778175313059,117.22846441947566,9.5774400035195,0.0,-3.81141220533157,37.08746485126536,8.957580289999585,-4.40084835630965,-94.44444444444444,255.55555555555557,0.0,-20.0,-8.439359920168217,5.784827568849766,0.0,140.35087719298244,2.174432497013142,-100.0,14.479638009049776,-6.755180507754561,100.0,17.029032258064518,100.0,19.772231645262902,0.1686082158185162,0.0,114.28571428571428,21.40077821011673,-2.0248270248270246,-22.363847045191196,-30.0,-1.1330337956632155,176.9230769230769,9.389654807658404,-1.132300357568534,0.0,0.0,102.2227899846704,1.1406844106463878,108.86699507389162,115.22145976294448,-1.2866137421297563,-11.76470588235294,107.9619312906221,4.761904761904762,0.0,500.0,0.0,36.95652173913043,9.00459603289792,94.596876319122,0.0,50.0,0.0,0.0,5.7018171412219205,-66.02011494252874,0.0,-4.0625,-188.23529411764704,3.30364313353289,0.3150376675472067,0.0,100.0,0.0,2.6923076923076925,0.0,0.0014942281564457,1.0690799893567149,9.664694280078894,100.0,-3.124520190388454,18.181818181818183,0.0,100.43859649122804,-40.735191289581465,276.9230769230769,-100.0,-16.379310344827587,0.0,-8.264110620651053,5.474999365143859,-9.383100051840332,-0.125,-11.004953998584572,105.96520298260148,-3.364636218421561,97.34401831711506,80.12889366272825,0.0352982703847511,-0.0904425787931814,13.129496402877695,17.568495626400633,55.55555555555556,2.311798991036881,1.824634058605964,-25.815961255001053,-26.01279317697228,9.964122635355512,16.93548387096774,16.666666666666664,-27.33944954128441,64.88904795991411,28.27838827838828,70.62051498522584,5.043954912067784,3.020243442036061,1.5503780407626562,25.0,21.90958054512812,85.71428571428571,1.3819095477386936,-6.127450980392156,101.83783783783784,80.0,0.1143043762246897,-29.13165266106443,41.24513618677042,0.0,31.11649687808084,84.26842684268426,0.0,15.219636190324886,-12.207987942727955,101.3262599469496,-27.33944954128441,55.76923076923077,-47.3985824159252,6.60377358490566,-22.166499498495487,61.68421052631579,-24.460080132903357,169.73947895791582,116.66666666666669,24.7926267281106,100.0,0.4865307323713085,21.428571428571427,-0.0288225969159821,89.50939457202504,-4.075235109717868,0.0,-100.0,98.1818181818182,-3.2343920569735403,5.921680993314231,114.4602851323829,0.0,0.0,0.0,121.82952182952182,-100.0,-37.62406015037594,2.9667135832708795,96.93251533742333,-0.4389815627743635,0.0,7.142857142857142,0.0,-0.5700325732899023,36.77069199457259,-3.5654733423231404,400.0,-23.155806343562396,-30.35656576537757,5.283381364073007,0.0,100.0,115.625,8.108108108108109,-6.852314515902647,31.46689376197573,16.19673181672541,34.5402120037297,0.0,-50.0,-9.214092140921409,0.0,3.587997605507333,-47.35234215885947,46.60246120920279,240.0,0.0,200.0,0.0,-11.986301369863012,103.5981474884218,93.52941176470588,100.0,0.0,-2.57517739506016,15.11216056670602,-21.700735895339328,17.207929143821172,18.06853582554517,46.34146341463415,8.829560017086715,0.0,0.0,-7.536584641871234,-27.53514398798963,-19.6048632218845,11.528384279475985,62.5,0.0,200.0,-79.48717948717949,-32.0,-20.0,43.23529411764706,0.576923076923077,29.97777777777777,-11.613892266215574,115.22145976294448,-8.588977259628843,1.8671783114637703,41.74170138422255,12.33362910381544,-3.6331569664902994,8.769798220872206,-0.3305520816427841,66.66666666666666,12.464046021093,-0.6811442787426791,9.399674144629651,116.30094043887146,13.178438661710038,75.28089887640449,63.49206349206349,0.0,-9.124472573839665,10.486809183091172,-6.8181818181818175,-25.72670744653961,80.0,-2.2022602144306,58.333333333333336,0.0,0.0,-0.7412898443291327,1.8671783114637703,5.871208303940341,0.8242352997775475,0.7462686567164178,-1.6483516483516485,5.716141604417019,2.941176470588235,-98.68923179027708,21.30699088145897,-4.387417218543047,0.0,15.806269945560352,84.66898954703834,124.0,0.0,79.70088572673151,-93.10344827586206,0.7433236104123468,20.563568915485924,0.0,-54.33698903290129,-8.386142207085229,0.3150376675472067,0.0,0.0,0.9784468012316114,87.01152021685115,0.0,105.0,0.0,3266.6666666666665,-82.18475073313783,7.947853450213531,0.7741591030432461,-16.483516483516482,-1.9859064702114029,0.0,-17.755309863252837,-0.1682314934545407,-0.2243841993335454,0.0,0.0,0.0,2.9166267744771224,5.8725788847801645,0.0,0.0,-15.5281007751938,100.0,-10.526315789473683,0.0,0.0,0.508038137657457,4.117946110828673,-20.95744680851064,661.1111111111111,106.66666666666669,0.0,-2.0699578072197604,-15.946666666666667,106.08108108108108,20.125363778822475,-27.77777777777778,-27.27272727272727,1.0517613558076515,0.0,2.2543110330512537,-12.87878787878788,-0.2320914827261078,100.0,96.33531836921668,64.15094339622641,-1.326259946949602,-21.38605084784619,-37.0231687339106,4.744036172756093,-2.667658130780313,0.0,6.60377358490566,12.450558899398107,13.655997734032008,0.0,-66.66666666666666,77.77777777777779,93.48837209302326,-2.822025565388397,0.0,-8.827045005716663,8.705566733735747,-8.96551724137931,20.80536912751678,0.0,0.0,0.0,-36.80595306239268,138.88888888888889,43.88111888111888,-7.21588674793551,2.25,9.090909090909092,17.22272317403066,-2.6350214913100354,103.1304347826087,-16.191472665445986,-15.922459209247608,0.0,-8.547655068078669,16.666666666666664,19.129677980852914,100.0,-50.0,64.28571428571429,100.0,104.72659870250232,161.29032258064515,-1.854219948849105,1.9451480372789745,231.81818181818184,4.798220527486495,54.87103039511499,112.32091690544412,96.8609865470852,-0.2319109461966605,-2.083333333333333,-5.119966986971644,-68.59746383737972,-1.3133208255159476,100.0,-4.374364191251272,0.0,64.28571428571429,-0.68921279236701,-33.89830508474576,3.2415543839093925,-32.17391304347826,0.0,0.0,-65.91928251121077,0.383428411110072,0.0,96.46539027982328,28.760126805213105,-13.520272593704084,-1.589233883913069,9.671902425851748,-0.2319109461966605,0.0,-42.85714285714285,-6.001899335232669,18.59671571763702,0.0,-4.073417607376139,125.0,4.224435331640955,0.0,5.475943493462329,121.00840336134452,-11.939261332156374,16.998582829864997,0.0,9.957963568425969,0.0,10.707220573689415,88.88888888888889,2.0812171282815286,-50.0,0.0,-27.27272727272727,6.56090866315431,25.23206751054852,13.081517624295447,6.802721088435375,55.09313841075218,-9.12442396313364,93.75,15.929203539823009,1.7038594261110745e-06,0.0018611016068453214,0.0007454629583937953,False,False,False,1500962.5781366343,0.0007454629583937953
09/30/2001,0.0,-28.437194127243064,50.0,-16.817601653193947,9200.0,1.7513670921680715,13.46319265240434,0.0,-73.68421052631578,-20.48505846686877,-35.59322033898305,-2.5278752436647176,66.66666666666666,23.71887287024901,-6.299212598425196,45.25862068965517,42.53136605440129,0.0,2.98900595510765,32.01986397495411,-4.07626310772164,11.952301719356628,684600.0,10.416666666666668,0.0,-16.666666666666664,-9.824452142773731,2.448744104159356,0.0,72.99270072992701,87.5272840661054,100.0,66.40316205533597,62.64208055349641,-50.0,-4.413021307092258,113.44294003868472,-20.63524175601861,-0.0275439938791124,0.0,53.333333333333336,13.461538461538462,0.0103852944230968,42.98507462686567,14.285714285714285,-8.022130013831259,52.77777777777778,-13.076972666322847,1.1751732387587552,0.0,0.0,66.481364497789,126.2218045112782,43.39622641509434,23.681159420289852,11.952301719356628,60.0,53.119767831231165,18.181818181818183,0.0,-100.0,0.0,165.87301587301587,-56.26629680998613,44.45408532176428,0.0,50.0,0.0,0.0,10.754653130287648,6.025369978858351,0.0,17.91530944625407,796.4705882352941,-3.152054842927312,2.418757070963212,0.0,3.5682819383259914,0.0,8.427967714154098,0.0,0.0014992031735132,-0.7697442856829443,-23.234139960758665,56.25,-14.17703463031936,-27.692307692307693,0.0,52.516411378555794,-32.74903084442946,-48.97959183673469,100.0,-36.08247422680412,0.0,-2.0190114332069142,14.11099073070904,-1.8306636155606408,0.0,20.675944333996025,103.58004827031375,-5.883343861865656,46.07843137254902,36.0763267740012,0.0,1.4818459116402636,52.78219395866455,-10.211673558483083,35.714285714285715,-10.163243812532912,2.9389319027421426,-21.29577065001419,-14.697406340057636,104.23649216471402,2.6989888514389424,0.0,12.626262626262626,-42.32689385717386,-28.250523510375025,-38.372093023255815,12.589103001364258,35.584760219877424,3.070816119255624,6.666666666666667,0.80327737167644,61.53846153846154,0.1239157372986369,-6.179286335944299,49.062667380824855,59.25925925925925,0.0326211058554885,51.08695652173913,-67.76859504132231,0.0,-4.404899902879163,29.73134328358209,0.0,-8.824543260944502,6.008583690987124,93.14888010540184,12.626262626262626,-44.44444444444444,37.44266055045872,-1.7699115044247788,-2.31958762886598,40.625,18.467011642949547,1.8325903912828132,-23.07692307692308,-11.078286558345644,100.0,-5.352468469128119,-27.450980392156865,4.538808459811775,-23.717066005691727,18.62745098039216,0.0,0.0,29.66360856269113,-5.6460450824075465,3.787195671776375,53.27635327635327,0.0,0.0,0.0,63.3552014995314,0.0,8.534233365477338,4.757677969110598,55.140186915887845,-0.8818342151675485,0.0,16.666666666666664,0.0,-13.104013104013104,165.87301587301587,-3.0116677692909124,280.0,25.61024678111588,-17.942768754833722,-1.3686131386861315,0.0,50.0,23.67753623188406,57.49999999999999,-8.782874249090874,-90.8825910931174,-8.81704122432097,-11.8191806978734,0.0,231.25,2.3582089552238807,0.0,-8.038068407555892,113.44294003868472,-9.744525547445257,76.47058823529412,0.0,66.66666666666666,0.0,-7.392996108949417,47.82152230971128,43.76899696048632,-100.0,0.0,-0.083823858132777,-14.564102564102562,33.29852408799777,-20.546959337891327,13.720316622691293,190.0,-2.790752443380304,0.0,0.0,60.52487961476726,14.210377625011771,15.942028985507244,-89.03680501174628,23.07692307692308,0.0,33.33333333333333,6.25,82.35294117647058,-8.333333333333332,-42.91581108829568,2.48565965583174,-90.37442297828689,14.389952153110046,23.681159420289852,-11.844072559580638,1.982108526471861,0.6542144685692615,51.57977883096366,-0.219619326500732,-47.1555094550387,7.639166592834002,100.0,-28.38874680306905,-12.518813926150532,-22.224768014663766,23.67149758454106,19.46132369847265,46.58119658119658,-12.62135922330097,0.0,-2.727800348229832,39.05840286054827,-9.75609756097561,-18.887830111625377,39.869281045751634,-12.05925925925926,-26.31578947368421,0.0,0.0,-10.119492158327107,1.982108526471861,-4.731762107828206,-0.8486162399900419,0.0,-2.793296089385475,4.178187403993856,-100.0,-54.43037974683544,-20.12027060886996,7.186147186147187,0.0,3.922840006484033,39.937106918239,-16.071428571428573,0.0,-9.090174531351002,0.0,-7.28976926651983,13.877011240908088,0.0,443.6681222707424,-45.010208123838254,2.418757070963212,0.0,0.0,1.009621899986448,38.458751056890925,0.0,51.800232288037165,0.0,-26.73267326732673,170.37037037037038,-21.051097322283763,-6.172185430463576,-3.947368421052632,-4.313725490196078,0.0,-32.106954394033195,15.874631779587592,-5.460266845682638,0.0,0.0,0.0,4.103379452657217,-9.571947316592812,0.0,0.0,15.514769142529394,57.69911504424778,-17.647058823529413,0.0,0.0,-12.2282232377787,21.525065104166664,-35.50171975474802,8.02919708029197,41.75627240143369,0.0,-0.3699287217418694,223.3714043993232,47.8688524590164,11.349235929929185,5765.384615384615,-12.5,1.3226070357240252,0.0,1.8585495818165847,-14.782608695652174,-7.125144384940348,-100.0,43.2104526364909,22.41379310344828,-1.254480286738351,-3.779343863912516,63.76811594202898,-20.474550705077952,-5.624791099651435,0.0,-1.7699115044247788,-13.503593821685271,-5.392355378337124,0.0,100.0,36.60714285714285,82.45192307692307,-5.765455833249013,0.0,34.94456636361045,-9.563178677196444,-37.121212121212125,137.77777777777777,0.0,0.0,0.0,11.05072463768116,26.356589147286822,-34.75091130012151,3.454121635939818,-1.2224938875305624,-58.333333333333336,-4.230769230769231,-14.37619961612284,46.74657534246575,49.03245942571785,-0.9003528409782212,0.0,-9.181141439205955,45.23809523809524,16.569257744009352,-100.0,100.0,-47.82608695652174,46.875,52.24083295608872,-21.052631578947366,-4.234527687296417,0.0836919565372452,78.08219178082192,-4.154032747119466,0.4519721720887901,44.39946018893387,50.94912680334093,-4.168603750193708,-1.5957446808510638,-48.37056137189723,92.89772727272728,8.365019011406844,100.0,-0.9574468085106382,0.0,-47.82608695652174,-12.66947955899664,-100.0,-58.275014185738605,-8.11965811965812,0.0,0.0,874.3421052631579,-0.0186323830817961,0.0,51.19940029985008,261.4826973054302,44.05725853094274,-4.074928729026494,-24.81943532501641,-4.168603750193708,-40.0,225.0,4.889876742776318,-8.18621280556819,0.0,-7.280450386803302,1177.7777777777778,-4.883837122158381,0.0,14.11044830708233,52.09125475285171,-2.990135963743002,-9.833609588167793,0.0,-12.025316455696204,0.0,-7.214652669198124,47.05882352941176,19.720053954845984,0.0,0.0,-12.5,11.292730329800616,5.3908355795148255,-9.386004066855133,26.11464968152866,58.55948308627899,19.447261663286003,54.83870967741935,41.6030534351145,8.821888854238625e-05,0.3410794833513486,0.13648472467366485,False,True,True,8716762.903997477,0.13648472467366485
