quarter,BHCK1606_qoq,BHCK4093_qoq,BHCK3521_qoq,BHCK5377_qoq,BHCK3247_qoq,BHCK3240_qoq,BHCK4397_qoq,BHCK8719_qoq,BHCK8715_qoq,BHCK8497_qoq,BHCK4643_qoq,BHCKB493_qoq,BHCK4662_qoq,BHCKA220_qoq,BHCK8744_qoq,BHCK2160_qoq,BHCKB570_qoq,BHCK4135_qoq,BHCK4115_qoq,BHCK8736_qoq,BHCK1741_qoq,BHCK8741_qoq,BHCKB845_qoq,BHCK4665_qoq,BHCK3578_qoq,BHCK4217_qoq,BHCK3365_qoq,BHCK5391_qoq,BHCK3433_qoq,BHCK3822_qoq,BHDM1420_qoq,BHCKB983_qoq,BHCK4598_qoq,BHCK8723_qoq,BHCK0395_qoq,BHCK3401_qoq,BHCK3588_qoq,BHCK5459_qoq,BHCK3814_qoq,BHCK4180_qoq,BHCK2081_qoq,BHCK8727_qoq,BHCK3530_qoq,BHCK6559_qoq,BHCKB844_qoq,BHCKB492_qoq,BHCK1764_qoq,BHCKB847_qoq,BHDM1766_qoq,BHCK6550_qoq,BHCK4519_qoq,BHCKB576_qoq,BHCK0384_qoq,BHCK2746_qoq,BHCK3404_qoq,BHCKB704_qoq,BHCKB848_qoq,BHCKB805_qoq,BHCK3506_qoq,BHCK8737_qoq,BHCK3584_qoq,BHCB2389_qoq,BHCK2150_qoq,BHCKA288_qoq,BHCK3493_qoq,BHCK1763_qoq,BHCK1743_qoq,BHCK1746_qoq,BHCK5412_qoq,BHCK0213_qoq,BHCK8739_qoq,BHCK2130_qoq,BHCK5382_qoq,BHCK4460_qoq,BHDM1975_qoq,BHCK6438_qoq,BHCK8733_qoq,BHCKB850_qoq,BHCK6558_qoq,BHCK8701_qoq,BHCKB557_qoq,BHCK4150_qoq,BHCK5398_qoq,BHCKB837_qoq,BHCK1739_qoq,BHCK4635_qoq,BHCK1608_qoq,BHCK8698_qoq,BHDM1288_qoq,BHCK3450_qoq,BHCK3519_qoq,BHCK3353_qoq,BHCK8765_qoq,BHCK8695_qoq,BHCK4617_qoq,BHCK8709_qoq,BHCKB497_qoq,BHCK4645_qoq,BHCK8738_qoq,BHCK3283_qoq,BHCK5381_qoq,BHCK3579_qoq,BHCK0383_qoq,BHCK4069_qoq,BHCK3501_qoq,BHCK3577_qoq,BHCK8711_qoq,BHCK3517_qoq,BHCKB528_qoq,BHCK8713_qoq,BHDM5368_qoq,BHCK2148_qoq,BHCK4313_qoq,BHCK4074_qoq,BHCK1292_qoq,BHCK8757_qoq,BHCK4340_qoq,BHCK3495_qoq,BHCK1913_qoq,BHCK3123_qoq,BHCB2210_qoq,BHCK4518_qoq,BHCK3459_qoq,BHFN6636_qoq,BHCKB574_qoq,BHCKB985_qoq,BHCKB991_qoq,BHCK1287_qoq,BHCK4652_qoq,BHCK8742_qoq,BHCK1286_qoq,BHCK8706_qoq,BHCKB515_qoq,BHCK5410_qoq,BHCK2145_qoq,BHCK5390_qoq,BHCKB508_qoq,BHDM2165_qoq,BHCK3494_qoq,BHCK3508_qoq,BHCK8726_qoq,BHCK2635_qoq,BHCK8703_qoq,BHCKB804_qoq,BHDM6631_qoq,BHCK4079_qoq,BHCK4398_qoq,BHCKB852_qoq,BHCK2168_qoq,BHCK0416_qoq,BHCK8498_qoq,BHCK4356_qoq,BHDM1797_qoq,BHCK8740_qoq,BHCK8725_qoq,BHCK0081_qoq,BHCK8712_qoq,BHCK8743_qoq,BHCK0211_qoq,BHCK8735_qoq,BHCK5460_qoq,BHCK3230_qoq,BHCK3196_qoq,BHCK4185_qoq,BHCKB556_qoq,BHDM1460_qoq,BHDM1590_qoq,BHCKB856_qoq,BHCKB990_qoq,BHCK1771_qoq,BHFN6631_qoq,BHCK8700_qoq,BHCK8702_qoq,BHCK8734_qoq,BHCK8728_qoq,BHCKB507_qoq,BHCK4060_qoq,BHCKB538_qoq,BHCKA130_qoq,BHCK3210_qoq,BHCK8696_qoq,BHCK3505_qoq,BHCK4059_qoq,BHCKA591_qoq,BHCK3548_qoq,BHCK5369_qoq,BHCK3507_qoq,BHCKB849_qoq,BHCK8708_qoq,BHCK1754_qoq,BHCK8560_qoq,BHCK3430_qoq,BHCK5378_qoq,BHOD2389_qoq,BHCKB838_qoq,BHCK8699_qoq,BHCK8783_qoq,BHCK3499_qoq,BHCK3589_qoq,BHCK3816_qoq,BHCK6557_qoq,BHCK3580_qoq,BHCKA251_qoq,BHCK8758_qoq,BHCKB841_qoq,BHCK3296_qoq,BHCKB861_qoq,BHCK5379_qoq,BHCK3190_qoq,BHCK8720_qoq,BHCKB511_qoq,BHCK8746_qoq,BHCK5461_qoq,BHCK5399_qoq,BHCK3000_qoq,BHOD3189_qoq,BHDM5367_qoq,BHCK2309_qoq,BHCK3656_qoq,BHCK3409_qoq,BHCK8710_qoq,BHCK5380_qoq,BHCK5411_qoq,BHCK4172_qoq,BHCK8716_qoq,BHCK8694_qoq,BHCK3547_qoq,BHCK3826_qoq,BHCK2750_qoq,BHCK1773_qoq,BHCK1772_qoq,BHCK4300_qoq,BHDM2122_qoq,BHFNA245_qoq,BHCKB529_qoq,BHCK8745_qoq,BHCK4655_qoq,BHCK8693_qoq,BHCK4107_qoq,BHCK2333_qoq,BHCK3164_qoq,BHCK8747_qoq,BHCK8499_qoq,BHCKB984_qoq,BHCK8782_qoq,BHCKB857_qoq,BHCKB839_qoq,BHCK8697_qoq,BHCKB846_qoq,BHCKB851_qoq,BHCK0397_qoq,BHCK8705_qoq,BHCKA126_qoq,BHCK0387_qoq,BHCK5409_qoq,BHCK2122_qoq,BHCK3585_qoq,BHCK4230_qoq,BHCK1410_qoq,BHCK2948_qoq,BHCKB513_qoq,BHCK4301_qoq,BHCK3820_qoq,BHCK1590_qoq,BHCB3187_qoq,BHCKA222_qoq,BHCK3545_qoq,BHCK4644_qoq,BHCK4062_qoq,BHCK3408_qoq,BHOD3187_qoq,BHCKB489_qoq,BHCK4618_qoq,BHCK4302_qoq,BHCK4483_qoq,BHCK3581_qoq,BHCK4020_qoq,BHCK8707_qoq,BHDM2081_qoq,BHCK4646_qoq,BHCK8496_qoq,BHCK5400_qoq,BHCKB853_qoq,BHCKB572_qoq,BHCK8759_qoq,BHCK3529_qoq,BHCK1296_qoq,BHCKB522_qoq,BHCK4628_qoq,BHCKB994_qoq,BHCK2170_qoq,BHCK1738_qoq,BHCKB530_qoq,BHCK3368_qoq,BHCK5389_qoq,BHCKB992_qoq,BHCK6556_qoq,BHCK1744_qoq,BHCK3049_qoq,BHCKB539_qoq,BHCK3500_qoq,BHCK4073_qoq,BHCK8714_qoq,BHCK6555_qoq,BHCK1597_qoq,BHCKB573_qoq,BHCKB496_qoq,BHCK8704_qoq,BHCK8760_qoq,BHCK1742_qoq,BHCK8724_qoq,BHCKB512_qoq,BHCK4605_qoq,BHCK1583_qoq,BHCK8431_qoq,BHCK4065_qoq,BHCK3197_qoq,BHCK6560_qoq,BHCK6761_qoq,BHCK3217_qoq,BHCK1752_qoq,BHCK6566_qoq,BHDM6636_qoq,BHCKB859_qoq,BHCKB488_qoq,BHCK3128_qoq,BHCK1607_qoq,BHCKB860_qoq,BHCKB996_qoq,BHCKB840_qoq,BHCK3298_qoq,BHCK4592_qoq,BHCKB491_qoq,BHCKB858_qoq,BHCK2332_qoq,BHCK8748_qoq,BHCKB575_qoq,BHCK4092_qoq,BHCK4070_qoq,BHCK1912_qoq,BHCK3300_qoq,BHCK6570_qoq,BHCKB514_qoq,BHCK3163_qoq,BHCK8561_qoq,BHCK1594_qoq,BHCK4627_qoq,BHCK1737_qoq,BHCK4507_qoq,BHCK3411_qoq,BHCKA127_qoq,nn_score,lof_score,ensemble_score,nn_anomaly,lof_anomaly,is_anomaly,is_anomaly_adaptive,reconstruction_error,anomaly_score
06/30/2001,-7.380073800738007,102.52278990884037,0.0,100.0,2.763270810346941,-3.086890243902439,98.68421052631578,-2.236161932973224,3.4921763869132287,-1.9900497512437807,0.0,0.0,-100.0,53.79113018597997,0.0,-4.709393725365109,-4.073569981373618,105.5393586005831,79.41176470588235,-6.03988603988604,-3.872,-47.35234215885947,-19.17808219178082,0.0,0.0,96.6804979253112,6.131084850954456,100.0,0.0,0.0,17.22272317403066,-5.405405405405405,100.0,1.0460130525310882,7.695652173913044,7.713110687939063,0.0,-27.77777777777778,0.9784468012316114,98.19944598337948,-26.01279317697228,0.0,400.0,541.6666666666667,-15.09433962264151,106.44391408114558,-15.926759410801964,0.0,-3.1148839620150417,-9.214092140921409,108.28692359100025,8.26086956521739,-11.190985039829028,0.7897127681878539,2.0960733035766954,-0.7238228128915853,0.0,-2.070750647109577,0.0,-7.305414424435559,0.0,1.118452688382696,9.63855421686747,17.484388938447815,9.090909090909092,-2.668459934116913,1.6574585635359116,5.727923627684964,200.0,0.0,-47.35829510137635,-4.702627939142462,276.9230769230769,99.66666666666669,5.925376067069842,6.60377358490566,-6.225539406107692,0.0,-16.379310344827587,-21.38605084784619,0.0,0.6993006993006993,6.802721088435375,-2.2022602144306,-3.4872761545711595,104.82456140350878,14.873746108612936,-1.6027781312685392,-5.5416874687968045,5.418752140981235,1.7611665900639284,22.356315201909386,3266.6666666666665,-8.871310430490635,203.70370370370367,-0.3722369669154634,126.3157894736842,104.59770114942528,-26.201079268612144,-4.225352112676056,0.0,1074.074074074074,-2.321219226260258,110.63829787234044,0.0,0.0,-2.631779113105652,0.8029953374464277,-0.5875081344264609,1.950979011128328,-2.6350214913100354,100.0,100.0,108.374943259192,-12.99165673420739,3.3834586466165413,108.18181818181816,116.66666666666669,6.581352833638025,0.2187864644107351,2.529480273693405,106.25,-0.0535585873516839,25.294858288151705,-27.27272727272727,2.375240398913496,-68.42105263157895,28.43622284362228,-87.5,-94.44444444444444,29.96904024767802,5.036344755970925,110.5263157894737,0.0,0.0785299198994817,-100.0,0.0,2.347863207323436,66.66666666666666,35.08771929824561,46.60246120920279,-13.397719212091449,46.49510789438413,-41.72561014465048,2.82407027337657,99.50409124721052,100.0,0.0,-14.324731587869657,16.935847114085323,13.02785265049416,0.0,1.0517613558076515,-7.235548564687377,18.595461217116405,8.880126858955128,15.806269945560352,0.0,0.0,0.6804167552625983,0.0,0.0,-87.5,80.97369893676553,-6.796368352788586,-37.0231687339106,-9.124472573839665,0.0,20.0,-0.919732441471572,-13.170163170163171,-23.809523809523807,10.308724832214764,-26.285425101214575,0.0,0.0,92.67241379310344,14.457010491892628,33.33333333333333,0.8489137994517858,-3.6331569664902994,0.0,75.28089887640449,-14.510609171800136,-17.7494002762364,29.64788732394366,0.0,0.0,10.707220573689415,-1.850294365012616,124.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,0.0,1.967435549525102,0.0,-116.50879566982408,-50.0,90.3448275862069,-4.0,7.453283403179794,0.0,0.0,-5.273430396780176,8.705566733735747,-50.25693730729702,0.0,-65.91928251121077,0.0,-0.9606147934678196,0.0,3.7085473185818745,-44.69949185211144,2.3904382470119523,-23.774647887323944,2.6923076923076925,0.0,85.71428571428571,80.12889366272825,20.125363778822475,-0.5700325732899023,-23.658864047632942,20.79595568462945,6.237746362604479,8.810480495563368,9.687102624502304,108.18181818181816,0.79353833073544,66.58815751415231,-0.602218869169747,-22.363847045191196,0.0,45.29692301000091,96.63269384492406,-7.760373847951192,6.60377358490566,0.0,12.33362910381544,-13.795736999236269,0.0,0.0,0.0,5.664306033110044,0.0,0.0,-39.24284395198522,-0.140011235469513,6.487457633702692,12.292409190869796,0.0,-0.1452436565348057,0.0,101.26262626262626,1.644428577803561,2.771993917198312,0.0,107.56331279945243,0.0,-9.383100051840332,-6.495176848874598,31.93717277486911,9.440344403444032,94.11764705882352,-1.0325617135721832,0.0,0.0,121.2809917355372,240.0,106.4638783269962,104.6339202965709,193.5483870967742,93.10344827586206,41.123488978430906,-79.48717948717949,176.9230769230769,-1.5706806282722512,16.666666666666664,0.0,-20.0,51.92307692307693,4.761904761904762,-11.06398020501944,0.0,71.42857142857143,-3.571428571428571,2.5859524137523864,-1.351351351351351,-215.4185022026432,1.0573487200515497,500.0,-0.5707762557077625,-3.9844932313369408,5.832604257801108,64.20249096022499,-1.854219948849105,0.0,87.39735808639772,-0.0288225969159821,3.125634260198904,-50.0,0.0,-105.26315789473684,28.27838827838828,360.7142857142857,0.0,13.71264693386206,100.0,121.42857142857142,-11.76470588235294,91.07142857142856,93.75,-1.008371257565298,63.49206349206349,93.88429752066116,0.0,1.5808777033008727,2.847514743049705,-0.6264606141459751,0.0,66.3716814159292,-6.8181818181818175,58.69565217391305,0.0,0.6172839506172839,-14.285714285714285,49.352375653034095,107.4542429284526,81.61434977578476,0.0,5.850785340314136,0.0,16.0,100.72992700729928,103.90070921985814,209.6774193548387,2.5859524137523864,-9.12442396313364,123.33333333333334,-1.1827419623521571,75.0,-42.85714285714285,0.0,-1.351351351351351,8.108108108108109,27.15430861723447,0.8455831000127171,0.04713969800198463,0.7107085887877291,0.31256725431628246,False,False,False,False,200235.4937379823,0.31256725431628246
09/30/2001,19.9203187250996,62.00146550821732,0.0,-50.0,-0.131227333460584,-14.916764975750429,49.271523178807946,-16.664686311787072,11.126383066455912,-3.045685279187817,0.0,0.0,0.0,40.27906976744186,0.0,26.212222647283856,-7.280041831048391,46.68693009118541,38.79781420765027,4.932282191227007,-0.2330226364846871,113.44294003868472,2.5423728813559325,0.0,0.0,50.84388185654009,6.716087303228092,-100.0,0.0,0.0,-4.230769230769231,51.42857142857142,100.0,-6.913992506922952,13.24182478805006,1.406902289373208,0.0,5765.384615384615,1.009621899986448,40.74074074074074,-14.697406340057636,0.0,260.0,-81.81818181818183,-21.48148148148148,45.3757225433526,-0.9003528409782212,0.0,-6.007106373528758,2.3582089552238807,54.32085561497326,12.449799196787149,-3.7409757164734194,-12.099570101234224,-0.8589642355025712,-1.2994024394251724,0.0,3.5682819383259914,0.0,59.76226770019135,0.0,2.9090418068349275,6.122448979591836,-28.056188306757782,-58.333333333333336,-6.41446709656747,0.2717391304347826,3.5553047404063203,66.66666666666666,0.0,32.38684284509418,2.39477503628447,-48.97959183673469,49.74958263772955,1.3665313189191417,-1.7699115044247788,63.603500170664354,0.0,-36.08247422680412,-3.779343863912516,100.0,-9.722222222222223,26.11464968152866,-12.05925925925926,-0.1302083333333333,88.59743040685225,-17.163504968383016,-4.068413993189533,2.3784355179704018,14.261259307583696,1.01213328132378,-0.4624895782535512,-26.73267326732673,-11.707737006348864,71.95121951219512,8.03059227451301,36.93570451436389,52.35955056179776,-19.856595200908703,-1.4705882352941175,0.0,42.42902208201893,0.9361497839654344,52.18855218855219,-40.0,0.0,-13.928599328177484,0.5742051533627678,-10.881343901573407,-0.0228693943183848,-14.37619961612284,25.77914582531743,56.25,54.36226990523908,-3.6986301369863015,49.09090909090909,21.60287695864372,-23.07692307692308,-0.6861063464837049,-3.5220491922573136,-5.597955344148238,51.51515151515152,-1.1864775164478,-10.654006275507063,-12.5,-3.121913430812433,550.0,-89.1140512476972,50.0,600.0,-89.7729077338415,20.06920415224913,60.0,0.0,0.0,100.0,0.0,-9.996292520159422,100.0,153.24675324675326,-9.744525547445257,-15.034401068575317,14.519670631290026,3.947512301804264,-1.316367265469062,45.47601292567735,0.0,0.0,43.321974277234254,-4.402135035492213,52.861685214626384,0.0,1.3226070357240252,3.4760491733785503,-8.185241601083185,-8.364495178114545,3.922840006484033,0.0,0.0,18.33157338965153,0.0,0.0,646.6666666666666,32.93135435992579,-6.623991093793487,71.27461910070606,-2.727800348229832,0.0,15.151515151515152,-1.181434599156118,24.42953020134228,-62.5,2.0199561937211,-20.609638885074837,0.0,0.0,32.662192393736014,7.458333333333334,110.86956521739133,1.724102959372021,-0.1830161054172767,0.0,46.58119658119658,1.2710168134507605,20.10370021211407,259.4785442694188,0.0,0.0,-7.214652669198124,-1.5424164524421593,-16.071428571428573,0.0,0.0,0.0,0.0,0.0,0.0,-73.68421052631578,0.0,-13.572854291417164,-63.82978723404256,-88.5,100.0,53.62318840579711,-12.5,-6.29637316453069,0.0,0.0,-19.009713459348085,-9.575518262586376,411.7768595041323,-100.0,874.3421052631579,0.0,-0.0193986420950533,0.0,-16.361845678046446,-19.39163498098859,-5.447470817120623,55.50628233555063,8.427967714154098,0.0,53.84615384615385,36.0763267740012,11.349235929929185,-13.104013104013104,39.11148493653464,13.536472431970369,87.9024816667476,40.93741585567566,37.55178836139724,21.60287695864372,-5.809302492260787,-13.55293183847604,-11.01672226476116,42.98507462686567,0.0,-11.991372330219296,46.28283957518167,-5.371173918142371,-1.7699115044247788,0.0,51.57977883096366,132.64336340206185,0.0,0.0,0.0,10.311754887173874,0.0,0.0,-7.548125633232017,15.83739387068018,9.743805813342671,48.169908157752566,0.0,-5.74675885688938,0.0,78.79548306148055,-7.254417736801669,2.404617313524834,0.0,25.85325638911789,0.0,-1.8306636155606408,10.889500229252636,-60.31746031746032,14.294376007453304,51.51515151515152,1.266559906827777,0.0,0.0,63.39869281045751,82.35294117647058,33.47145488029466,52.2644927536232,203.44827586206893,38.21428571428571,-4.862277460530735,6.25,65.74074074074075,-4.25531914893617,45.23809523809524,0.0,-16.666666666666664,31.64556962025317,18.181818181818183,20.707472178060414,0.0,50.0,-7.4074074074074066,2.331005684833835,-1.36986301369863,760.6870229007634,-2.039944657749059,-100.0,8.495981630309988,3.9080211594515815,3.224028658032516,19.9412772204551,-4.234527687296417,100.0,39.21699371308821,4.538808459811775,-36.28222790789214,0.0,0.0,5900.0,-28.250523510375025,19.379844961240316,0.1373626373626373,-5.439486876109226,50.0,52.58064516129032,60.0,55.140186915887845,44.28152492668622,6.380990747918874,-12.62135922330097,44.16027280477408,0.0,-14.753486055776891,23.71559633027523,1.189000920032295,0.0,23.404255319148938,-9.75609756097561,-6.849315068493151,0.0,5.930470347648262,-12.5,-23.032661340398228,26.53192171960218,8.88888888888889,0.0,-36.94818845059973,0.0,11.781609195402298,97.34545454545454,61.73913043478261,48.95833333333333,2.331005684833835,19.447261663286003,63.28358208955224,-7.046527309507756,21.428571428571427,225.0,0.0,-1.36986301369863,57.49999999999999,24.42868400315209,-0.8163729391699829,0.025406244313621474,0.005084316421535577,0.017277473156787116,False,False,False,False,154727.9807886681,0.017277473156787116
12/31/2001,-2.6578073089701,34.815197725510465,100.0,-100.0,4.37318250232936,-21.799414574025576,38.00647737355812,3.4005845868681828,1.50278293135436,-6.282722513089005,0.0,0.0,100.0,11.22579575596817,0.0,2.852975164339705,13.538919224609478,35.77842243403785,25.196850393700785,-15.85436332113273,11.344678011344678,-13.910285455369278,-42.97520661157025,0.0,0.0,34.68531468531468,7.450253231118369,0.0,0.0,100.0,-3.855421686746989,35.84905660377358,25.0,-2.5408824841851065,-67.77183600713013,-1.0592165020949924,0.0,-98.75409836065576,-6.956463406453343,21.549155908639523,51.68918918918919,0.0,77.77777777777779,107.14285714285714,-35.84905660377358,40.02842942345925,-3.842848373235114,0.0,-4.323685764914353,-10.84864391951006,36.50980663940675,18.571428571428573,-17.204545454545457,-9.473850280034709,-11.428404918701556,-3.050585020791741,0.0,-6.2666950233943,0.0,-10.513708015712703,0.0,2.030966534691875,-0.4437869822485207,-76.56992084432717,220.00000000000003,-5.562688579315657,1.6260162601626018,-14.332425068119893,40.0,0.0,-19.13357400722021,-0.4961020552799433,-12.0,34.78260869565217,3.145587637250915,-70.27027027027027,-11.3675805365627,0.0,183.8709677419355,7.062038449493367,6800.0,10.0,-4.040404040404041,-0.2358490566037736,11.96219035202086,37.52483678682941,11.523082515448928,-9.789606230924464,75.83892617449665,4.03199399618837,-0.0047904556725336,3.361517186882655,5174.324324324324,-4.5906967296364005,20.56737588652482,3.775235187159349,190.1406593406593,49.7787610619469,31.083355478784657,-2.985074626865672,0.0,24.14174972314507,10.368608799048753,33.59144542772861,266.66666666666663,0.0,-18.034125975676165,1.7267169614984392,-2.92837041363564,4.14006895746511,-4.124635731898677,5.506271030896299,36.0,33.84525825571549,217.7809388335704,-13.345121951219513,58.4174693705112,-10.0,-7.599309153713299,2.413637049328708,24.031736481913214,34.0,-1.443118734313068,-10.806592296745167,-14.285714285714285,9.347700057973332,-28.205128205128204,24.153846153846157,33.33333333333333,-100.0,25.0,-13.009468917249896,35.9375,0.0,0.6434400502197113,-100.0,0.0,-5.421965913186757,-90.0,-22.05128205128205,-18.277395875454918,-5.604235691933498,-4.298154509866581,178.4767515253524,13.33218717448246,44.10344297308843,50.0,0.0,4.525233931584599,7.701605940252115,20.852834113364533,0.0,-1.5385995604001257,-17.472347398607127,22.03622203276573,15.279209621993129,-32.16346903759164,0.0,0.0,-6.425129394966982,-100.0,0.0,476.82926829268297,24.527704117236567,-16.572280178837556,-44.00086786721632,10.620525059665871,0.0,10.526315789473683,-13.834329632792484,0.8629989212513484,-33.33333333333333,-10.71087786259542,34.58145970252508,0.0,0.0,27.318718381112983,10.13681936520246,-840.0,-2.684606488405017,-20.35203520352035,0.0,17.042857142857144,-4.565668544322562,-15.816326530612246,-68.27213659715926,0.0,0.0,-10.857005296100144,-8.703220191470844,8.51063829787234,0.0,0.0,0.0,0.0,0.0,0.0,700.0,0.0,99.69207082371054,17.647058823529413,-56.366047745358095,1200.0,25.0,-52.38095238095239,-5.465267587696227,0.0,0.0,-0.3014426799399542,-9.934497816593886,-69.35163504238999,100.0,-13.909520594193111,0.0,11.369809856422195,0.0,-16.662814883290963,-38.75786163522013,-0.411522633744856,-21.57794676806084,0.1551619040582226,0.0,45.0,16.43295354951797,-24.418410041841003,-0.942507068803016,-18.27626010003848,10.408921933085502,-32.38188467602285,17.21502749764598,23.89294941763267,58.4174693705112,-7.342934656954131,-9.96499483530357,-3.034916432235645,-6.6805845511482245,0.0,30.35113734234074,29.136749227081676,1.3192018837526334,-73.87387387387388,0.0,18.91610213652944,-40.86896312965207,0.0,0.0,0.0,-5.055675058638838,0.0,0.0,39.67123287671233,-0.2162998162011924,4.927138903175879,15.433814927912737,0.0,-7.661451407244449,0.0,47.40350877192982,-11.30762539866628,-3.0134478454172364,100.0,47.33208437049653,100.0,8.041958041958042,30.16332437461236,493.0,-10.088371912482048,46.0,1.231550699635806,0.0,0.0,50.22857142857144,32.25806451612903,29.22990686443601,35.60380725758477,28.40909090909091,21.791559000861326,10.24803601376997,-94.11764705882352,41.34078212290503,-5.0,31.14754098360656,0.0,30.0,20.192307692307693,180.7692307692308,-14.422127099110964,0.0,27.77777777777778,-16.0,-2.871872583404285,-98.61111111111111,-99.23974581166956,1.4903828186314203,0.0,-2.5396825396825395,5.257624935064935,-14.255205552589429,-8.770654834761322,3.333333333333333,50.0,24.570961341087923,0.120166262829226,-1.1366795366795368,400.0,0.0,-56.896551724137936,2.9981427434332715,8.441558441558442,9.465020576131687,-16.93776753375041,33.33333333333333,26.6384778012685,-25.0,36.54618473895582,34.34959349593496,-5.387567543485594,117.03703703703702,23.35895919574217,0.0,0.9931356798597926,-5.246570263255469,2.3816040339752003,0.0,6.0344827586206895,132.43243243243242,-28.431372549019606,0.0,-7.335907335907336,-52.38095238095239,-44.013876189963966,46.91937119675456,-35.374149659863946,0.0,1.289468523239851,0.0,16.452442159383033,33.92297770407223,21.50537634408602,-91.6083916083916,-2.871872583404285,-2.41986839312248,43.51005484460695,-1.5778019586507073,11.76470588235294,-57.692307692307686,0.0,-98.61111111111111,44.44444444444444,-16.466117796073465,-6.008950010004669,0.03816049549003368,0.023033886566978273,0.03210985192081152,False,False,False,False,181434.0100692402,0.03210985192081152
