quarter,BHCK1606_qoq,BHCKC222_qoq,BHCK4093_qoq,BHCKF158_qoq,BHCK3247_qoq,BHCKC233_qoq,BHCK3240_qoq,BHCT3210_qoq,BHCK4397_qoq,BHCK8719_qoq,BHCK8715_qoq,BHCKB493_qoq,BHCKC971_qoq,BHCKA220_qoq,BHCK8744_qoq,BHCKB737_qoq,BHCK2160_qoq,BHCKC886_qoq,BHCKB570_qoq,BHCK4135_qoq,BHCK4115_qoq,BHCK5041_qoq,BHCK8736_qoq,BHDM3465_qoq,BHCK1741_qoq,BHCK8741_qoq,BHCKB845_qoq,BHCK3578_qoq,BHCKC232_qoq,BHCK4217_qoq,BHCKF177_qoq,BHCK3365_qoq,BHCK3433_qoq,BHDM1420_qoq,BHCKB983_qoq,BHDM1545_qoq,BHCKC241_qoq,BHCK4598_qoq,BHCK8723_qoq,BHCKF601_qoq,BHCKF645_qoq,BHCK4832_qoq,BHCKC250_qoq,BHCK0395_qoq,BHCK3401_qoq,BHCK3588_qoq,BHCK5459_qoq,BHCK3814_qoq,BHCK4180_qoq,BHCKC226_qoq,BHCKC243_qoq,BHCK2081_qoq,BHCK8727_qoq,BHCK3530_qoq,BHCKF636_qoq,BHCKC975_qoq,BHCT3190_qoq,BHCKF699_qoq,BHCKB844_qoq,BHCKB492_qoq,BHCK1764_qoq,BHDM1766_qoq,BHCK6550_qoq,BHCK4519_qoq,BHCKB576_qoq,BHCK0384_qoq,BHCK2746_qoq,BHCKF658_qoq,BHCK3404_qoq,BHCT2170_qoq,BHCKB704_qoq,BHCKB848_qoq,BHCK8565_qoq,BHCKB805_qoq,BHCK8737_qoq,BHCB2389_qoq,BHCK2150_qoq,BHCKA288_qoq,BHCK1763_qoq,BHCKF555_qoq,BHCK1743_qoq,BHCT3548_qoq,BHCK1746_qoq,BHCK0213_qoq,BHCKC974_qoq,BHCK8739_qoq,BHCK1545_qoq,BHCK8564_qoq,BHCK2130_qoq,BHCKF647_qoq,BHCK5382_qoq,BHCKF254_qoq,BHCKB736_qoq,BHCK4460_qoq,BHDM1975_qoq,BHCKB744_qoq,BHCK6438_qoq,BHCK8733_qoq,BHCT1773_qoq,BHCK8566_qoq,BHCKB781_qoq,BHCKB740_qoq,BHCK6558_qoq,BHCK8701_qoq,BHCK5047_qoq,BHCKF065_qoq,BHCKB557_qoq,BHCKF242_qoq,BHCK4150_qoq,BHCK5398_qoq,BHCKB837_qoq,BHCKB995_qoq,BHCKF644_qoq,BHCT2160_qoq,BHCK1739_qoq,BHCK4635_qoq,BHCKC229_qoq,BHCK1608_qoq,BHCK8698_qoq,BHDM1288_qoq,BHCK3450_qoq,BHCKC244_qoq,BHCK3519_qoq,BHCK3353_qoq,BHCK8765_qoq,BHCK8695_qoq,BHCK4617_qoq,BHCKF821_qoq,BHCK8709_qoq,BHDMF577_qoq,BHCKB497_qoq,BHCK4645_qoq,BHCT3123_qoq,BHCK8738_qoq,BHCK3283_qoq,BHCK3579_qoq,BHCKF632_qoq,BHCK5523_qoq,BHCK0383_qoq,BHCKF179_qoq,BHCKG213_qoq,BHCK4069_qoq,BHCK3501_qoq,BHCK3577_qoq,BHCK8711_qoq,BHCKB989_qoq,BHCK5045_qoq,BHCK3517_qoq,BHCKF653_qoq,BHCKF164_qoq,BHCK4435_qoq,BHCKB705_qoq,BHCKB528_qoq,BHCK8713_qoq,BHDM5368_qoq,BHCKB738_qoq,BHCK5043_qoq,BHCK2148_qoq,BHCK4074_qoq,BHCK1292_qoq,BHCKB709_qoq,BHCK8757_qoq,BHCK5355_qoq,BHCKC230_qoq,BHCKF554_qoq,BHCK4340_qoq,BHCK1913_qoq,BHCKC699_qoq,BHCKF183_qoq,BHCK3123_qoq,BHCB2210_qoq,BHCK4518_qoq,BHCK3459_qoq,BHCKF652_qoq,BHFN6636_qoq,BHCKB574_qoq,BHCKB985_qoq,BHCKB042_qoq,BHCKB991_qoq,BHCK1287_qoq,BHCK4652_qoq,BHCK8742_qoq,BHCM3531_qoq,BHCK1286_qoq,BHCK8706_qoq,BHCKB515_qoq,BHCK2145_qoq,BHCKB508_qoq,BHDM2165_qoq,BHCK3432_qoq,BHCK3508_qoq,BHCK8726_qoq,BHCK2635_qoq,BHCK8703_qoq,BHCT2150_qoq,BHCKB804_qoq,BHCKC242_qoq,BHCKB708_qoq,BHCKG212_qoq,BHDM6631_qoq,BHCKC027_qoq,BHCKG105_qoq,BHCK4079_qoq,BHCKB044_qoq,BHCK4398_qoq,BHCKB852_qoq,BHCKB710_qoq,BHCKF639_qoq,BHCK2168_qoq,BHCKC220_qoq,BHCKB754_qoq,BHCKB733_qoq,BHCK0416_qoq,BHCK8498_qoq,BHCKC253_qoq,BHCKF240_qoq,BHDM1797_qoq,BHCKF559_qoq,BHCK8740_qoq,BHCK8725_qoq,BHCKC989_qoq,BHCK0081_qoq,BHCK8712_qoq,BHCKC219_qoq,BHCKB711_qoq,BHCKC409_qoq,BHCK8743_qoq,BHCK0211_qoq,BHCK8735_qoq,BHCKC238_qoq,BHCKG211_qoq,BHCK3196_qoq,BHCK4185_qoq,BHCKB747_qoq,BHCKB556_qoq,BHDM1460_qoq,BHCKF159_qoq,BHDM1590_qoq,BHCKF654_qoq,BHCKB990_qoq,BHCKF557_qoq,BHCK4834_qoq,BHCK1771_qoq,BHFN6631_qoq,BHCK8700_qoq,BHCK8702_qoq,BHCK8734_qoq,BHCK8728_qoq,BHCKC239_qoq,BHCKB507_qoq,BHDM3466_qoq,BHCK4060_qoq,BHCKB538_qoq,BHCKA130_qoq,BHCK3210_qoq,BHCK8696_qoq,BHCKB782_qoq,BHCKC240_qoq,BHCK4059_qoq,BHCK3548_qoq,BHCK5369_qoq,BHCKC079_qoq,BHCKB849_qoq,BHCKG104_qoq,BHCK8708_qoq,BHCK1754_qoq,BHCKF614_qoq,BHCK8560_qoq,BHCKG103_qoq,BHCKF262_qoq,BHCK3430_qoq,BHCK8699_qoq,BHCK3817_qoq,BHCK3499_qoq,BHCKF186_qoq,BHCK3816_qoq,BHCM3533_qoq,BHCT2750_qoq,BHCK6557_qoq,BHCK4833_qoq,BHCK3580_qoq,BHCKF252_qoq,BHCKA251_qoq,BHCK8758_qoq,BHCKB841_qoq,BHCKC248_qoq,BHCK3296_qoq,BHCKB043_qoq,BHCKB861_qoq,BHCK3190_qoq,BHCKF648_qoq,BHCK8720_qoq,BHCKB511_qoq,BHCKB743_qoq,BHCK8746_qoq,BHCK5461_qoq,BHCK3000_qoq,BHDM5367_qoq,BHCK2309_qoq,BHCK3656_qoq,BHCK3409_qoq,BHCK8710_qoq,BHCKC972_qoq,BHCT4605_qoq,BHCK8562_qoq,BHCX3123_qoq,BHCK4172_qoq,BHCK8716_qoq,BHCK8694_qoq,BHCK3547_qoq,BHCK3826_qoq,BHCK2750_qoq,BHCKF172_qoq,BHCK4783_qoq,BHCKB776_qoq,BHCK1773_qoq,BHCK1772_qoq,BHCK4300_qoq,BHCKF182_qoq,BHDM2122_qoq,BHFNA245_qoq,BHCKF552_qoq,BHCKB529_qoq,BHCKC246_qoq,BHCK8745_qoq,BHCKC237_qoq,BHCK8693_qoq,BHCK4107_qoq,BHCK2333_qoq,BHCKF173_qoq,BHCK3164_qoq,BHCK8747_qoq,BHCK8499_qoq,BHCKB984_qoq,BHCKC890_qoq,BHCK8697_qoq,BHCK0397_qoq,BHCK8705_qoq,BHCKC970_qoq,BHCKA126_qoq,BHCK0387_qoq,BHCKC968_qoq,BHCK2122_qoq,BHCKF165_qoq,BHCKB780_qoq,BHCK4141_qoq,BHCK4230_qoq,BHCK1410_qoq,BHCKC216_qoq,BHCKF659_qoq,BHCK2948_qoq,BHCK4301_qoq,BHCK3820_qoq,BHCK1590_qoq,BHCKF261_qoq,BHCB3187_qoq,BHCKF253_qoq,BHCK3545_qoq,BHCK5352_qoq,BHCK4644_qoq,BHCK4062_qoq,BHCK3408_qoq,BHCKB779_qoq,BHCKB489_qoq,BHCKB739_qoq,BHCK4618_qoq,BHCK4302_qoq,BHCK4782_qoq,BHCK3581_qoq,BHCK4020_qoq,BHCKF160_qoq,BHCK8707_qoq,BHDM2081_qoq,BHCK4646_qoq,BHCK8563_qoq,BHCKF163_qoq,BHCK4436_qoq,BHCK5400_qoq,BHCKB853_qoq,BHCKC897_qoq,BHCKB572_qoq,BHCKB746_qoq,BHCK8759_qoq,BHCK3529_qoq,BHCK1296_qoq,BHCKF646_qoq,BHCKB522_qoq,BHCK4628_qoq,BHCKB994_qoq,BHCK2170_qoq,BHCKF640_qoq,BHCKB530_qoq,BHCKC969_qoq,BHCT3545_qoq,BHCK3368_qoq,BHCKB992_qoq,BHCK8567_qoq,BHCK6556_qoq,BHCK1744_qoq,BHCKB732_qoq,BHCK3049_qoq,BHCKF241_qoq,BHCK4073_qoq,BHCKF176_qoq,BHCK8714_qoq,BHCK6555_qoq,BHCKC249_qoq,BHCKB573_qoq,BHCKB496_qoq,BHCK8704_qoq,BHCKF618_qoq,BHCK8760_qoq,BHCKC221_qoq,BHCK1742_qoq,BHCK8724_qoq,BHCKB512_qoq,BHCK4605_qoq,BHCKC386_qoq,BHCK1583_qoq,BHCK8431_qoq,BHCK4065_qoq,BHCKC387_qoq,BHCK3197_qoq,BHCK6560_qoq,BHCK6761_qoq,BHCM3532_qoq,BHCK3217_qoq,BHCK1752_qoq,BHCT4340_qoq,BHCK6566_qoq,BHCKF553_qoq,BHCKC887_qoq,BHCKF692_qoq,BHDM6636_qoq,BHCKB488_qoq,BHCK3128_qoq,BHCKG210_qoq,BHCK1607_qoq,BHCKB860_qoq,BHCM3543_qoq,BHCKF161_qoq,BHCKF589_qoq,BHCKB996_qoq,BHCKC252_qoq,BHCKB840_qoq,BHCKF643_qoq,BHCK3298_qoq,BHCK4592_qoq,BHCKB491_qoq,BHCKC973_qoq,BHCK2332_qoq,BHCKB575_qoq,BHCK4092_qoq,BHCK4070_qoq,BHCK1912_qoq,BHCKC888_qoq,BHCM3541_qoq,BHCK6561_qoq,BHCK3300_qoq,BHCK6570_qoq,BHCKC236_qoq,BHCKF585_qoq,BHCKC017_qoq,BHCKC245_qoq,BHCKB514_qoq,BHCKF263_qoq,BHCKG209_qoq,BHCK3163_qoq,BHCK8561_qoq,BHCKF597_qoq,BHCKF624_qoq,BHCKF551_qoq,BHCKA127_qoq,nn_score,lof_score,ensemble_score,nn_anomaly,lof_anomaly,is_anomaly,is_anomaly_adaptive,reconstruction_error,anomaly_score
06/30/2015,0.0,-14.06911525239732,113.6859163229228,-7.272727272727272,0.7574734515990424,0.0,0.5261050025486056,2.968505879450703,110.23622047244096,9.50712560958288,8.997733722615815,62.121212121212125,9.440703586642847,72.71829316475701,0.0,0.0,-6.09268661553419,94.63470319634705,-0.7494805057584616,85.42274052478133,103.125,39.19561051166942,-25.693327580120037,8.502024291497975,0.0,-21.009232504052434,0.0,0.0,131.57894736842107,93.7037037037037,0.0,-1.4168886145754365,-6.68007557749741,-1.96078431372549,100.0,0.7510674417408303,0.0,137.5,9.15377692635612,-13.741517581739668,198.11320754716985,-16.096385542168676,50.0,-8.272230369284095,-4.056697179719247,0.0,0.0,-25.0,102.73972602739728,0.0,0.0,-4.395604395604396,-3.3112582781456954,-100.0,-21.31999230325188,-69.22024623803009,3.4390042933344898,0.0,0.0,0.0,3.0954708374063213,11.426035127766152,0.0,102.36139630390144,0.0,0.0,-35.03416856492028,-20.473860417203195,7.055311125078568,-0.6447050994093669,-2.8457962631128533,0.0,157.05329153605015,0.0,-25.64693078738628,-1.7076149762766009,3.708281829419036,39.61243803515097,14.539199710302372,0.0,0.0,-6.864027032983177,0.0,0.0,55.36723163841808,5.060027849911557,4.394283424602645,158.10810810810813,-11.714285714285715,0.0,100.0,24.444444444444443,0.0,107.942238267148,11.792138574283811,0.0,0.0,-23.787034845363937,0.0,576.3157894736843,14.285714285714285,-4.10958904109589,0.0,-0.1626701796418628,0.0,3.2505822308111587,60.97560975609756,-21.34831460674157,1.4534883720930232,0.0,197.5232198142415,2.5189924030387845,0.0,-6.09268661553419,0.0,100.0,4.086021505376344,5.691056910569105,-7.0783750780310255,-44.05850091407678,3.925630254489066,9.523809523809524,3.398139114294553,2.194038754722817,3.7399576158579375,-14.817707606906746,0.0,107.32265446224255,1.907190456311867,55.28255528255528,115.68047337278108,0.0,20.0,-24.96618226061197,21.73913043478261,0.0,-25.26981764049125,0.0,-11.11111111111111,-100.0,18.76570790282044,97.76061776061776,-80.0,100.0,13.308268635647972,5.845825299081504,-14.960634612348487,0.7956247703569712,1.701533605794521,0.0,113.46153846153844,-1.7167381974248928,7.054141304615688,3.3680165414757344,145.45454545454547,0.0,9.985026112998066,5.865657521286661,102.27507755946226,0.0,0.0,116.3453815261044,-100.0,0.0,178.26086956521738,36.849507735583686,0.0,-0.1096491228070175,-42.5,20.0,0.0,151.42857142857142,0.1562175149530413,-18.44048262200612,17.62570052884995,-37.35955056179776,2.07513246790277,0.0,0.0,-11.11111111111111,0.0,-57.438016528925615,-6.868891991369464,-11.11111111111111,5.806703039750585,0.0,-0.8595495960116899,0.0,-6.493506493506493,-3.818506391225073,0.0,10.7919621749409,1.736677115987461,5.41733974946402,3.708281829419036,0.0,100.0,0.0,-25.97206792572608,0.0,0.0,3.2263343698127325,87.18868504663318,0.0,-102.020202020202,0.0,0.0,-24.822695035460992,-7.575197694183726,0.5614637690732546,0.0,-13.636363636363637,0.0,0.0,10.526315789473683,-1.9230769230769231,-19.753086419753085,0.0,-21.789210980994437,6.521580310249937,0.0,-9.583018479082227,-14.32104402084998,-14.196805200193625,17.020305726671232,7.753796962430055,-50.0,0.0,-2.372210223182145,100.0,-28.9606458123108,0.0,107.6923076923077,0.0,19.25739458779106,7.588075880758807,-2.639593908629441,0.0,0.0,0.0,128.0487804878049,-9.807218696289462,0.0,42.40506329113924,-11.835686409550046,6.256306760847628,-28.69632489353232,0.0,0.0,0.0,-0.4069010416666667,0.0,0.0,-0.4053737143622902,2.968505879450703,6.623925354302984,7.837181044957473,0.0,93.87755102040816,-6.864027032983177,-17.80966448617852,100.0,0.0,37.03443429374561,-7.695765530881957,0.0,0.7349081364829396,35.294117647058826,300.0,0.0,-100.0,-24.138804457953395,-67.83520982599795,0.0,-6.594724220623502,1063.0017452006982,-11.31479140328698,-5.522438044206296,37.5,6.221020092735703,26.64266426642664,10.6941431670282,0.0,-49.03039832285116,0.0,5.88235294117647,10.887012352571707,0.0,0.0,3.4390042933344898,13.551401869158877,1.6376830543933054,-489.28571428571433,0.0,226.66666666666663,-0.8695652173913043,55.60859188544153,9.625333124314157,-48.14814814814815,38.70344827586207,0.0,-5.585598969940079,14.007951298297924,0.0,116.91176470588236,20.0,166.66666666666669,-13.85775220712231,-9.704078912290056,-17.141987374627487,4.135360801984183,-5.522438044206296,0.0,19.6,-4.356060606060606,0.0,0.0,37.03443429374561,0.0,4.183449024480819,22.037666753858225,122.91666666666669,7.017348754448399,200.0,208.69565217391303,100.0,-7.013569133842164,105.74938574938577,2.8441208858436315,0.0,0.0,100.0,0.0,-5.548482208671179,19.642857142857142,1.895350813963211,16.565130446914385,-3.296467643501982,3.0344202898550723,2.8078846157615347,0.0,-4.276775193121809,5.682387044949183,1076.148409893993,5.970149253731343,114.03508771929825,100.0,-1.8090135518436807,0.0,0.0,-1.0692773787575356,44.00406504065041,14.326647564469914,1560.0,0.0,-12.320328542094456,9.20673076923077,-7.046894012667311,132.52032520325204,100.0,10.184428621454416,0.0,-18.181818181818183,0.0,0.0,0.0,62.20183486238532,11.538461538461538,0.0,77.14285714285715,0.0,14.996581798595429,-4.395604395604396,0.0,98.05825242718448,-6.493506493506493,120.37037037037037,0.0,0.0,0.0,8.333333333333332,0.0,87.8877400295421,200.0,-33.27702702702703,-1.2403100775193798,0.0,0.0,53.84615384615385,-0.6447050994093669,-10.94017094017094,-17.769130998702984,-3.94600378347192,-7.046894012667311,-1.0769343072353743,0.0,211.5107913669065,39.47560087399855,0.0,0.0,20.0,113.33333333333331,108.89513108614231,0.0,-7.405886036914532,-100.0,1.1049723756906076,22566.666666666664,22.727272727272727,-8.24199658752422,-20.625610948191596,170.10309278350516,-3.243884039228365,0.0,-7.016097185299952,0.0,0.0,100.0,100.0,104.3010752688172,100.0,0.0,3.230515735033189,0.0,103.7037037037037,-65.6993615786419,0.0,11.45631067961165,36.849507735583686,1.2056908608632746,26.991676575505352,80.0,0.0,0.9370340478502934,0.0,0.0,-0.909634949132256,0.0,0.0,-18.694210660545775,-22.50886810706224,-14.69986357435198,0.0,-0.8867200966498974,0.0,7500.0,8.910793332126579,44.10347451179305,0.0,21.793429667445416,6.346542846634792,0.0,177.94117647058823,110.0,0.0,106.14592794429308,1.0331159466299014,0.0,-0.6447050994093669,100.0,68.18181818181817,-3.5469107551487413,0.0,1.3888888888888888,0.0,0.0,10.629277000892593,0.0,366.6666666666666,-7.375527426160337,-20.580994583948797,180.18741633199463,-3.761376791781077,100.0,99.99999999990014,99.99999999996007,True,True,True,True,40355343.11883181,99.99999999996007
09/30/2021,100.0,-3.120823834604198,36.46069591193229,2.080237741456166,3.692029890931956,-100.0,0.2410680144308301,4.32525272352537,46.590909090909086,1.417915958939517,-0.4895099901455319,33.5,-8.044654939106902,28.633638371726093,0.0,0.0,7.55135419843096,46.41350210970464,36.6708055424308,28.0116752166991,-157.14285714285714,-3.417112430082313,88.65374907777735,6.855228400231944,0.0,-8.469945355191257,0.0,0.0,32.25806451612903,49.9184339314845,-1.650943396226415,4.923104068483482,-14.013694414525313,5.555555555555555,-5.263157894736842,3.860592925149005,2622.222222222222,42.15246636771301,3.679327451655432,17.73623041940374,2.564102564102564,5.801239902310727,0.0,-21.995409201807448,-1.9110366919044848,0.0,100.0,0.0,412.5,-1.966101694915254,0.0,0.0,-100.0,116.66666666666669,-5.466784524376148,44.98186215235792,-4.705048185599938,0.0,0.0,100.0,6.647520313813393,9.278007509862636,-7.368421052631578,51.09489051094891,30.0,-2.626695217701642,8.199121522693996,79.2892156862745,0.0718053162045015,4.0656796358373954,3.3211047590554634,0.0,47.837043259134816,0.0,-6.424187688581457,9.8943455025081,-1.1494252873563218,-2.541885259773227,8.6181092541781,0.0,0.0,2.2581923426112165,15.029469548133594,-0.5674653215636822,-15.460526315789474,10.696763873801824,4.060544316693349,-6.25,19.444444444444446,0.0,3.8461538461538463,-6.9344933469805525,0.0,78.74015748031496,9.106606126494851,0.0,0.0,-6.700467533986688,-4.240951418310071,53.48837209302325,0.0,-38.291139240506325,0.0,-41.67657225698117,0.0,-21.5076629757278,1.338199513381995,0.0,5.392156862745098,100.0,-13.77848436671966,10.031617220846288,0.0,7.55135419843096,0.0,52.358490566037744,0.8362369337979094,-15.901579140653691,3.997643852526588,433.3333333333333,1.480207967562298,9.45945945945946,4.3356094023808085,8.342571131042359,14.50739233602113,8.921479469085634,0.0,55.344522968197886,-7.906685143367039,0.6655574043261231,15.964912280701752,106.9767441860465,1.86487312748395,-2.413802131057413,8.149516462023252,0.0,65.83350984960813,53.125,-3.25,0.0,-7.666333166583292,49.193548387096776,0.0,111.12759643916914,-1.6612018837089582,14.075405486369666,17.967984570877533,9.670499322329034,-8.01770079939094,21.5625,62.71186440677966,-18.375108038029385,6.230592410372222,-7.236548165415485,0.0,0.0,1.0306322835887218,-1.2845215157353884,50.27304850626405,300.0,0.0,-286.3736263736264,0.0,0.0,31.25,43.64551209219283,-3.56071964017991,-1.6296296296296295,-15.602836879432624,1.86487312748395,69.23076923076923,71.91011235955057,-0.7362797710198871,15.30334350493815,5.029029245780948,2.784503631961259,12.17107279210034,0.0,0.0,-5.123360996783843,0.0,115.70247933884296,9.526351478077704,-4.804494382022472,11.881693013768484,100.0,-0.3445131218968487,0.0,1.694915254237288,-2.78191779132276,117.14285714285715,11.202587474272272,1.3844904587900937,7.652734226279873,-1.1494252873563218,0.0,0.0,0.0,91.95760847830434,69.23076923076923,0.0,4.227990883455016,40.22542559951837,0.0,-52.00845665961945,0.0,0.0,11.29032258064516,7.918376943347799,-3.0346135609293503,0.0,-40.6015037593985,354.85564304461946,0.0,-35.47400611620795,0.0,-11.428571428571429,0.0,63.60052059408973,2.1280422579209937,0.0,-42.653642653642656,-3.4054181885067134,-5.4538490999617,24.28904428904429,9.188168659534298,0.0,-0.0220945647370746,6.703461989496762,100.0,-69.23076923076923,40.6015037593985,54.44046196734369,0.0,7.744107744107744,-5.501618122977346,15.95829991980754,0.0,100.0,0.0,66.87898089171973,10.069684414222769,-1.1670313639679066,5.870445344129554,13.205305880023758,-7.256707256707257,-2.303643877256227,100.0,0.0,0.0,4.619915332228971,200.0,18.301819479129502,-1.1167761873417157,4.32525272352537,16.75133237081796,2.2941970310391366,83.08823529411765,51.11524163568774,2.2581923426112165,53.88099649989706,52.22222222222223,0.0,43.76919347017941,16.88253033989423,-0.7839388145315488,68.15874480849101,45.90163934426229,73.07692307692307,0.0,35.874971084894746,32.487135506003426,42.17506631299735,0.0,25.5469301340861,18.205980066445186,216.0337552742616,5.77472015811779,0.0,31.01261552991972,14.814814814814811,1.567996184343886,0.0,64.87964989059081,0.0,-48.61660079051384,6.485760499104616,0.0,0.0,-4.705048185599938,-23.91304347826087,13.43184489363802,-14.725274725274726,0.0,-55.30546623794213,-5.3156146179402,-1.749095295536791,15.363317125877904,-55.63025210084034,-7.9963475084789986,-3.3063006862133504,-8.094679828894044,6.4642484644802405,33.33333333333333,47.16157205240175,1.86487312748395,52.94117647058824,0.0,-6.014779171678983,9.847411332224343,1.1514679159358814,5.77472015811779,0.0,27.027027027027028,28.938906752411576,-4.240951418310071,-3.91084223623804,43.76919347017941,0.0,9.91854910727664,4.708589483806711,43.85026737967914,6.303785141334154,50.0,0.0,30.0,-6.055053663862633,52.01000834028356,1.258540246846186,0.0,0.0,0.0,0.0,5.77671070260284,-102.1390374331551,-24.46386598313029,10.21600523649058,-26.952437423695724,-4.198649385512352,-5.752807629404203,-10.236498411577832,2.152227172643353,8.454995434667692,17.949940405244337,-48.333333333333336,0.0,36.853932584269664,11.298608633606849,0.0,-100.0,3.965658058342683,45.17696500098496,-3.004393777461109,0.0,0.0,11.707675507975548,2.68911532492071,3.187781903207349,0.0,0.0,-1.312759097190235,0.0,25.806451612903224,33.33333333333333,0.0,0.0,51.2784588441331,10.0,-3.8095238095238098,-51.04408352668214,-1.0752688172043012,6.288951394962221,0.0,112.5,2.6548672566371683,0.0,45.56962025316456,0.0,0.0,0.0,168.75,0.0,27.434930561942423,-45.94594594594595,-20.171673819742487,7.158836689038031,0.0,0.0,3.658536585365853,3.9852297494461153,6.647807637906649,-3.5468501852832186,1.459025346380585,3.187781903207349,3.866337932274427,0.0,0.0,4.867256637168142,14.90066225165563,-7.317073170731707,16.551724137931036,0.0,53.88619014573213,-25.0,-6.648198861995323,-91.03641456582632,-20.100502512562816,7025.0,483.0985915492958,6.4806907676250125,-12.085476850019786,56.46687697160884,7.70065075921909,0.0,11.603607077703456,0.0,33.33333333333333,0.0,0.0,52.49221183800623,50.0,0.0,6.049755494730948,-5.64516129032258,54.18181818181819,573.9130434782609,0.0,-7.922535211267606,43.64551209219283,0.6256964086740379,22.925457102672294,44.44444444444444,0.0,10.002763671537638,47.91666666666667,0.0,5.511000929656027,-4.3478260869565215,0.0,7.751344207143071,14.0724424865394,23.59861591695502,0.0,7.605670621820512,0.0,-10.0,-3.383687136021571,45.35927163162376,0.0,16.902089376550215,-18.40241532704877,21.91780821917808,50.820209973753286,55.10204081632652,425.75757575757575,53.42332718267456,9.889836619998508,-0.6303492944714318,3.9852297494461153,3.6231884057971016,65.06849315068493,-5.564451561248999,0.0,0.9174311926605504,49.23076923076923,0.0,-7.144950471836352,-0.1385041551246537,17.391304347826086,-9.471094710947108,8.985507246376812,13.425414364640885,1.462643363732293,9.247930653163397,30.98232683425087,17.941689125598387,True,True,True,False,3759070.801982754,17.941689125598387
