quarter,BHCK1606_qoq,BHCK4093_qoq,BHCK3521_qoq,BHCK3247_qoq,BHCK3240_qoq,BHCK4397_qoq,BHCK8719_qoq,BHCK8715_qoq,BHCK8497_qoq,BHCK4643_qoq,BHCKB493_qoq,BHCK4662_qoq,BHCKA220_qoq,BHCK2160_qoq,BHCKB570_qoq,BHCK4135_qoq,BHCK4115_qoq,BHCK8736_qoq,BHCK1741_qoq,BHCK8741_qoq,BHCKB843_qoq,BHCKB845_qoq,BHCK3578_qoq,BHCK4217_qoq,BHCK3365_qoq,BHCK5391_qoq,BHCK3433_qoq,BHCK3822_qoq,BHDM1420_qoq,BHCKB983_qoq,BHCK4598_qoq,BHCK8723_qoq,BHCK0395_qoq,BHCK3401_qoq,BHCK3588_qoq,BHCK5459_qoq,BHCK3814_qoq,BHCK4180_qoq,BHCK2081_qoq,BHCK8727_qoq,BHCK3530_qoq,BHCKB844_qoq,BHCKB492_qoq,BHCK1764_qoq,BHCKB847_qoq,BHDM1766_qoq,BHCK6550_qoq,BHCK4519_qoq,BHCKB576_qoq,BHCK0384_qoq,BHCK2746_qoq,BHCK3404_qoq,BHCKB704_qoq,BHCKB848_qoq,BHCKB805_qoq,BHCK3506_qoq,BHCK8737_qoq,BHCB2389_qoq,BHCK2150_qoq,BHCKA288_qoq,BHCK3493_qoq,BHCK1763_qoq,BHCK1743_qoq,BHCK1746_qoq,BHCK5412_qoq,BHCK0213_qoq,BHCK8739_qoq,BHDM2123_qoq,BHCK2130_qoq,BHCK5382_qoq,BHCK4460_qoq,BHDM1975_qoq,BHCK6438_qoq,BHCK8733_qoq,BHCKB850_qoq,BHCK6558_qoq,BHCK8701_qoq,BHCKB557_qoq,BHCK4150_qoq,BHCK5398_qoq,BHCKB837_qoq,BHCK1739_qoq,BHCK4635_qoq,BHCK1608_qoq,BHCK8698_qoq,BHDM1288_qoq,BHCK3450_qoq,BHCK3519_qoq,BHCK3353_qoq,BHCK8765_qoq,BHCK8695_qoq,BHCK4617_qoq,BHCK8709_qoq,BHCKB497_qoq,BHCK4645_qoq,BHCK8738_qoq,BHCK3283_qoq,BHCK5381_qoq,BHCK3579_qoq,BHCK0383_qoq,BHCK4069_qoq,BHCK3501_qoq,BHCK3577_qoq,BHCK8711_qoq,BHCKB842_qoq,BHCK3517_qoq,BHCKB528_qoq,BHCK8713_qoq,BHDM5368_qoq,BHCK2148_qoq,BHCK4313_qoq,BHCK4074_qoq,BHCK1292_qoq,BHCK8757_qoq,BHCK4340_qoq,BHCK3495_qoq,BHCK1913_qoq,BHCK3123_qoq,BHCB2210_qoq,BHCK4518_qoq,BHCK3459_qoq,BHFN6636_qoq,BHCKB574_qoq,BHCKB985_qoq,BHCKB991_qoq,BHCK1287_qoq,BHCK4652_qoq,BHCK8742_qoq,BHCK1286_qoq,BHCK8706_qoq,BHCKB515_qoq,BHCK5410_qoq,BHCK2145_qoq,BHCKB508_qoq,BHDM2165_qoq,BHCK3494_qoq,BHCK3508_qoq,BHCK8726_qoq,BHCK2635_qoq,BHCK8703_qoq,BHCKB804_qoq,BHDM6631_qoq,BHCK4079_qoq,BHCK4398_qoq,BHCKB852_qoq,BHCK2168_qoq,BHCK0416_qoq,BHCK8498_qoq,BHCK4356_qoq,BHDM1797_qoq,BHCK8740_qoq,BHCK2123_qoq,BHCK8725_qoq,BHCK0081_qoq,BHCK8712_qoq,BHCK8743_qoq,BHCK0211_qoq,BHCK8735_qoq,BHCK5460_qoq,BHCK3230_qoq,BHCK3196_qoq,BHCK4185_qoq,BHCKB556_qoq,BHDM1460_qoq,BHDM1590_qoq,BHCKB856_qoq,BHCKB990_qoq,BHCK1771_qoq,BHFN6631_qoq,BHCK8700_qoq,BHCK8702_qoq,BHCK8734_qoq,BHCK8728_qoq,BHCKB507_qoq,BHCK4060_qoq,BHCKB538_qoq,BHCKA130_qoq,BHCK3210_qoq,BHCK8696_qoq,BHCK3505_qoq,BHCK4059_qoq,BHCKA591_qoq,BHCK3548_qoq,BHCK5369_qoq,BHCK3507_qoq,BHCKB849_qoq,BHCK8708_qoq,BHCK1754_qoq,BHCK8560_qoq,BHCK3430_qoq,BHCKB838_qoq,BHCK8699_qoq,BHCK3817_qoq,BHCK8783_qoq,BHCK3499_qoq,BHCK3589_qoq,BHCK3816_qoq,BHCK6557_qoq,BHCK3580_qoq,BHCKA251_qoq,BHCK8758_qoq,BHCKB841_qoq,BHCK3296_qoq,BHCKB861_qoq,BHCK3190_qoq,BHCK8720_qoq,BHCKB511_qoq,BHCK8746_qoq,BHCK5461_qoq,BHCK5399_qoq,BHCK3000_qoq,BHOD3189_qoq,BHDM5367_qoq,BHCK2309_qoq,BHCK3656_qoq,BHCK3409_qoq,BHCK8710_qoq,BHCK5380_qoq,BHCK8562_qoq,BHCK5411_qoq,BHCK4172_qoq,BHCK8716_qoq,BHCK8694_qoq,BHCK3547_qoq,BHCK3826_qoq,BHCK2750_qoq,BHCK4783_qoq,BHCK1773_qoq,BHCK1772_qoq,BHCK4300_qoq,BHDM2122_qoq,BHFNA245_qoq,BHCKB529_qoq,BHCK8745_qoq,BHCKB577_qoq,BHCK4655_qoq,BHCK8693_qoq,BHCK4107_qoq,BHCK2333_qoq,BHCK3164_qoq,BHCK8747_qoq,BHCK8499_qoq,BHCKB984_qoq,BHCK8782_qoq,BHCKB857_qoq,BHCKB839_qoq,BHCK8697_qoq,BHCKB846_qoq,BHCKB851_qoq,BHCK0397_qoq,BHCK8705_qoq,BHCKA126_qoq,BHCK0387_qoq,BHCK5409_qoq,BHCK2122_qoq,BHCK4230_qoq,BHCK1410_qoq,BHCK2948_qoq,BHCKB513_qoq,BHCK4301_qoq,BHCK3820_qoq,BHCK1590_qoq,BHCB3187_qoq,BHCKA222_qoq,BHCK3545_qoq,BHCK4644_qoq,BHCK4062_qoq,BHCK3408_qoq,BHCKB489_qoq,BHCK4618_qoq,BHCK4302_qoq,BHCK4483_qoq,BHCK4782_qoq,BHCK3581_qoq,BHCK4020_qoq,BHCK8707_qoq,BHDM2081_qoq,BHCK4646_qoq,BHCK8496_qoq,BHCK5400_qoq,BHCKB853_qoq,BHCKB572_qoq,BHCK8759_qoq,BHCK3529_qoq,BHCK1296_qoq,BHCKB522_qoq,BHCK4628_qoq,BHCKB994_qoq,BHCK2170_qoq,BHCK1738_qoq,BHCKB530_qoq,BHCK3368_qoq,BHCK5389_qoq,BHCKB992_qoq,BHCK6556_qoq,BHCK1744_qoq,BHCK3049_qoq,BHCKB539_qoq,BHCK3500_qoq,BHCK4073_qoq,BHCK8714_qoq,BHCK6555_qoq,BHCK1597_qoq,BHCKB573_qoq,BHCKB496_qoq,BHCK8704_qoq,BHCK8760_qoq,BHCK1742_qoq,BHCK8724_qoq,BHCKB512_qoq,BHCK4605_qoq,BHCK1583_qoq,BHCK8431_qoq,BHCK4065_qoq,BHCK3197_qoq,BHCK6560_qoq,BHCK6761_qoq,BHCK3217_qoq,BHCK1752_qoq,BHCK6566_qoq,BHDM6636_qoq,BHCKB859_qoq,BHCKB488_qoq,BHCK3128_qoq,BHCK1607_qoq,BHCKB860_qoq,BHCKB996_qoq,BHCKB840_qoq,BHCK3298_qoq,BHCK4592_qoq,BHCKB491_qoq,BHCKB858_qoq,BHCK2332_qoq,BHCKB575_qoq,BHCK4092_qoq,BHCK4070_qoq,BHCK1912_qoq,BHCK3300_qoq,BHCK6570_qoq,BHCKB514_qoq,BHCK3163_qoq,BHCK8561_qoq,BHCK1594_qoq,BHCK4627_qoq,BHCK1737_qoq,BHCK4507_qoq,BHCK3411_qoq,BHCKA127_qoq,nn_score,lof_score,ensemble_score,nn_anomaly,lof_anomaly,is_anomaly,is_anomaly_adaptive,reconstruction_error,anomaly_score
06/30/2001,44.15954415954416,92.8,0.0,4.5410314628608495,-0.9912023460410556,95.9731543624161,9.869383773237224,-5.794329632187572,0.0,100.0,71.98748043818466,0.0,60.94623655913979,-0.3468483392694442,-0.5455462184873949,91.56169111302847,82.35294117647058,-1.366044047950934,-1.0929330409849891,-17.128347183748847,0.0,-5.647382920110193,800.0,90.21636876763876,0.7083747587578221,-62.5,9.205518553758326,1.3205282112845138,0.0,98.31316464979832,100.0,-3.1627999206821333,-39.76833976833976,17.452607306885408,0.0,7.476635514018691,1.2234494477485132,95.10258107213764,-5.608893380495199,5.865102639296188,0.0,-5.833333333333333,97.1830985915493,-0.2664384223532173,0.0,-0.3892359442575684,-31.901840490797547,108.14653516075316,4.095112285336857,-13.025027567079894,2.708333333333333,-3.480932161934764,0.0715814542385144,-19.6029776674938,72.52145381120646,0.0,-16.889854368238268,2.7928107296059657,-7.082521117608836,14.560729840476252,-63.33333333333333,-0.0485796243175719,0.0,-1.5205128205128204,0.0,0.0,-11.30690161527166,-0.1687289088863892,1.9638242894056843,0.0,99.43741209563994,2.918398056241976,7.625482625482626,-13.609574631128698,0.0,0.0,57.48571740972584,0.0,-0.3057268338659791,-16.0,-1.8007833003593492,-0.955673037820252,104.7787610619469,-1.2357414448669202,-2.1005510607569025,-67.4860853432282,-0.1798016008142524,1.5332840348309011,6.778385716972954,19.894485932558155,14.442599923381431,164.86486486486487,-15.907477280103862,97.21428571428572,123.76681614349776,-21.595550534457285,0.9158557527189468,0.0,0.0,5.164771632299094,96.78407350689126,0.0,0.0,-11.05299334439806,0.0,25.923580651139805,0.4883593869354801,-17.44417231831996,-1.3585123807688604,9.865109724179586,80.0,108.43717549325024,33.088235294117645,58.97035881435257,99.94347088750708,-19.230769230769237,12.001519179642992,-0.4465780953444233,18.196676654862436,142.73504273504273,-0.151424824471304,-1.980168655403201,-4.181818181818182,-3.137763866091537,7.861880608661724,-30.90304425684318,48.38709677419355,37.28155339805825,-30.09808982963345,0.0,71.95121951219512,0.0,-1.587080606988723,0.0,6.579246570150837,100.0,17.78755499685732,6.607422561774766,-3.1203387796389324,5.375533785481035,-85.101091377242,7.817215984546662,90.5004939084623,3.896103896103896,3.440366972477064,3.628,-7.2485207100591715,1.4195292816321514,0.0,5.953582240161452,74.25386551600144,-2.9379760609358,-6.776537932711644,4.925902734293467,126.50451354062189,0.0,0.0,-9.35960591133005,150.0,0.0,13.303769401330376,93.55444305381728,-37.66220901436355,5.856595511767926,0.0,-15.950920245398772,2.377121123464014,-3.4482758620689653,1.0307822648969218,12.238789424089571,0.0,-20.301559345332706,0.0,0.0,100.24271844660196,5.010048231511254,-3.747828245222139,2.722148589405613,-20.011273957158963,100.0,95.9289248762933,1.5381967264419616,-10.319285705860844,8.258797414637332,0.0,-16.42156862745098,-1.5267175572519085,-3.4482758620689653,75.0,-3.785608872590671,0.0,24.67065868263473,20.643939393939394,-4.190844616376531,-100.0,0.0,26.80320569902048,3.065693430656934,-30.952380952380956,0.0,97.66454352441612,-9.136546184738956,-1.5340057924697894,3.011093502377179,-2.1132272371510568,-2.065840330534453,-290.17857142857144,37.42478941034898,-0.7194244604316548,-33.33333333333333,-6.643887623386484,-11.266294227188082,1.9487532674879084,-14.105180533751962,-11.820781696854146,0.0,-4.266190075693861,100.0,103.643216080402,300.0,73.33046100818613,162.30141691713183,6.133146950899878,-23.18836655112652,4.843219786642671,4.802621064407863,64.48748991121872,-1.943223191591674,-1.7962087787524197,102.01117318435756,1.155594524652683,-0.2126611478896084,0.5105584332271217,-3.841387856257745,9.767441860465116,100.0,-9.233329147306293,97.6460331299041,6.158420313127258,6.329113924050633,43.47826086956522,0.3946283425609613,4.887571737698749,-3.221649484536082,-16.363636363636363,0.0,-22.43703346468613,0.0,0.0,-20.93035479632063,-8.183839429841926,-7.158362162339903,0.8919219691018592,0.0,0.7847913366607888,100.7462686567164,1.2004616461137212,0.8709788602941175,100.0,100.8603692417996,0.3333333333333333,4.526748971193416,-13.624678663239074,-6.976744186046512,5.816081728490487,78.57142857142857,-2.5772330423102754,0.0,97.03947368421052,216.66666666666663,98.4924623115578,101.92307692307692,29.054640069384213,1.1969532100108813,99.45291129347402,-3.503600251292708,0.0,75.26881720430107,0.0,0.0,2.947845804988662,25.32981530343008,34.12844036697248,0.0,-20.71492671253365,0.0,33.33333333333333,2.600913022585296,0.9636492443825074,0.0,-138.29787234042556,1.9196822361783832,0.0,6.7534234923875145,6.761877003788983,-1.5983885313660855,-4.649390243902439,8.296849973304859,0.0,88.89590569413745,-4.429024821102428,-7.10761434857981,0.0,1033.3333333333337,60.3448275862069,-5.128205128205128,55.55555555555556,0.0,39.572148115348426,93.5483870967742,104.74308300395256,150.0,97.43178170144462,97.81181619256016,0.4962904514005831,0.0,112.33766233766234,0.0,2.726837824908308,-2.7037773359840958,4.8324589714513575,0.0,60.0,0.0,-8.0,3.343949044585987,6.758251105818306,-11.829025844930417,19.020558853337192,100.59838085181272,666.6666666666667,0.0,-3.2669265539425534,-3.074670571010249,93.89114541023558,81.73913043478261,8.980582524271846,0.9636492443825074,1.8414934511889145,102.39234449760764,0.2175914302452087,-33.33333333333333,0.0,100.0,0.0,104.06091370558374,-4.5531197301854975,-1.6796414174725949,2.6555514562960447e-05,0.06833482432534627,0.027349863038876286,False,False,False,False,60686.77153671556,0.027349863038876286
09/30/2001,20.059288537549406,50.76332889689188,0.0,3.600682593856655,37.13642556720573,41.0958904109589,2.5404498816101024,5.058555933605279,0.0,0.0,44.67697907188353,200.0,27.231427044361308,37.75104156926305,-3.053971751775231,44.79776596703,46.236559139784944,-36.122102882984734,11.817468708434228,81.55988857938719,0.0,-2.627737226277372,61.11111111111112,55.093966369930754,1.8169148017218224,0.0,-4.091338125317651,15.402843601895736,6.442577030812324,62.92529585798816,48.27586206896552,4.616614742549011,86.53846153846155,-3.132291649904253,100.0,7.82608695652174,8.81316098707403,43.67367706919946,238.59743040685223,19.252077562326868,0.0,-5.604719764011799,59.61038961038961,9.784895631471128,0.0,1.2253364851174682,51.80180180180181,55.00923076923077,4.568527918781726,43.270966998348,-11.561866125760648,9.443926370418424,3.711183466435232,-0.4629629629629629,4.527965122233113,0.0,76.87995460251406,20.25989575996619,6.923076923076923,-19.71520482307156,-9.090909090909092,-0.6573009003170782,0.0,42.153774051605176,0.0,0.0,4.108970499698977,-4.957746478873239,4.86568677141409,0.0,58.39210155148096,0.6076377245107376,-10.31390134529148,73.69566970405612,0.0,0.0,-61.27262944127193,0.0,13.298191395124354,38.095238095238095,18.51897537107849,11.92089235612126,57.33218092768655,36.57362848893166,-4.985036297452196,-28.245363766048506,14.64267171564221,9.283728949597943,24.76504875190527,-26.42596335479323,-33.94331622405713,89.79591836734694,7.038482182164676,60.521550162984425,52.70541082164328,-20.63566836621592,0.6239364719228588,0.0,0.0,15.232728605460878,53.463035019455255,50.0,0.0,0.2393697225572979,0.0,19.75519114959587,7.645647642091646,9.63544186946779,19.42762258253565,-3.0786146234194613,55.55555555555556,54.99439531697596,-27.20994475138121,17.566241413150145,44.910941475826974,9.523809523809524,31.807392336385217,11.22574857014691,12.60659138050242,36.61971830985916,2.34975010967549,10.649016641452343,45.54079696394687,17.560591133004927,2.676795080484717,7.700851536467974,97.82608695652172,3.253182461103253,4.689807976366322,0.0,62.4113475177305,0.0,-1.1175555241193946,0.0,11.030509921058243,-100.0,56.88367129135538,7.622188905547227,8.063897688192023,8.963051251489869,-6.912804399057344,14.148144000895806,44.875118831561664,53.75,1.1086474501108647,44.727937108374825,76.78096757044125,-2.999272903538536,100.0,27.936507936507937,-24.535699546017334,-0.5605381165919282,0.282939358670787,45.0633247132153,-10.550204804605336,61.81818181818181,0.0,18.40813464235624,80.0,1.851851851851852,41.68297455968688,38.92660847074038,15.811218814555856,10.80661840744571,0.0,1.45985401459854,6.247767378724013,-3.571428571428571,16.512928022361983,-17.200849424662945,100.0,-22.46536948202447,0.0,0.0,57.51515151515152,-1.0104682984709012,-2.089314194577353,11.160106624319418,-12.755461592670894,0.0,54.19584433474917,8.167794233229053,-2.006996869821396,-33.92232541309854,100.0,-2.0527859237536656,3.875968992248062,-3.571428571428571,224.28571428571428,-3.1490390201956817,0.0,9.798270893371756,-48.35164835164835,-9.62314939434724,100.0,0.0,-4.775280898876404,7.790368271954675,-7.161803713527852,0.0,50.80558539205156,-1.2154696132596683,1.3925796701624846,-11.076923076923077,5.113717128642501,19.96461622210125,-220.18779342723005,-31.61120840630473,-53.985507246376805,50.0,59.98373322488817,-15.5299055613851,-0.4621384265798686,3.017910993329069,-0.1081081081081081,0.0,3.593888413022629,-80.0,57.49537322640346,25.0,59.25925925925925,35.05483712555246,-4.066513006256174,4.833421470121628,9.47921471113161,30.65637310967086,31.894013738959764,20.658008809646827,20.955196846198923,43.92975663716815,2.3920827740586303,3.3833409588942134,7.561451629918768,44.71649484536083,-9.322033898305085,100.0,-14.893293210196813,50.33377444493456,8.395079235650725,-9.24908424908425,-12.12121212121212,-1.8363156350836023,30.407037461798197,-9.187749667110518,3.6231884057971016,0.0,27.968412685721272,0.0,0.0,14.31895233663498,-29.589331917999072,14.199393747490172,15.315739103635096,0.0,5.942287209724731,53.39641770868536,7.569009177277707,11.845472738020527,500.0,43.55702302338033,53.48837209302325,54.7244094488189,-9.126984126984128,101.91176470588236,7.014533501478158,36.0,-1.6889271865575182,0.0,60.43405676126879,84.21052631578947,42.48101265822785,66.66666666666666,16.33064516129032,15.969162995594711,42.907523510971785,16.48387419871795,167.61363636363637,61.34969325153374,0.0,30.0,3.0837004405286343,216.0,22.845417236662108,0.0,0.207508017355216,0.0,25.0,2.6637784673028517,12.0430824803577,0.0,-521.1111111111111,6.444013030855516,100.0,-8.05513504900008,43.83019383019383,44.179183836235545,62.98960831334932,5.985012817984618,0.0,46.163704240263,5.039983082574269,17.04708584553546,0.0,1079.4117647058824,131.72043010752688,-21.62162162162162,50.0,0.0,2.240596434873991,51.66666666666667,63.7065637065637,170.0,47.88617886178862,52.876106194690266,-0.0564935235920305,0.0,54.02650356778798,0.0,11.2076994722136,-3.4668301321345867,19.690467982930567,0.0,-22.058823529411764,0.0,39.130434782608695,-12.172573189522344,-8.023584717740329,-1.4656144306651635,1.6938843779460513,43.77083698894543,-169.96904024767804,0.0,0.5167255915148219,10.045317220543806,55.48014077425842,58.133971291866025,88.64142538975501,12.0430824803577,2.0669936487127907,57.21040189125296,94.79749478079331,-143.75,100.0,0.0,0.0,51.99004975124378,6.060070671378092,-1.9853827727053024,2.750455451332622e-07,0.0005608160782743942,0.00022449145863683768,False,False,False,False,878.1249429757538,0.00022449145863683768
12/31/2001,25.349794238683128,33.71501272264631,0.0,4.525239214746709,0.1987041036717062,28.155339805825243,6.480011545677587,4.521543086172344,0.0,0.0,35.0314465408805,633.3333333333333,16.446124763705104,-5.144663006094249,6.169271477926796,32.04553938036581,31.827731092436974,-16.5929203539823,3.4892942109436955,-31.512733967474688,0.0,2.6986506746626686,-858.6206896551724,34.375,-2.269292191866765,233.33333333333331,9.742988001059844,15.297741273100614,5.964912280701754,33.458177278402,27.906976744186046,12.619305048094848,-23.711340206185564,-0.3006819333349946,0.0,208.06451612903223,9.642085775995064,24.070357690945578,-16.031620553359684,7.200929152148665,0.0,4.0625,39.38161106590725,-5.126524025065248,0.0,-7.29638278606491,-3.857566765578635,39.73956885942276,7.6456310679611645,7.838142228896277,-16.055045871559635,2.6080594222629734,1.0067184273128904,-17.364341085271317,-1.168682118463778,0.0,-12.354536704873569,13.5406600486105,-1.7004578155657293,-27.59813948275379,70.0,-6.274025580691005,0.0,5.28417312306537,0.0,0.0,-35.79586525950557,41.90871369294606,1.1599806669888837,-50.0,36.91006233303651,6.588981920964216,18.2,-14.532961931290622,0.0,0.0,61.2540337038365,0.0,-0.9666290346331576,-17.24137931034483,0.1873373807458803,3.1244267808009782,51.767075627174506,18.851303735024665,-3.28105344637989,34.99005964214712,-5.391609931829441,7.72118327099626,1.6998993197947108,-62.30023578726749,-31.31756756756757,51.61290322580645,4.940615703596863,30.731046931407946,70.20997375328083,12.181837226353828,-14.03607666290868,0.0,0.0,6.881882876794021,38.74239350912779,100.0,0.0,-8.023240509185266,0.0,8.095043015157723,-2.3267615883259767,3.415495348679296,-3.90120225729942,8.035545471733787,28.57142857142857,39.84089356743944,-54.26944971537002,5.968280467445743,37.80119012779241,-17.391304347826086,10.13635194237201,1.714055253075217,15.18624641833811,31.95876288659793,0.0867800418422657,2.128367446460393,19.035202086049544,-5.920016090643961,-0.1761493746697199,33.17291165348917,93.4065934065934,-23.424657534246577,36.507936507936506,0.0,51.09170305676856,0.0,5.765379113018598,0.0,-4.1314373558800925,100.0,3.571428571428571,-14.71358520004458,-4.774252010197007,56.58655498953027,-16.751054852320678,11.879536982538747,33.662421332060724,101.6260162601626,-6.798245614035088,-6.529817574054976,17.784377114502668,4.391279905053407,2.6679371129109097,5.2109181141439205,2.050861361771944,33.88951521984217,8.4032016008004,-15.36773780682909,-56.398514851485146,-19.662921348314608,0.0,-8.424637251998815,-77.77777777777779,0.0,-20.165745856353592,18.198743309285547,3.992864983534577,5.459636024265048,0.0,7.913669064748201,0.1647446457990115,-3.7037037037037033,14.0946440352666,-65.44196588333531,-100.0,16.020159888773026,0.0,0.0,29.6652558676414,4.241662638956018,2.4527417591001406,3.632699396675978,4.765751211631664,-100.0,30.44967242406194,2.595848352305917,8.099801363611961,8.606370356849503,-9.090909090909092,-17.065868263473057,29.1044776119403,-3.7037037037037033,14.977973568281936,-10.961270816336324,0.0,-6.036745406824147,-6.079027355623101,-6.180193596425912,200.0,0.0,14.896755162241886,-5.847568988173456,-34.85714285714286,100.0,32.69230769230769,-7.718120805369128,1.1478788000040012,-9.16955017301038,-15.564533396441169,121.2592172433352,-41.78885630498534,-6.9142125480153656,34.645669291338585,0.0,3.940010167768175,15.900621118012422,0.3254615847356974,-41.11281130108886,3.354978354978355,0.0,-14.360221056946193,-100.0,36.50607128867998,20.0,18.386140159200878,-69.9836373553118,11.326583147417196,-3.389830508474576,0.5333919478330953,-7.057438955001046,13.28125,9.6056843006757,9.773392939725603,37.22739936593333,-0.6459990794924059,-1.2449920804993944,-2.425030037025231,-12.021371326803203,-2.803738317757009,100.0,21.931542925885587,30.339782085639957,-9.145816298718996,18.36528758829465,-3.4482758620689653,1.6076978245278508,-7.029154261120773,-4.98533724340176,4.895104895104895,0.0,8.928906148353478,0.0,0.0,10.44949700529162,50.55592198247433,-0.182223953084044,11.723002911760982,0.0,-2.0473285825917587,49.812734082397,-0.3881760733277124,-2.0323183113336087,83.33333333333334,36.11611860508485,-16.450216450216452,2.5445292620865136,12.445414847161572,5.680990531682447,-6.6893336424284575,23.52941176470588,-3.1904636690332198,0.0,36.31633714880333,81.42857142857143,33.724235963041934,48.38095238095238,24.725592143269782,31.84796854521625,21.908417877707706,24.398632816698555,-62.42038216560509,127.3764258555133,0.0,-15.384615384615383,-7.905982905982905,-35.64290473017988,18.70824053452116,0.0,10.033885542168674,0.0,40.0,2.874087591240876,-1.572573435594136,0.0,-50.98389982110913,3.792949662985244,114.28571428571428,10.7842287694974,21.92274841036348,4.893699408109454,-10.053948013732224,-5.181877383942692,100.0,21.32509911558402,-15.20795740936815,-20.561721959894523,0.0,-7.73067331670823,19.25754060324826,655.1724137931035,20.634920634920636,0.0,-31.22393964664585,93.4065934065934,48.58490566037736,196.2962962962963,33.64485981308411,35.09406657018813,-2.866750816146161,0.0,26.075446724023827,0.0,-4.048017867113344,4.215762365060326,7.858618360942279,0.0,23.58490566037736,0.0,21.875,-6.842105263157896,10.776627539307835,-7.208237986270023,7.673444976076555,36.02855922377494,273.89380530973455,0.0,-1.709464777646596,0.0,34.98248450552412,124.65960665658092,-6.139315230224321,-1.572573435594136,1.0330509882079388,38.94736842105263,2.289192780897672,0.0,400.0,0.0,0.0,33.224222585924714,-5.363984674329502,-4.166840528880726,2.580981745477213e-05,0.070042154515024,0.028032347696482468,False,False,False,False,58989.72667882679,0.028032347696482468
