quarter,BHCK1606_qoq,BHCK4093_qoq,BHCK5377_qoq,BHCK3247_qoq,BHCK3240_qoq,BHCK4397_qoq,BHCK8719_qoq,BHCK8715_qoq,BHCK8497_qoq,BHCK4643_qoq,BHCKB493_qoq,BHCKA220_qoq,BHCK8744_qoq,BHCK2160_qoq,BHCKB570_qoq,BHCK4135_qoq,BHCK4115_qoq,BHCK8736_qoq,BHCK1741_qoq,BHCK8741_qoq,BHCKB845_qoq,BHCK3578_qoq,BHCK4217_qoq,BHCK3365_qoq,BHCK5391_qoq,BHCK3433_qoq,BHCK3822_qoq,BHDM1420_qoq,BHCKB983_qoq,BHCK4598_qoq,BHCK8723_qoq,BHCK0395_qoq,BHCK3401_qoq,BHCK3588_qoq,BHCK5459_qoq,BHCK3814_qoq,BHCK4180_qoq,BHCK2081_qoq,BHCK8727_qoq,BHCK6559_qoq,BHCKB844_qoq,BHCKB492_qoq,BHCK1764_qoq,BHDM1766_qoq,BHCK6550_qoq,BHCK4519_qoq,BHCKB576_qoq,BHCK0384_qoq,BHCK2746_qoq,BHCK3404_qoq,BHCKB704_qoq,BHCKB848_qoq,BHCK8565_qoq,BHCKB805_qoq,BHCK8737_qoq,BHCK3584_qoq,BHCB2389_qoq,BHCK2150_qoq,BHCKA288_qoq,BHCK3493_qoq,BHCK1763_qoq,BHCK1746_qoq,BHCK5412_qoq,BHCK0213_qoq,BHCK8739_qoq,BHCK2130_qoq,BHCK5382_qoq,BHCK4460_qoq,BHDM1975_qoq,BHCK6438_qoq,BHCK8733_qoq,BHCK8566_qoq,BHCKB850_qoq,BHCK6558_qoq,BHCK8701_qoq,BHCKB557_qoq,BHCK4150_qoq,BHCK5398_qoq,BHCKB837_qoq,BHCK1739_qoq,BHCK4635_qoq,BHCK1608_qoq,BHCK8698_qoq,BHDM1288_qoq,BHCK3450_qoq,BHCK3519_qoq,BHCK3353_qoq,BHCK8765_qoq,BHCK8695_qoq,BHCK4617_qoq,BHCK8709_qoq,BHCKB497_qoq,BHCK4645_qoq,BHCK8738_qoq,BHCK3283_qoq,BHCK5381_qoq,BHCK3579_qoq,BHCK0383_qoq,BHCK4069_qoq,BHCK3501_qoq,BHCK3577_qoq,BHCK8711_qoq,BHCK3517_qoq,BHCKB528_qoq,BHCK8713_qoq,BHDM5368_qoq,BHCK2148_qoq,BHCK4313_qoq,BHCK4074_qoq,BHCK1292_qoq,BHCK8757_qoq,BHCK4340_qoq,BHCK3495_qoq,BHCK1913_qoq,BHCK3123_qoq,BHCB2210_qoq,BHCK4518_qoq,BHCK3459_qoq,BHFN6636_qoq,BHCKB574_qoq,BHCKB985_qoq,BHCKB991_qoq,BHCK1287_qoq,BHCK8742_qoq,BHCK1286_qoq,BHCK8706_qoq,BHCKB515_qoq,BHCK5410_qoq,BHCK2145_qoq,BHCK5390_qoq,BHCKB508_qoq,BHDM2165_qoq,BHCK3494_qoq,BHCK3508_qoq,BHCK8726_qoq,BHCK2635_qoq,BHCK8703_qoq,BHCKB804_qoq,BHDM6631_qoq,BHCK4079_qoq,BHCK4398_qoq,BHCKB852_qoq,BHCK2168_qoq,BHCK0416_qoq,BHCK8498_qoq,BHDM1797_qoq,BHCK8740_qoq,BHCK8725_qoq,BHCK0081_qoq,BHCK8712_qoq,BHCK8743_qoq,BHCK0211_qoq,BHCK8735_qoq,BHCK5460_qoq,BHCK3230_qoq,BHCK3196_qoq,BHCK4185_qoq,BHCKB556_qoq,BHDM1460_qoq,BHDM1590_qoq,BHCKB856_qoq,BHCKB990_qoq,BHCK1771_qoq,BHFN6631_qoq,BHCK8700_qoq,BHCK8702_qoq,BHCK8734_qoq,BHCK8728_qoq,BHCKB507_qoq,BHCK4060_qoq,BHCKB538_qoq,BHCKA130_qoq,BHCK3210_qoq,BHCK8696_qoq,BHCK4059_qoq,BHCKA591_qoq,BHCK3548_qoq,BHCK5369_qoq,BHCK3507_qoq,BHCKB849_qoq,BHCK8708_qoq,BHCK1754_qoq,BHCK8560_qoq,BHCK3430_qoq,BHCK5378_qoq,BHCK8699_qoq,BHCK3817_qoq,BHCK3499_qoq,BHCK3589_qoq,BHCK3816_qoq,BHCK6557_qoq,BHCKA251_qoq,BHCK8758_qoq,BHCKB841_qoq,BHCK3296_qoq,BHCKB861_qoq,BHCK3190_qoq,BHCK8720_qoq,BHCKB511_qoq,BHCK8746_qoq,BHCK5461_qoq,BHCK5399_qoq,BHCK3000_qoq,BHDM5367_qoq,BHCK2309_qoq,BHCK3656_qoq,BHCK3409_qoq,BHCK8710_qoq,BHCK5380_qoq,BHCK5411_qoq,BHCK4172_qoq,BHCK8716_qoq,BHCK8694_qoq,BHCK3547_qoq,BHCK3826_qoq,BHCK2750_qoq,BHCK4783_qoq,BHCK1773_qoq,BHCK1772_qoq,BHCK4300_qoq,BHDM2122_qoq,BHFNA245_qoq,BHCKB529_qoq,BHCK8745_qoq,BHCKB577_qoq,BHCK4655_qoq,BHCK8693_qoq,BHCK4107_qoq,BHCK2333_qoq,BHCK3164_qoq,BHCK8747_qoq,BHCK8499_qoq,BHCKB984_qoq,BHCKB857_qoq,BHCK8697_qoq,BHCKB851_qoq,BHCK0397_qoq,BHCK8705_qoq,BHCKA126_qoq,BHCK0387_qoq,BHCK5409_qoq,BHCK2122_qoq,BHCK4230_qoq,BHCK1410_qoq,BHCK2948_qoq,BHCK4301_qoq,BHCK3820_qoq,BHCK1590_qoq,BHCB3187_qoq,BHCKA222_qoq,BHCK3545_qoq,BHCK4644_qoq,BHCK4062_qoq,BHCK3408_qoq,BHCKB489_qoq,BHCK4618_qoq,BHCK4302_qoq,BHCK4483_qoq,BHCK4782_qoq,BHCK3581_qoq,BHCK4020_qoq,BHCK8707_qoq,BHDM2081_qoq,BHCK4646_qoq,BHCK8496_qoq,BHCK5400_qoq,BHCKB853_qoq,BHCKB572_qoq,BHCK8759_qoq,BHCK1296_qoq,BHCKB522_qoq,BHCK4628_qoq,BHCKB994_qoq,BHCK2170_qoq,BHCKB530_qoq,BHCK3368_qoq,BHCK5389_qoq,BHCKB992_qoq,BHCK6556_qoq,BHCK1744_qoq,BHCK3049_qoq,BHCKB539_qoq,BHCK3500_qoq,BHCK4073_qoq,BHCK8714_qoq,BHCK6555_qoq,BHCK1597_qoq,BHCKB573_qoq,BHCKB496_qoq,BHCK8704_qoq,BHCK8760_qoq,BHCK8724_qoq,BHCKB512_qoq,BHCK4605_qoq,BHCK1583_qoq,BHCK8431_qoq,BHCK4065_qoq,BHCK3197_qoq,BHCK6560_qoq,BHCK6761_qoq,BHCK3217_qoq,BHCK1752_qoq,BHCK6566_qoq,BHDM6636_qoq,BHCKB488_qoq,BHCK3128_qoq,BHCK1607_qoq,BHCKB860_qoq,BHCKB996_qoq,BHCKB840_qoq,BHCK3298_qoq,BHCK4592_qoq,BHCKB491_qoq,BHCK2332_qoq,BHCK8748_qoq,BHCKB575_qoq,BHCK4092_qoq,BHCK4070_qoq,BHCK1912_qoq,BHCK3300_qoq,BHCK6570_qoq,BHCKB514_qoq,BHCK3163_qoq,BHCK8561_qoq,BHCK1594_qoq,BHCK4507_qoq,BHCK3411_qoq,BHCKA127_qoq,nn_score,lof_score,ensemble_score,nn_anomaly,lof_anomaly,is_anomaly,is_anomaly_adaptive,reconstruction_error,anomaly_score
06/30/2001,-4.014598540145985,97.20953830542872,0.0,-1.143676552881925,2.889479550715939,92.5233644859813,1.2406221408966147,-7.289268232049103,0.0,0.0,107.9754601226994,63.01849075462269,0.0,16.075249990272752,3.612215548599949,90.91450700029787,79.85611510791367,125.8756102738272,-30.4635761589404,-43.986254295532646,0.0,-184.81012658227849,97.87735849056604,3.717828088961423,-2.941176470588235,17.014252007294537,-1.2733446519524618,0.0,100.0,90.47619047619048,-1.902067507244107,128.27041264266902,-1.020248306113657,0.0,-30.967741935483872,-0.7601765571358509,80.8529945553539,-35.65891472868217,0.0,0.0,0.0,107.03125,-0.0519904931669637,-2.744276738643749,9.897610921501707,114.766201804758,-7.386363636363637,60.79005120702268,20.379965457685664,-1.8537038641142145,0.141981234151403,-60.0,145.73170731707316,16.67147361314132,0.1181074058478571,0.0,1.629150041406309,10.44776119402985,-23.003481972368863,0.0,-3.968048257498998,47.12202609363008,100.0,3.125,-3.162830349531117,1.002865329512894,-11.11111111111111,100.58651026392964,1.6339945455816882,17.103311913000493,2.774593323187002,97.6271186440678,0.0,0.0,47.15049414517809,0.7067137809187279,-1.3134655595931708,15.789473684210526,9.903640256959315,-36.91275167785235,118.47389558232932,20.58319039451115,-25.54555077882708,4.725168756027001,-6.989651325322835,1.3374965048000744,9.465203864417882,-1.2160018459231057,6.55250040199389,200.0,-17.930040194052726,91.97651663405088,142.4,-3.631094994495888,-24.74302496328928,0.0,14.285714285714285,-26.43742169010163,101.58383397050792,-55.55555555555556,0.0,0.8834769177507622,1.7736185383244203,0.2461520356577211,-17.025323678184872,5.7057057057057055,49.43502824858757,0.0,115.0124069478908,108.7912087912088,19.976218787158142,31.52627189324437,0.0,-14.814814814814811,0.384932636788562,4.625692048463452,0.0,0.2494305565441814,-2.953352222158715,-8.333333333333332,26.845816150059864,0.0,24.025229357798164,-82.29665071770334,26.861732644865175,265.0485436893204,106.66666666666669,100.0,1.4255469301340862,0.0,0.0,3.133500163203134,0.0,4.545454545454546,-31.50668576886342,-15.569910397999584,-4.537186886842445,-12.466877787113036,5.712486339303906,74.77695167286245,0.0,0.0,16.556529557203866,-0.2044457661140435,-5.3166536356528535,6.645451141894422,51.82341650671785,52.45012055543496,8.260694649322783,-19.231953683173195,0.0,3.125,16.32407552696271,-59.523809523809526,0.3024193548387097,14.725274725274726,92.93439077144916,9.27736704030527,2.844638949671773,-6.849315068493151,0.0,0.0,-9.565217391304348,25.636076504649942,-14.50379106992418,1.9138755980861244,1.7200112246413892,0.0,0.0,133.0935251798561,-1.527063804052011,4.761904761904762,-2.167596734769174,-19.51788491446345,73.56580427446569,100.0,-7.844181443888947,20.610270017168723,-18.70967741935484,-60.0,-7.142857142857142,-9.026548672566372,202.0408163265306,-100.0,0.0,-0.0171821305841924,-94.45727482678984,0.0,0.0,28.91396332863188,0.0,0.0,71.4859437751004,20.0,0.9099536314057132,-100.0,-11.627743189565315,-0.9198672356567094,-2296.296296296296,-71.42857142857143,1.13314447592068,0.0,-1.0800385728061717,4.448742746615087,22.750445304342485,0.0,32.32848232848233,-20.907510668841127,0.0,0.0,81.70798898071625,-19.258877399399584,53.82812500000001,-14.86711977534492,-5.118136981834486,13.813223690177464,100.0,-1.6988055730179383,-0.2959528808024259,30.88235294117647,2.6824661217405112,-7.308341350324096,0.2436321155055865,-14.465408805031446,4.166666666666666,0.0,-5.484039439917158,92.25490196078432,-5.443355640535373,17.31788079470199,0.0,-4.421518054532056,13.961664271957448,0.0,-15.906397205535953,0.0,36.00877192982456,-20.937185371456664,-9.406485066948624,-15.979456773627842,0.0,1.4500376004023012,117.4496644295302,3.7839781624413606,0.0111265981328365,31.590068674062334,-8.377082857795024,-10.16949152542373,5.972359328726555,0.0,-4.204865156070855,176.9230769230769,-0.2046713219359499,-18.939393939393938,87.28813559322035,50.0,31.554878048780488,114.15929203539822,0.1805054151624548,2407.1428571428573,84.251036116045,3.878181504539966,0.0,146.42857142857142,0.0,9.090909090909092,0.0,15.384615384615383,86.82842287694974,0.5548442168160478,0.0,100.0,0.0,-0.1291996905933657,-289.7196261682243,0.6898937741360259,0.0,0.0,-4.339571467317603,47.846193371585166,0.0,-5.049668874172186,0.0,84.11712511091393,-20.403839546916807,2.4739934242440578,0.0,-50.0,100.0,-18.50481125092524,123.95209580838322,-13.594575608564185,0.0,127.45098039215684,0.0,64.70588235294117,100.69930069930072,-5.552225445768496,30.76923076923077,93.19526627218934,0.0,-3.92156862745098,0.7028158122185325,3.654260908035171,88.3495145631068,0.0,-33.92857142857143,-100.0,0.0,0.0,-11.804991294254208,32.14845791949817,-652.755905511811,-29.091292097848697,0.0,3.316326530612245,109.92815153494448,96.81724845995892,3500.0,-0.1291996905933657,-0.897308075772682,107.2961373390558,-1.8230068074304835,0.0,0.0,500.0,37.72253946926436,-20.37452955071412,0.001915983949089766,0.001499581795659822,0.0017494230877177883,False,False,False,False,1918.6975685086109,0.0017494230877177883
09/30/2001,57.79467680608364,50.78466683817855,0.0,-0.8632584468423845,2.033333333333333,47.18446601941748,-10.96732215153268,2.8206241381071555,0.0,0.0,71.38643067846607,39.88350705088903,0.0,54.06854940082125,3.729407068727774,44.98361678889062,40.0,-4.698806503148201,-7.6190476190476195,182.719836400818,0.0,0.0,50.71513706793802,-4.852202116215218,-3.0303030303030303,-20.756486863777702,-38.69303525365434,-21.428571428571427,4850.0,32.5,8.354339430590068,-59.30769230769231,3.716984864971808,0.0,5.607476635514018,-11.168766987892266,39.56347215253387,42.40963855421687,0.0,0.0,0.0,922.2222222222222,-5.851972950880582,5.294423405361254,-10.33717834960071,51.24140565317036,20.858895705521476,-14.5950864422202,-5.738880918220947,-9.716371805672564,4.552181531506972,200.0,108.6848635235732,4.56850225152466,46.76254564851668,0.0,6.108419633465191,1.351351351351351,-12.676878191101384,0.0,5.653294074346706,-14.154060163449836,0.0,0.0,15.313848050004404,-16.80851063829787,12.5,49.707602339181285,1.887528095041512,-19.361193189812862,43.74215696173319,45.79759862778731,0.0,438.7096774193548,1.419710013225474,39.64912280701755,-0.6078745988644779,127.27272727272728,-44.81246955674622,2.127659574468085,54.96323529411765,23.257467994310097,-4.853521913261002,7.18232044198895,11.443359316526982,-2.0234536675097727,2.14329308425978,-9.201329074377943,-5.817550743227948,27.27272727272727,2.735237670255117,73.90417940876657,44.22442244224423,-12.18565741067379,-1.5609756097560976,0.0,6.25,-5.677517032551098,51.72040097534544,0.0,0.0,8.274983666492883,3.889351081530782,2.930429806154343,7.499811269561629,-4.621212121212121,-37.42911153119093,200.0,51.14445085593383,-76.66666666666667,61.446977205153615,28.4717818642993,0.0,58.96739130434783,5.6970692960832645,2.764676559684037,0.0,-0.8200956961804451,-4.416342739832063,0.0,-9.984268484530675,0.0,-5.251964863615349,172.97297297297297,-8.981548480463097,-59.77393617021277,51.61290322580645,100.0,1.1411077094350126,0.0,0.0,5.939445089144424,0.0,100.0,44.01255011329964,20.70191026210573,25.391943590128275,2.7909037212049617,12.97681834907396,48.36754227374242,0.0,0.0,62.78540573896946,1.6556784743174284,1.2386457473162675,9.303142004563805,-3.855878634639697,-36.888728123508855,-7.927660101573145,10.355740267663096,0.0,0.0,22.738309352517984,-76.47058823529412,0.1507537688442211,27.203065134099617,43.609865470852014,6.1108686163247485,-7.446808510638298,2.941176470588235,0.0,0.0,-1.5384615384615383,15.321229050279332,-5.746718694572543,215.49295774647885,-24.4210765460948,0.0,0.0,47.53086419753087,-1.4125594963918318,-3895.000000000001,0.7283269693112714,17.874396135265698,35.96889176928062,-78.04961505560308,11.615090043469262,-16.93303138142996,-51.5873015873016,200.0,-27.67857142857143,-3.696498054474709,-3.603603603603604,100.0,0.0,1.391991751159993,-29.166666666666668,0.0,0.0,-1.75054704595186,8.064516129032258,100.0,63.46604215456675,0.0,0.4029594005011696,0.0,7.280957618068506,1.221924451250638,185.6661045531197,-17.857142857142858,-57.14285714285714,0.0,0.2339637356209787,-4.164462081128748,-3.4325744308231174,0.0,22.23095051060487,-16.033163973997272,0.0,100.0,30.594299575500305,8.889806955607302,-14.52513966480447,13.58479140771903,12.057343127989231,98.65058704776072,1726.6666666666663,-2.9001026190157497,-5.731915951395692,28.02746566791511,1.549535415584846,-2.1149167134568594,2.8801235121270983,33.82352941176471,-8.0,0.0,10.449798837132866,43.67952858518896,-0.8151658767772512,-19.12221281399944,0.0,2.081727062451812,98.8947904930522,0.0,0.2922492944324305,0.0,-10.964205095130602,21.090249275847533,9.979410253719118,3.689899366380917,20.0,1.534361698257358,76.64609053497942,-3.1719532554257093,12.971117662712151,27.378562826174228,13.776781265570504,-11.949685534591197,8.616674429436424,0.0,20.430676055661035,22.22222222222222,-1.9905899384726744,0.0,39.59276018099548,22.22222222222222,25.492468134414832,54.132231404958674,-3.2432432432432434,75.54179566563467,37.05012853470437,18.82850241545893,200.0,95.65217391304348,0.0,25.0,0.0,6.666666666666667,30.890538033395178,25.38200339558574,0.0,180.0,0.0,12.150660444337184,132.01438848920864,0.1464043340028819,0.0,0.0,-1.4885171533881485,-14.48100092678406,191.56626506024097,-4.795117698343505,0.0,40.562248995983936,-1.2824621179917468,16.44750683778666,0.0,-100.0,450.0,5.722070844686648,10.294117647058822,3.404913396960057,0.0,45.689655172413794,-50.0,50.89285714285714,50.87108013937283,8.793389408837815,-35.294117647058826,36.447166921898926,0.0,-6.938775510204081,-2.1614906832298137,1.649612138413769,44.329896907216494,0.0,27.027027027027028,0.0,0.0,0.0,-7.6993945775204,27.92721518987341,-15.242165242165242,19.989602287496748,0.0,19.25925925925926,62.41443683883012,47.88732394366197,25.0,12.150660444337184,-13.74916163648558,57.971014492753625,-1.9156187566106475,0.0,0.0,60.0,-35.0,-1.275175435796654,0.0014164244399195863,0.04885608923559182,0.020392290358188483,False,False,False,False,1787.170917802916,0.020392290358188483
12/31/2001,-32.04819277108434,32.21293294659615,0.0,-3.668677063630849,2.049983665468801,50.59366754617414,-6.280958181079983,-1.9937907482148405,0.0,100.0,54.0447504302926,7.779969318430857,0.0,-19.873810171335325,14.138163245673107,28.54068015497202,29.142857142857142,-36.50527561384479,-1.0309278350515465,8.860759493670885,0.0,0.0,57.33491498616053,5.296241921058405,-65.625,9.813863748636834,-11.50070126227209,-27.27272727272727,37.37373737373738,24.52830188679245,-6.222094513947217,167.58034026465026,2.94427621068695,0.0,46.90265486725664,-5.535465924895688,19.62969620708251,137.56345177664974,0.0,0.0,0.0,18.47826086956521,3.023008011365879,-16.89233662435355,-2.6719445818901533,37.46685187523677,13.959390862944163,-21.361602386533136,-0.1087192868014785,11.161075316596312,-3.520741240296955,-16.666666666666664,50.0,-7.109046754279451,-8.656252184245474,0.0,5.219212510471935,-6.666666666666667,-27.51897284139182,100.0,-16.14993381174667,-9.162109243130107,100.0,0.0,-18.532656411039437,-24.893435635123616,166.66666666666669,33.349609375,2.6449071468767587,14.796719595184085,-8.214004983860987,34.0,0.0,-85.62874251497006,-29.244360353369185,-28.894472361809044,-0.8496062421739985,8.0,-76.522506619594,-21.875,53.1435349940688,2.8851702250432774,14.574302180677924,-25.42955326460481,-0.1729619827921702,-0.8847688336071345,-3.511258991962884,-91.8586404270371,42.58532286492549,23.809523809523807,21.250047758564868,17.878077373974207,85.58352402745996,34.465805834528936,0.0,0.0,7.84313725490196,21.709470304975923,31.96428571428571,75.0,0.0,-3.1828266328595456,3.503503503503504,-4.594358272506083,8.983845376178708,-4.011119936457506,77.0392749244713,100.0,37.465003817765336,15.789473684210526,23.756906077348063,-16.38696939782823,0.0,24.102564102564106,16.01451153148484,23.041044776119403,0.0,0.0259317419073336,-1.7490427357950793,0.0,25.946638704415705,0.0,-46.10129794086074,-17.82178217821782,-44.43009043028918,43.96694214876033,34.04255319148936,100.0,-13.428728673637863,0.0,0.0,5.51682931686915,0.0,0.0,-32.19559428709756,-23.26503905451274,-20.177075855467816,5.832495331130585,7.579446934565814,24.593219124077127,0.0,0.0,-21.886180017532634,-9.083414249858016,98.12398042414355,9.362453830094749,-49.32281393819855,-3.102935258466154,1.3498363155298445,-2.0661299796151056,0.0,0.0,-22.526284939736968,0.0,0.2007024586051179,30.42168674698795,15.6128024980484,-16.330728095433976,-3.4482758620689653,-28.57142857142857,0.0,0.0,-4.296875,-7.835775705462032,-14.749299544180989,-68.30357142857143,50.21256495040152,0.0,0.0,47.071129707112966,0.69563411721954,-19.27409261576971,-3.828243828243828,-2.459016393442623,11.391801715919923,27.9423226812159,-15.732820239392325,29.560679233525477,2226.2295081967213,-16.666666666666664,20.98765432098765,-3.8383838383838382,75.93457943925233,113.524520617682,0.0,2.593220338983051,0.0,100.0,0.0,4.565701559020044,16.417910447761194,295.7894736842105,11.74785100286533,0.0,1.0196580588556117,0.0,-21.453934954759536,-14.350553156617393,-139.56692913385825,-21.73913043478261,-36.60130718954248,0.0,-0.1361602801011476,8.80357019622277,-4.088294730296906,0.0,-10.089974293059123,25.702879157721377,0.0,25.0,14.18620849779429,-2.993826095954196,30.600118835412957,-20.25140644509603,8.64139749821495,-36.65222507488232,13.381995133819952,-10.234495856882477,-8.794924692487863,-16.187225743539738,-3.0131591115559737,-3.4364679297757688,-4.979353545719914,-23.312401883830454,-4.3478260869565215,0.0,-25.48612003626223,26.90669611168073,-10.142711518858308,14.796719595184085,0.0,88.82175226586104,-36.487106171773846,0.0,-15.591632095430889,0.0,19.66678739587106,-8.872771438869167,-1.5622891490291828,-9.333812604840643,4.166666666666666,-2.630447440318896,85.49796156086197,4.313597918022121,-13.851300996507964,-17.49133312322723,-0.7773155244142763,-16.428571428571427,15.265866209262436,0.0,-24.4043105168629,79.54545454545455,-3.612752338749385,0.0,24.25715829281469,181.8181818181818,-21.791320406278857,36.05898123324397,-8.193668528864059,44.26807760141093,20.70339976553341,-22.512450452281733,8466.666666666668,40.0,0.0,-33.33333333333333,0.0,0.0,9.213323883770377,36.52674339878131,0.0,35.714285714285715,0.0,-13.22719879894908,-265.5430711610487,0.1924341770692776,100.0,0.0,-4.317167937832782,-9.360606881603902,-100.0,-6.318681318681318,0.0,22.165714285714287,3.022232821898932,-29.36446993992502,0.0,100.0,318.1818181818182,-13.65979381443299,-29.575757575757574,-8.130720518233018,0.0,46.15384615384615,0.0,20.414201183431956,33.94919168591224,7.053214120428887,-18.181818181818183,38.8327721661055,0.0,-1.023391812865497,5.7458793111408655,10.279745971762978,15.0,0.0,-80.85106382978722,0.0,0.0,0.0,12.319977185227437,-16.41929499072356,-52.41038318912238,-37.32050012379302,0.0,-0.8281573498964804,26.34099616858237,33.12169312169313,-84.44444444444444,-13.22719879894908,-1.8468118195956456,38.00786369593709,-1.689432063263839,0.0,0.0,14.583333333333334,-0.450281425891182,12.925976286103836,0.002284540020687094,0.020947156072415082,0.00974958644137829,False,False,False,False,2015.7329462856585,0.00974958644137829
03/31/2002,6.382978723404255,-76.98627779928593,0.0,1.0558292890749454,2.304921968787515,-84.40648269820412,71.35554304033272,1.172080411051768,0.0,-100.0,-73.96648044692738,-73.62749084993901,0.0,-19.223145432822854,-17.4662283827169,-76.36470194239786,-80.08849557522124,-9.582233266035098,1.0416666666666663,-24.750830564784053,0.0,100.0,-74.79266147273185,-1.6442966465002606,-81.81818181818183,18.835302505601955,-0.7923930269413629,-50.0,-75.73529411764706,-80.3030303030303,4.322326191654685,21.26457082303073,-12.752178404495318,0.0,-43.373493975903614,21.34864546525324,-88.23441021788129,-56.05413105413105,100.0,0.0,0.0,-61.46788990825688,-14.273127753303966,-4.169259489732421,4.778851042196238,-72.93771817012676,37.8619153674833,23.58758975748544,-8.554636482368307,-9.139458284033129,-1.3124478368862385,-20.0,-89.89298454221165,5.311743560230319,-15.670445458754031,0.0,4.368481116802463,-4.285714285714286,56.34322215271147,-100.0,-3.3042514887134744,-2.333878400475695,-100.0,-3.0303030303030303,-4.240464811170462,62.20204313280363,4.166666666666666,-74.9542292200659,11.18421052631579,5.152758777929776,-15.848298883414476,-73.04653204565408,0.0,12.5,-10.09020010232666,-0.7067137809187279,1.1752181355153843,-46.2962962962963,81.95488721804512,28.000000000000004,-65.2594887683966,22.54627033090297,-9.258092145721786,1.3824884792626728,0.1446656250382856,-1.2857244334998696,-6.709812159257865,88.7431866656134,-26.458772299480263,-75.0,-3.6062168031028734,-65.68871208354052,-75.33908754623921,-26.80532635292779,0.0,0.0,-65.45454545454545,5.2093636663369605,-78.86332882273342,-100.0,0.0,-0.6106543444594135,6.278122773083579,0.1828016975154908,-4.107668967242002,-4.613156805957798,21.046643913538112,-66.66666666666666,-72.90316608035549,-14.285714285714285,-56.59722222222222,-42.03069657615112,0.0,32.64462809917356,11.078847442483806,-3.636087945413192,0.0,0.8504761804233563,-1.3474529197799638,0.0,14.02405180388529,100.0,45.71790693463697,-44.57831325301205,47.65736766809729,-72.78989667049368,47.61904761904761,-100.0,0.1907183725365543,0.0,-2.926449052860314,2.246130615326538,0.0,6.521739130434782,0.767583006069261,2.165494208768564,12.41081599616284,-95.18121351975024,-4.967994925321492,-73.7832240248533,0.0,0.0,-21.616948998316627,-0.8926952141057934,1.68793742280774,8.95741556534508,-21.79553710430721,39.82204547027693,0.163716814159292,23.245722349620745,0.0,-3.0303030303030303,-9.807073954983924,300.0,0.9514271407110666,-86.83602771362587,-80.17105559306773,-7.423795476892822,-4.761904761904762,-32.0,0.0,100.0,-3.26530612244898,-11.419185282522996,6.278818797213774,170.4225352112676,-20.01715265866209,0.0,0.0,-75.53342816500711,27.617672836005568,-9.758656873032528,0.0778607752013431,0.1680672268907563,-76.80787334189131,47.24337496192506,6.498794142190352,-19.53946972885228,-1.0570824524312896,-20.0,213.7362637362637,-3.1512605042016806,-85.65737051792829,19.00977509337996,0.0,-27.34181397654056,0.0,-66.66666666666666,0.0,-4.15335463258786,17.94871794871795,-87.7659574468085,-75.64102564102564,0.0,-8.518579376070983,0.0,16.986021525715476,0.2134393169941856,-132.33830845771143,-55.55555555555556,-47.42268041237113,0.0,8.6482275029217,-11.300689246902618,28.179362506753108,0.0,2.28734810578985,4.927151388247129,0.0,-80.0,-84.97356649044326,25.468444444444444,-24.977252047315744,-19.425093237632822,-12.000629290533734,-23.04006417021995,-100.0,2.5184704898732235,3.8419020731645097,-42.87376381617219,-1.1133671363187652,-3.5443630406998725,-0.0657200935365052,15.86489252814739,-13.636363636363637,0.0,7.661738421788615,-80.46673502998664,-3.254395916052184,5.152758777929776,0.0,1.32,-23.174279586332844,0.0,25.72718195176204,0.0,-36.86440677966102,-6.7166928536598585,1.0464777470010227,-6.145103739923352,-88.0,-1.3261452549943191,-76.35792778649922,-7.709099981288592,2.8511976667665624,-42.89533995416349,4.1708043694141015,-13.675213675213676,-20.647321428571427,0.0,9.931627992925211,-81.0126582278481,3.2437264542494093,0.0,-79.95652173913044,-54.83870967741935,-40.37780401416765,-71.6256157635468,-118.86409736308316,-64.79217603911981,-86.92696192696194,12.82791185729276,-98.83268482490271,-38.095238095238095,0.0,180.0,0.0,0.0,-83.51719662556782,-7.190676915447558,23.46938775510204,-94.73684210526316,100.0,2.7297696716288797,-105.65610859728508,-2.628131031626363,566.6666666666667,0.0,-32.260490299293124,-1.2778358989687642,0.0,-7.820136852394917,0.0,-84.28832031432715,5.11092534242171,2.372426141450313,0.0,-50.0,-100.0,173.73134328358208,-103.78657487091225,18.19644833905432,0.0,-41.70040485829959,100.0,-71.99017199017199,-76.37931034482759,4.887254919768806,-77.77777777777779,-83.34680679062248,-2.926449052860314,0.5908419497784343,7.714978060121816,-5.515048830170001,-72.82608695652173,0.0,88.88888888888889,0.0,0.0,20.0,0.0063475942617747,-41.3244543100259,80.69748580697485,20.85123191625932,0.0,27.76617954070981,-77.93783169067476,-73.71489136195018,42.85714285714285,2.7297696716288797,4.892057833234304,-59.16429249762582,-3.424741011578305,0.0,0.0,-87.27272727272727,2.487749717301168,-8.159230432595367,0.004987185570790041,0.12309596116795805,0.05223069580965725,False,False,False,False,2727.2996580076788,0.05223069580965725
