feature,03/31/2009,06/30/2009,09/30/2009,12/31/2009,03/31/2010,06/30/2010,09/30/2010,12/31/2010,03/31/2011,06/30/2011,09/30/2011,12/31/2011,03/31/2012,06/30/2012,09/30/2012,12/31/2012,03/31/2013,06/30/2013,09/30/2013,12/31/2013,03/31/2014,06/30/2014,09/30/2014,12/31/2014,03/31/2015,06/30/2015,09/30/2015,12/31/2015,03/31/2016,06/30/2016,09/30/2016,12/31/2016,03/31/2017,06/30/2017,09/30/2017,12/31/2017,03/31/2018,06/30/2018,09/30/2018,12/31/2018,03/31/2019,06/30/2019,09/30/2019,12/31/2019,03/31/2020,06/30/2020,09/30/2020,12/31/2020,03/31/2021,06/30/2021,09/30/2021,12/31/2021,03/31/2022,06/30/2022,09/30/2022,12/31/2022,03/31/2023,06/30/2023,09/30/2023,12/31/2023,03/31/2024,06/30/2024,09/30/2024,12/31/2024,03/31/2025,06/30/2025,09/30/2025
RIAD8757_qoq,3343.939393939394,27.36471623405191,60.62176165803109,30.451612903225804,-122.58489943949884,-136.20437956204378,102.81211372064276,-223.0769230769231,1938.3928571428573,67.02282661486159,-19.62779877871474,0.7959479015918958,-55.85068198133525,-32.926829268292686,137.93939393939394,50.73866530820174,-144.4744846231835,10.25835866261398,96.69771380186283,876.923076923077,-134.98349834983497,36.79245283018868,-4168.6567164179105,-31.258741258741257,33.80394246137454,72.4748490945674,19.5906432748538,-233.27272727272725,172.5040916530278,-63.80737396538751,-9.771309771309772,-698.6175115207374,130.94688221709006,252.86069651741295,16.425801903419103,8.991825613079019,-98.27777777777777,-3390.3225806451615,-8.480392156862745,10.70944419340262,131.83198380566802,12.559618441971383,-167.51412429378533,400.836820083682,-36.92628650904034,8.599779492833518,65.98984771573603,102.81345565749236,-155.24728588661037,88.75545851528385,-560.1941747572815,-29.705882352941178,18.027210884353742,-73.02904564315352,-109.2326139088729,48.46227316141356,146.62713120830244,38.47376788553259,-83.92652123995407,716.4285714285714,-157.3490813648294,100.07627765064836,281400.0,-68.95204262877442,440.50343249427914,18.903471634208298,7.9401815915969385
RIADC897_qoq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,240.0,-100.0,0.0,100.0,180.64516129032256,-100.0,0.0,0.0
RCONB551_qoq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-20.0,0.0,25.0,-40.0,-66.66666666666666,-100.0,0.0,0.0,0.0,0.0,0.0,0.0
RIADB514_qoq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,675.0,74.19354838709677,35.18518518518518,-63.013698630136986,133.33333333333331,50.79365079365079,47.368421052631575,-54.285714285714285,137.5,81.57894736842105,60.507246376811594,-51.24153498871332,118.05555555555556,59.447983014862,46.07190412782956,-65.63354603463992,100.0,45.88859416445623,32.90909090909091,-75.5813953488372,92.15686274509804,46.647230320699705
RCON5512_qoq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-45.45454545454545,300.0,0.0,0.0,0.0,0.0,-4.166666666666666,-78.26086956521739,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIADF554_qoq,100.0,-18.75,53.55029585798816,32.5626204238921,-91.86046511627907,-501.78571428571433,82.66666666666667,200.0,-61.53846153846154,-1353.3333333333333,-301.5957446808511,-14.172185430463577,138.39907192575407,-93.65558912386706,2714.285714285714,-9.475465313028765,-66.35514018691589,-4.444444444444445,-102.90697674418605,-160.0,361.53846153846155,314.70588235294116,-17.73049645390071,323.2758620689655,-53.15682281059063,-48.69565217391305,203.38983050847457,-6.983240223463687,-95.4954954954955,133.33333333333331,62.857142857142854,24.561403508771928,-91.54929577464789,-33.33333333333333,25.0,0.0,-80.0,0.0,0.0,0.0,-100.0,-100.0,-75.0,0.0,-471.42857142857144,-35.0,-5.555555555555555,-3.508771929824561,101.69491525423729,0.0,0.0,0.0,0.0,-300.0,50.0,-800.0,100.0,100.0,166.66666666666669,75.0,-221.42857142857144,-23.52941176470588,28.57142857142857,0.0,73.33333333333333,-150.0,-50.0
RCON1287_qoq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,2382.0,-1.087832393231265,-1.3034623217922607,-0.4952538175815105,-0.5806719203649938,1.7939090529828954,1.1475409836065573,1.4586709886547813,126.35782747603834,3.334509527170078,5.600136588697286,239.1269199676637,27.170441001191897,13.188873059908527,-23.28100158982512,-0.893666623494366,6.281582157170239,0.233625707025166,-0.11858515640973215,-1.1463194956194218,-2.4641762610784395,0.6793766719035285,4.925983720635991,3.127135335021504,0.15200530069766535,-3.3273661270236614,39.95410812769212,-3.687510786400506,17.73981603153745,3.330458603896104,-4.332670545204605,32.02812275479832,3.59544447467641
RIAD4646_qoq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,100.0,8.108108108108109,12.5,-95.55555555555556,650.0,26.666666666666668,126.3157894736842,-18.6046511627907,0.0,68.57142857142857,1.694915254237288,-100.0,100.0,581.8181818181819,4.0,-94.87179487179486,0.0,100.0,0.0,-25.0,0.0,0.0
RCON2210_qoq,163.04347826086956,-66.94214876033058,-6.25,16.0,0.0,-35.63218390804598,-39.285714285714285,-55.88235294117647,1033.3333333333335,-100.0,0.0,0.0,100.0,89.77777777777777,-46.13583138173302,57.391304347826086,-46.96132596685083,78.64583333333334,50.14577259475219,-33.78640776699029,26.099706744868033,-50.23255813953489,32.242990654205606,45.936395759717314,-18.159806295399516,10.946745562130179,-24.53333333333333,114.13427561837455,1.155115511551155,-20.39151712887439,-36.885245901639344,113.31168831168831,-6.54490106544901,-10.260586319218241,-24.137931034482758,89.95215311004785,10.70528967254408,-28.327645051194537,-9.841269841269842,30.28169014084507,-19.594594594594593,34.95798319327731,-42.71481942714819,1083.913043478261,136.39368343738522,99.31645176324375,26.62509742790335,4.010217899790717,17.156384080485278,98.35829565832344,-32.70729347051034,48.70101610248065,-10.925471133902553,10.018428308167026,18.967979847819876,2.9992796489926,-13.307195083183215,9.311592431428153,11.748853852174886,-16.418343556440558,-18.257132253468853,1.7662824587354824,5.749442325681802,16.182634730538922,-2.326316899181221,8.43077292078911,9.184316761599293
RCON6636_qoq,15.63271570611918,-31.780321246513417,0.22558087074216107,-8.170155300472654,-4.439338235294118,-2.7219390208714054,4.02082921363127,2.3097395602306574,-0.5574308630887864,-0.9622870667372552,27.407081315640525,10.479293153660102,8.765972656599052,10.446105816628327,10.557146576412393,11.326975156010832,-0.3339125179421319,-0.8792674792310957,-1.3749541172152209,-0.6140963014654571,0.5273915960617267,0.313533146041256,5.0704791966454685,6.588519423909522,6.380215529151699,1.0909374269461545,3.694853413499833,9.186758183214808,5.297915555605987,22.538201254337377,-1.9628362632240814,2.960145675047766,-3.551981599742118,-4.357566122272004,2.421609369097091,6.669801925417727,7.288397866473025,2.881361394914107,2.0072992700729926,5.538707225502315,5.530295865736464,-3.51019901697883,7.002164734123497,12.245947173036349,7.193970722073844,22.482478483077795,-0.8857295602613242,-0.6696622433913707,3.8931993262832374,24.984718420283308,-4.820886847551813,18.35160948001415,2.076759236245914,5.747537386115666,2.9708539784319443,-0.37192924852742626,-7.72517678611508,8.431653878837889,2.503599083405031,0.5515388237901326,0.02782514787275367,-1.7128362188155843,3.7885687224509126,0.5772403161052208,3.8040808437645124,0.8815801723335367,3.8436199855934743
RIAD4415_qoq,-100.0,100.0,0.0,85.71428571428571,-100.0,100.0,0.0,2785.714285714286,-96.03960396039604,125.0,700.0,1.3888888888888888,-100.0,0.0,100.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,0.0,0.0,0.0,100.0,2690.5333333333333,4.811505566438912,-99.83588621444201,461.1111111111111,1043.069306930693,2.0355132091814636,-97.58064516129032,1.7543859649122806,6.896551724137931,11.29032258064516,-76.81159420289855,12.5,5.555555555555555,10.526315789473683,-100.0,100.0,300.0
RIAD4093_qoq,-7.098765432098765,231.56146179401995,40.88176352705411,7.681365576102419,-77.14663143989432,97.97687861271676,39.85401459854015,26.722338204592898,-57.825370675453044,66.6015625,34.93552168815944,13.379669852302346,-77.08812260536398,58.862876254180605,40.8421052631579,30.493273542600896,-70.56128293241696,94.55252918287937,45.0,30.620689655172413,-74.65681098204857,111.66666666666667,41.338582677165356,20.194986072423397,-69.87253765932793,99.61538461538461,41.811175337186896,21.059782608695652,-67.78900112233445,95.47038327526133,49.9108734402852,40.19024970273484,-68.61747243426632,95.4054054054054,46.61134163208852,35.18867924528302,-66.50383810188416,113.54166666666667,46.53658536585366,34.48735019973369,-73.7128712871287,109.41619585687383,61.2410071942446,37.98103736754044,-73.96928051738077,121.73913043478262,47.96918767507003,22.479886417415994,-62.557959814528594,90.81527347781217,91.8334234721471,28.64392444319143,-70.41420118343196,104.51851851851852,54.581673306772906,32.42736644798501,-72.13375796178345,107.74603174603175,68.55134474327629,29.628286491387122,-76.69604140439222,85.8343337334934,52.68087855297158,34.86354982018193,-74.3529411764706,104.95412844036697,51.38764547896151
RCONB989_qoq,-18.72538860103627,-27.80823664414127,-5.24255269045096,-76.92212108974557,171.0324404361287,-43.973181028060594,-18.48240404219484,-14.87603305785124,-12.135922330097088,-22.68101192207037,97.87514103046257,-55.44046374608001,69.78033695883984,39.78143449315413,-34.14809489575845,-79.42139737991266,157.3607427055703,-39.93816026797217,-36.07893607893608,3.2885906040268456,16.764132553606238,174.5130773511408,-48.631664301642004,96.7640094711918,-39.85158443642198,2.900966988996332,6.934543097861309,-25.242424242424242,70.4094041345764,-19.909609895337773,66.23106623106622,-34.53635876362337,60.234716157205234,221.71691364333162,-24.650571791613725,28.667790893760543,31.487549148099607,-6.346042030068942,-15.206208425720622,90.94189634433346,-7.250068474390578,0.7441750583232437,15.137036494210756,-88.7369841391074,540.7323688969259,12.294503633669654,-20.448619270522446,-24.915093594502803,-17.18823962551938,98.57732613528104,-31.062496002046952,3.1177507655191614,-18.631332673445513,26.917334807851812,0.609942055504727,23.565582644091283,77.12984054669704,-11.24960430515986,-3.756297650363369,0.6948787436592315,-30.451084581234326,6.872829502232512,20.527341936681832,-59.15369999486468,-1.3263766658285139,110.04013505765433,-61.65301789505612
RCON1752_qoq,417.94871794871796,-0.49504950495049505,0.0,0.0,0.24875621890547264,0.0,0.0,0.0,1.488833746898263,0.24449877750611246,0.0,0.975609756097561,0.0,0.0,-1.2077294685990339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6674816625916873,10.61320754716981,8.102345415778252,0.0,10.256410256410255,2.862254025044723,-3.826086956521739,0.0,0.0,-4.159132007233273,0.18867924528301888,-0.9416195856873822,12.547528517110266,-3.5472972972972974,-11.733800350262696,0.0,-8.134920634920634,0.0,1.7278617710583155,-1.2738853503184715,0.21505376344086022,33.90557939914164,-20.673076923076923,-4.444444444444445,-4.862579281183932,16.0,-0.38314176245210724,-8.653846153846153,152.42105263157896,11.509591326105086,4.113687359760658,0.28735632183908044,-3.151862464183381,14.423076923076922,-12.73432449903038,6.592592592592593,-6.045865184155664,-0.22189349112426035,18.08747220163084,0.0,-0.06277463904582549,0.06281407035175879,0.06277463904582549,0.06273525721455457
RIAD4070_qoq,-77.77777777777779,183.33333333333331,-14.705882352941178,13.793103448275861,-84.84848484848484,200.0,33.33333333333333,25.0,-76.0,200.0,38.88888888888889,32.0,-75.75757575757575,150.0,40.0,32.142857142857146,-78.37837837837837,137.5,31.57894736842105,20.0,-80.0,150.0,53.333333333333336,34.78260869565217,-74.19354838709677,137.5,36.84210526315789,50.0,-66.66666666666666,100.0,38.46153846153847,22.22222222222222,-81.81818181818183,125.0,50.0,29.629629629629626,-74.28571428571429,122.22222222222223,40.0,21.428571428571427,-73.52941176470588,77.77777777777779,25.0,20.0,-83.33333333333334,125.0,33.33333333333333,25.0,-80.0,100.0,66.66666666666666,20.0,-83.33333333333334,150.0,60.0,25.0,-70.0,133.33333333333331,14.285714285714285,25.0,-80.0,100.0,50.0,50.0,-77.77777777777779,150.0,40.0
RIAD4300_qoq,586.0,39.50617283950617,66.60766961651917,30.70113314447592,-85.74911947981577,80.41825095057035,32.03371970495258,-3.6711891460494814,-73.48798674399337,109.0625,65.32137518684604,21.428571428571427,-61.13179448994788,35.24904214559387,53.54107648725213,34.31734317343174,-73.35164835164835,109.02061855670102,28.48335388409371,33.10940499040307,-75.6308579668349,91.12426035502959,49.07120743034056,37.38317757009346,-76.3416477702192,125.87859424920127,66.47807637906648,43.16057774001699,-80.89020771513353,121.42857142857142,53.29593267882188,33.39432753888381,-77.09190672153635,116.1676646706587,50.55401662049861,30.266789328426864,-59.39265536723164,82.08695652173913,46.227316141356255,39.386022207707384,-80.64667291471416,93.94673123486683,39.45068664169788,44.76275738585497,-83.42609771181199,-38.80597014925373,312.1951219512195,34.023668639053255,-2.4282560706401766,71.38009049773756,66.86468646864687,32.594936708860764,-71.95704057279237,70.31914893617022,53.59150530918176,33.346888979259866,-49.4967978042086,72.76570048309179,53.303040894792034,24.98860009119927,-57.8620941262313,90.47619047619048,32.29545454545455,32.45146881979041,-69.70168612191958,87.37157534246576,50.993831391363955
RCONC230_qoq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0,100.0,-50.0,0.0,400.0,-20.0,-25.0,0.0,-66.66666666666666,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0,100.0,400.0,40.0,-57.14285714285714,33.33333333333333,-100.0
RCON2107_qoq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-47.77777777777778,-1.0638297872340425,-1.0752688172043012,0.0,-2.1739130434782608,-5.555555555555555,-1.1764705882352942,0.0,-1.1904761904761905,0.0,-1.2048192771084338,15.853658536585366,44.21052631578947,-13.86861313868613,3.389830508474576,8.19672131147541,-0.7575757575757576,-7.633587786259542,9.090909090909092,0.0,-1.5151515151515151,-33.07692307692307,-17.24137931034483,4.166666666666666,-2.666666666666667,0.0,-1.36986301369863,0.0,-1.3888888888888888,0.0,-2.8169014084507045,0.0,-2.898550724637681,0.0,-4.477611940298507,0.0,-3.125,0.0
RIAD4074_qoq,-103.75000000000001,1677.7777777777778,-11.267605633802818,6.349206349206349,-124.62686567164178,-63.63636363636363,-46.2962962962963,-244.30379746835445,119.85294117647058,59.25925925925925,80.23255813953489,53.5483870967742,-60.08403361344538,124.21052631578948,50.23474178403756,40.3125,-62.1380846325167,100.0,51.76470588235295,46.51162790697674,-68.12169312169311,96.2655601659751,49.04862579281184,52.198581560283685,-66.54240447343895,89.69359331476323,51.68869309838473,38.04453049370765,-72.58064516129032,98.46547314578005,49.61340206185567,33.50559862187769,-75.54838709677419,126.12137203166228,59.62660443407235,41.885964912280706,-66.51210716125708,103.07692307692307,49.92424242424243,38.807478524507324,-74.29923552966872,106.23229461756374,47.870879120879124,33.62749651648862,-71.81091414668057,83.60049321824907,45.93687038280726,35.57294063506673,-71.8601493550577,111.82147165259349,56.548974943052386,41.033102946526014,-67.75857621872582,116.88000000000001,65.54776835116193,48.93048128342246,-66.2627169359665,100.17738359201773,46.47762516614976,29.310344827586203,-73.5672514619883,89.91150442477877,52.23671947809879,36.30241812059994,-72.73748035032563,111.57331136738055,56.93984816040491
RCON0090_qoq,137.44588744588745,-70.82539156376896,98.75017753160063,96.01257681863656,-39.730222384250816,27.165497217517544,25.648099700328213,6.447094453908764,-3.0123052848709015,16.490044369476735,-5.470914127423822,33.386613386613384,7.482025164769322,0.5109980721436369,14.886880965035933,18.004626370310774,-15.392220366140524,1.2873720686598435,-1.237195425161611,1.4802730952812517,-6.773438120187346,-6.494944119212347,-9.388944540570074,-2.821608040201005,7.865139488584948,-9.058222872072678,2.606747496046389,26.784659251457782,1.5681983953318748,44.31877119489327,-7.867637911730964,11.382491936088815,-8.59217154710272,-38.71181645373768,13.930563569917293,7.329168952855274,-4.7307261251695865,1.3765917487049306,8.52198697068404,-45.22005027576633,18.06787438786343,-17.814775067436262,-4.969119463560967,87.72978794518514,-32.42927794263106,26.89346254062125,46.93952887432803,-17.235585981660595,81.98099068505626,38.74525666152371,-24.162596739048762,20.879403955138113,16.958182384472895,9.468380333015642,3.246973567125673,2.797636394074864,-38.902594230084866,23.12081663277193,-1.7544140994595634,-13.768506276218925,-13.763534489285984,12.64130649515991,-24.77297529035778,37.008302356003995,-21.830213650973718,-11.995694659442723,18.86105347057126
RIAD4010_qoq,-48.35164835164835,93.61702127659575,23.076923076923077,18.75,-85.71428571428571,126.3157894736842,67.44186046511628,44.44444444444444,-69.23076923076923,109.375,70.1492537313433,52.63157894736842,-49.42528735632184,115.90909090909092,60.526315789473685,39.67213114754099,-73.00469483568075,104.34782608695652,60.42553191489362,41.90981432360743,-66.72897196261682,120.78651685393258,56.234096692111954,50.0,-68.18675352877307,98.63481228668942,57.56013745704467,37.07742639040349,-68.41686555290374,96.72544080604534,50.576184379001276,33.6734693877551,-72.51908396946564,110.87962962962963,59.71459934138309,44.329896907216494,-66.76190476190477,116.0458452722063,56.83023872679045,40.21141649048626,-68.6369119420989,95.38461538461539,50.0492125984252,34.73269924565432,-74.0506329113924,92.4953095684803,44.2495126705653,30.608108108108105,-75.19399896533885,108.55057351407716,56.99999999999999,40.89171974522293,-68.60307414104882,121.45428365730741,74.47984395318595,53.17682131544624,-62.27952803795159,109.73879393743952,54.52029520295203,36.81592039800995,-72.37818181818182,101.6061084781464,53.16703669844587,33.663028649386085,-75.45930084205155,105.09487912659215,54.651457541191384
RIAD4628_qoq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,-100.0,0.0,100.0,0.0,-100.0,100.0,0.0,0.0,-100.0,0.0,0.0,100.0,-100.0,0.0,0.0,100.0,-100.0,100.0,0.0
RIAD3217_qoq,834.7736625514405,0.0,0.0,0.0,27.170005136106827,0.0,0.0,0.0,8.0833141010847,0.0,0.0,0.0,2.5676613462873004,0.0,0.0,0.0,7.5621942333715,0.0,0.0,0.0,-2.9805970871437557,0.0,0.0,0.0,7.241534088075408,0.0,0.0,0.0,7.822164349160582,0.0,0.0,0.0,6.150528358852707,0.0,0.0,0.0,3.799114217219942,0.0,0.0,0.0,8.502309559226493,0.0,0.0,0.0,5.8229309473988025,0.0,0.0,0.0,2.3455611618709944,0.0,0.0,0.0,39.490339773484344,0.0,0.0,0.0,15.348059701492536,0.0,0.0,0.0,13.417663864850315,0.0,0.0,0.0,15.059416242264936,0.0,0.0
RIAD4468_qoq,-100.0,0.0,0.0,0.0,100.0,-100.0,100.0,138.70967741935485,-64.86486486486487,84.61538461538461,58.333333333333336,25.0,-76.84210526315789,77.27272727272727,48.717948717948715,29.310344827586203,-77.33333333333333,135.29411764705884,50.0,45.0,-90.80459770114942,350.0,22.22222222222222,29.545454545454547,-100.0,100.0,44.44444444444444,30.76923076923077,-73.52941176470588,100.0,52.77777777777778,30.909090909090907,-68.05555555555556,113.04347826086956,-18.367346938775512,70.0,-60.29411764705882,92.5925925925926,44.230769230769226,-100.0,100.0,-100.0,0.0,0.0,0.0,100.0,22.0,40.98360655737705,-100.0,0.0,0.0,0.0,100.0,122.38805970149254,42.281879194630875,-100.0,100.0,68.96551724137932,82.31292517006803,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RIADB508_qoq,834.7736625514405,0.0,0.0,0.0,27.170005136106827,0.0,0.0,0.0,8.0833141010847,0.0,0.0,0.0,2.5676613462873004,0.0,0.0,0.0,7.5621942333715,0.0,0.0,0.0,-2.9805970871437557,0.0,0.0,0.0,7.241534088075408,0.0,0.0,0.0,7.822164349160582,0.0,0.0,0.0,6.150528358852707,0.0,0.0,0.0,3.799114217219942,0.0,0.0,0.0,8.502309559226493,0.0,0.0,0.0,4.336532217331698,0.0,0.0,0.0,3.8035961272475793,0.0,0.0,0.0,39.490339773484344,0.0,0.0,0.0,15.348059701492536,0.0,0.0,0.0,13.417663864850315,0.0,0.0,0.0,15.059416242264936,0.0,0.0
RCON9999_qoq,0.04531594701539961,0.0014882781174685475,0.0014932334127899425,0.0014981884860481819,0.045293391928050604,0.0014875376927872483,0.0014924905338787888,0.0014974431531277407,0.045270859282200177,0.0014867980044684496,0.001491748393759917,0.0014966985614290338,0.04524834904437228,0.001486059051414214,0.0014910069913317823,0.0014959547098469107,0.04522586118115735,0.0014853208325287845,0.0014902663254950292,0.0014952115972784168,0.045203395659212296,0.0014845833467185818,0.0014895263951524853,0.0014944692226227885,0.04518095244526017,0.001483846592892196,0.0014887871992091562,0.0014937275847814468,0.04515853150609012,0.001483110569960384,0.0014880487365722202,0.0014929866826579926,0.045136132808557175,0.0014823752768360619,0.0014873110061510225,0.0014922465151582004,0.04511375631958208,0.0014816407124343006,0.0014865740068570703,0.0014915070811900146,0.04509140200615116,0.0014809068756723206,0.0014858377376040272,0.001490768379663542,0.04506906983531613,0.0014801737654694866,0.0014851021973077078,0.001490030409491048,0.04504675977419396,0.001479441380747302,0.0014843673848860723,0.0014892931695869513,0.04502447178996668,0.0014787097204294036,0.0014836332992592218,0.0014885566588678167,0.045002205849881245,0.0014779787834415562,0.0014828999393493925,0.0014878208762523523,0.04497996192124938,0.001477248568711648,0.00148216730408095,0.0014870858206614025,0.044957739971447384,0.0014765190751696849,0.0014814353923803853
RCON3545_qoq,2.4632861026318587,-12.927418518134253,-13.559841353601035,-20.3816388019141,-9.648537013677624,26.435806186695864,-8.46125533158681,-9.983679841055844,-9.206999842345894,1.9852983735602248,34.727582292849036,-21.36568515944227,-12.578346815235442,16.971015380844413,-2.234329570160044,-1.1520737327188941,-2.808044668509785,0.9844386189971555,-9.74013421336058,-33.45979684249174,-1.4851940408313409,0.1353558926487748,23.09592616761443,2.8020750501722897,0.5893403071936352,-7.9460983558533815,15.78026174469947,-9.812409812409813,8.693333333333333,-9.855600729006028,4.9922239502332815,-5.269589690416235,-2.212579648958211,13.140115930441734,-15.84693661225355,-4.093714573623882,-13.873566237632431,14.146291872108982,-8.376380477377984,48.32077764277035,17.137988662057214,20.622709598008225,7.001553839374754,51.642897394772206,-16.096619738440648,26.56423010749025,-22.606565541004347,9.276360411123283,-45.2184292193841,-16.84968915228633,26.123261826566978,6.14144436133965,-17.535755298047814,1.9242333132892364,12.103710603943487,-25.806719663185884,23.881878593295006,14.1156616339692,38.86233395832783,-9.086586919726908,16.87898755360318,-10.348283638185919,10.850035933881658,10.308498568264088,33.26149777146495,-6.598549446241302,8.230803536294236
RCON2200_qoq,15.933761015782814,-31.943247745419036,0.2110060769750169,-8.119262191526994,-4.4275368961408015,-2.813479122706055,3.9410487532074474,2.2471198885934927,-0.07738500588126045,-1.4838449862148013,27.407081315640525,10.479293153660102,8.765972656599052,10.446105816628327,10.557146576412393,11.326975156010832,1.358313817330211,-2.534136306719933,-1.3749541172152209,-0.6140963014654571,0.5273915960617267,0.313533146041256,5.0704791966454685,6.588519423909522,6.382978723404255,1.090909090909091,3.712744090441932,9.171311780007432,5.294211087661969,22.536637931034484,-1.949628014140739,2.952545808407401,-3.529954960841196,-4.38064964736267,2.420527737377935,6.666728139494141,7.290000778015024,2.8788513600618795,2.0080667267102634,5.538622177521516,5.528760466452791,-3.5039948160454424,6.998142591798828,12.246955453477193,7.194903609942957,22.482035346669257,-0.8856934458685005,-0.6700917833766044,3.8948966913625696,24.983833390913038,-4.817475308401345,18.347872383994755,2.0785422834078404,5.750229602371839,2.9705769208351307,-0.3735937168329442,-7.724890271445008,8.43008130832202,2.503726628714207,0.5520576821333304,0.027547754031613803,-1.7121722031583064,3.8025828759081954,0.5765804675268585,3.8298854523398,0.8669668567410937,3.840653990056891
RCON0070_qoq,-84.67153284671532,33.33333333333333,4.761904761904762,-2.272727272727273,52.32558139534884,-32.06106870229007,-41.57303370786517,-5.769230769230769,-34.69387755102041,71.875,-29.09090909090909,-7.6923076923076925,36.11111111111111,16.3265306122449,3.508771929824561,32.20338983050847,-7.6923076923076925,50.0,-33.33333333333333,33.33333333333333,338.54166666666663,4.750593824228028,6.802721088435375,6.581740976645436,-67.13147410358566,16.363636363636363,-5.729166666666666,46.408839779005525,-55.84905660377358,-34.18803418803419,81.81818181818183,-16.428571428571427,87.17948717948718,19.63470319634703,-30.15267175572519,-6.0109289617486334,46.51162790697674,-39.285714285714285,35.947712418300654,101.4423076923077,2.863961813842482,16.009280742459396,126.2,17.24137931034483,20.13574660633484,6.277463904582549,-28.17483756645009,12.582236842105262,15.120525931336742,24.936548223350254,43.37227018791265,-38.93021608218207,-7.192575406032482,77.625,-39.40886699507389,26.01626016260163,-15.944700460829491,24.067982456140353,-0.6628369421122404,35.05338078291815,-31.851119894598156,51.61913968100532,9.085113165444692,-37.580362361192286,8.286516853932584,11.932555123216602,59.134801081498644
