feature,06/30/2001,09/30/2001,12/31/2001,03/31/2002,06/30/2002,09/30/2002,12/31/2002,03/31/2003,06/30/2003,09/30/2003,12/31/2003,03/31/2004,06/30/2004,09/30/2004,12/31/2004,03/31/2005,06/30/2005,09/30/2005,12/31/2005,03/31/2006,06/30/2006,09/30/2006,12/31/2006,03/31/2007,06/30/2007,09/30/2007,12/31/2007,03/31/2008,06/30/2008,09/30/2008,12/31/2008,03/31/2009,06/30/2009,09/30/2009,12/31/2009,03/31/2010,06/30/2010,09/30/2010,12/31/2010,03/31/2011,06/30/2011,09/30/2011,12/31/2011,03/31/2012,06/30/2012,09/30/2012,12/31/2012,03/31/2013,06/30/2013,09/30/2013,12/31/2013,03/31/2014,06/30/2014,09/30/2014,12/31/2014,03/31/2015,06/30/2015,09/30/2015,12/31/2015,03/31/2016,06/30/2016,09/30/2016,12/31/2016,03/31/2017,06/30/2017,09/30/2017,12/31/2017,03/31/2018,06/30/2018,09/30/2018,12/31/2018,03/31/2019,06/30/2019,09/30/2019,12/31/2019,03/31/2020,06/30/2020,09/30/2020,12/31/2020,03/31/2021,06/30/2021,09/30/2021,12/31/2021,03/31/2022,06/30/2022,09/30/2022,12/31/2022,03/31/2023,06/30/2023,09/30/2023,12/31/2023,03/31/2024,06/30/2024,09/30/2024,12/31/2024,03/31/2025,06/30/2025,09/30/2025
RCONA567_qoq,2017.021276595745,7.939698492462312,-1.48975791433892,1.9848771266540641,3.5217794253938832,-14.95076096687556,92.10526315789474,89.75342465753424,74.87727403984984,33.091149273447826,53.784119106699755,35.65147236789028,9.842987986201974,-2.3065677621961123,-19.15978495815552,-32.51748251748251,87.20918419181145,-55.35898409941933,-3.6469730123997084,-49.835982841281854,-53.269617706237426,4.251883745963402,2.684563758389262,-2.6646556058320763,3.6673553719008267,1.5445939212755355,10.84396467124632,0.8853474988933155,35.27863097849934,4.216672072656504,0.9648303765950824,-6.90505548705302,9.304635761589404,42.320508936685854,26.77735206470839,31.41370047011417,-6.196499297304204,-3.1735222010351403,3.0384020256013504,-20.040955631399317,53.57691651015879,-7.91550861589772,10.527586623204153,-7.657018022938285,5.665956943458718,7.791335497593193,-0.695814726347492,-6.222547584187408,-7.204193152670904,3.6293714697752675,6.992925895859909,9.592456102319531,12.54079715161705,16.530450830477193,11.402714932126697,4.765773084213377,3.5861979839751874,8.558418064999064,0.44819858645061195,-3.3979749442251586,-8.8411203884645,-10.081850071456412,-2.167316861725184,3.0571555161719095,-0.1289767841788478,-1.4421007318123116,3.574288418140788,5.144784931121732,4.431818181818182,13.486526275363248,8.150028200789622,-0.2503259452411995,-3.5081298687718934,4.31837884698743,4.056510673661248,-6.718578416691624,-9.257277397260275,-16.381648779337183,-18.75176304654443,-20.53641176981165,-9.623156744948117,-2.030456852791878,-5.292376017764619,-0.37775172593460987,11.702405857740587,19.73545592883062,15.162772509531724,11.03565365025467,8.12691131498471,1.937354168139716,3.579107997502948,5.437621375477131,2.991425849476024,5.414405525407005,3.305253305253305,-0.9513562489382186,-3.4246183751643704,-2.036466966611414
RIAD4652_qoq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,100.0,-50.0,100.0,50.0,33.33333333333333,-100.0,100.0,100.0,0.0,-100.0,100.0,0.0,0.0,500.0,16.666666666666664,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,-100.0,0.0,0.0,0.0,0.0,100.0,15.0,171.73913043478262,-77.60000000000001,0.0,3.571428571428571,17.24137931034483,-100.0,0.0,0.0,0.0,100.0,152.63157894736844,4.166666666666666,24.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0
RCFD8719_qoq,0.0,100.0,10.179640718562874,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,437.5,4.651162790697675,-40.0,137.03703703703704,7.8125,36.231884057971016,4.25531914893617,5.1020408163265305,-11.650485436893204,13.186813186813188,-11.650485436893204,27.472527472527474,-5.172413793103448,-51.81818181818182,66.0377358490566,18.181818181818183,13.461538461538462,5.084745762711865,4663.709677419355,-74.5048247841544,133.99734395750332,11.01021566401816,9.2280163599182,-7.301661596068336,65.41277455188083,8.028083028083028,13.435998869737215,-3.524722879561589,-24.709527498063515,-9.945130315500686,-18.945163747143944,49.54193093727978,11.294376374489476,38.969654199012,12.411131423928499,14.691001084206723,10.611312431069797,22.76903354461933,-8.574080519781878,1.0406091370558375,31.198191409193672,22.42006509668773,-4.899124178917735,9.727418492784608,20.439132226760087,-17.63315082130413,11.4405499320139,-6.304016268429081,9.690721649484537,24.74937343358396,-4.686880435644611,23.341468826270244,9.205792408706602,-13.735946958777745,15.15216612960974,9.910246046058495,1.0146348823174411,7.802173182480117,-68.82631059385879,12.733333333333333,2.3802483737433473,15.456077015643801,-8.004669390477778,3.6028278799963744,-4.487992651240103,-2.3219601557133043,2.0395723930982745,-11.220879474337178,-10.439418249573002,16.90938511326861,8.05239742956006,5.329612516583558,-3.687456567060458,41.78128523111612,7.194656488549618,-37.2974897632188,-21.436683702441794,11.715455969160342,10.89124925864021,0.729323673846453,-4.5952599314572575
RCFDA556_qoq,-70.81028311096648,-91.86176142697882,-26.027397260273972,16.666666666666664,-9.523809523809524,-98.24561403508771,0.0,0.0,200.0,-100.0,100.0,150.0,-8.0,-13.043478260869565,-10.0,22.22222222222222,-4.545454545454546,-14.285714285714285,-33.33333333333333,16.666666666666664,7.142857142857142,-26.666666666666668,0.0,-9.090909090909092,0.0,-20.0,25.0,-10.0,-11.11111111111111,-37.5,40.0,0.0,-14.285714285714285,-16.666666666666664,20.0,5333.333333333334,-85.88957055214725,-86.95652173913044,750.0,494.11764705882354,-4.62046204620462,-16.26297577854671,-1.2396694214876034,-89.1213389121339,-23.076923076923077,-25.0,-26.666666666666668,27.27272727272727,-35.714285714285715,33.33333333333333,-33.33333333333333,50.0,-50.0,66.66666666666666,509.99999999999994,-11.475409836065573,81.48148148148148,173.46938775510205,151.86567164179107,-6.222222222222222,-49.13112164296998,-34.161490683229815,91.0377358490566,-12.345679012345679,-30.422535211267604,-44.93927125506073,94.11764705882352,-8.712121212121213,-30.29045643153527,-37.5,79.04761904761905,-11.170212765957446,-33.532934131736525,-43.24324324324324,92.06349206349206,-9.917355371900827,-29.357798165137616,-40.25974025974026,84.78260869565217,-8.235294117647058,-25.64102564102564,-41.37931034482759,94.11764705882352,-10.606060606060606,-84.7457627118644,-66.66666666666666,266.66666666666663,-9.090909090909092,-20.0,-75.0,300.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0
RCONB550_qoq,0.27511871561016055,0.7479234787837786,2.0126091173617846,9.811486350587847,0.39296002131308594,29.44952150332543,-2.3831182974797884,26.366010841460053,-7.551128514598503,25.501365061174962,26.212792623427777,52.7087795951371,6.799412906761791,2.9760325654418383,-0.5549455190472169,-1.1785140954532713,-2.57938639655165,6.980488687144061,9.13724212722617,-5.258962036029501,5.594349818347139,-5.441100381069639,-5.447450613881633,0.2627410395590006,-2.7570284423884694,4.0959564669234405,0.2888453262412233,4.440552620548553,-1.771827974934535,6.156099060687211,3.8956634402865635,3.9417846781322097,2.1362786266276155,19.500836085736793,5.501202701452494,69.18112661544026,0.19907057205658202,0.9608825117442993,1.3970237389959361,1.9298337036352757,0.7155826289566963,2.4031428672510833,1.735388220449732,4.918475733186866,-1.959906838635228,2.6527700425453733,3.9784716192010334,2.1670223681786336,0.29221484372429135,3.231115515102995,2.8530781103395317,2.043152306256528,0.6347483537728763,4.408472201491639,3.382453988295895,4.220682548869388,-1.707835112216783,1.8129486378391795,1.7493381576189928,3.619582841632611,-0.9379620596425825,2.939318711130448,3.6923554279951905,-1.3609356792450116,0.8539828386689029,4.154125588812041,0.16837182868097011,0.7010939171993946,2.311624744322796,0.292570747947879,-0.06573028583284296,-0.07490127260573204,2.3459790764028323,0.29155692447695636,1.0816097549910049,3.9321260289721973,7.463738928590708,-1.7596003669279519,-61.60532654509298,2.2873299459105065,-2.2297714143785403,0.3368079457173763,0.8667581407884742,0.7214560294412359,-1.8518183553907528,-0.3900882766698543,1.2356972819182397,2.574031844404689,3.3965312105920615,5.218173811484041,0.6145094842269226,1.4864691339269083,-2.0536764443810815,-3.6984003376903147,-3.6962793483333303,-2.435627053803522,-0.916329854617844,2.3547294486284205
RCFDB559_qoq,2.77819948383179,-12.762186115214181,-14.409075516423975,-0.2373887240356083,17.628395796153086,-25.370869858395146,-14.705217980573751,-14.909957627118645,-5.259881730469966,122.99605781865965,97.25987035945786,55.093353248693056,9.149130832570906,11.492478051793356,-4.839347894903451,-6.145785687554576,-8.812192636569048,1.7248080847342337,47.30859244399866,8.290642630179624,40.381448546363664,15.217762231796272,-34.005294237426185,-5.943732293624302,13.843492783013241,46.91674962016032,-13.831039155552386,15.496513336230263,11.718861975060914,17.669227191814873,2.581260647359455,3.183249412108571,0.7828494173694714,-21.557880750705863,-9.00991872831805,67.0485259634489,4.0,-1.315708133281131,9.449682087261566,-9.072611416361417,2.248192948038732,4.830501518509398,15.370160122146967,4.683735450812718,0.7666312795286757,-1.111441737773739,-5.465147485788177,3.7448060495006064,2.1734082956034295,5.665706285760662,3.662938953577683,0.8631867521209202,-1.5749651068831263,-2.283820697684833,-1.3488535508607915,-0.9368225456797771,5.0629152012504886,5.037640967655548,4.171388101983003,-4.235502073560405,4.767854607411614,19.602780939990243,20.50480156369508,1.833594267902227,1.9654011828418676,6.143877855959141,5.469173246652419,1.6999401401045122,-0.05607543538002044,0.1830437792969527,-0.2156764614761326,-1.895925134243282,-0.4994725310395196,2.6159222604178134,2.220597351814468,0.8132736207003795,-4.610834323086178,-0.5542372264691733,0.931315956357014,2.6400898959671673,3.8533679691730565,4.806507923313509,3.557896482480902,2.1106902649938033,-2.568228696111689,-2.9004625903660832,-1.6479694983296878,1.1168107870438224,0.9243825371057514,-0.49152840560249034,-1.8329424499368574,2.3960745396405336,4.739239524891507,4.616987443110161,5.080192882226531,1.1048345865599243,0.8479384304197141,-0.9178575578017891
RCFDB857_qoq,100.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,15.789473684210526,0.0,0.0,0.0,-9.090909090909092,-10.0,0.0,177.77777777777777,0.0,26.0,185.71428571428572,5.555555555555555,15.263157894736842,20.091324200913242,8.745247148288973,-1.048951048951049,-20.141342756183743,4.424778761061947,-19.915254237288135,-61.37566137566137,71.23287671232876,-95.19999999999999,450.0,3.0303030303030303,1511.764705882353,180.2919708029197,-83.984375,-6.504065040650407,-62.17391304347826,147.1264367816092,2.3255813953488373,8.181818181818182,169.32773109243698,68.17472698907956,2.782931354359926,-6.137184115523466,42.5,-4.251012145748987,26.286116983791402,-99.49776785714286,2144.4444444444443,133.16831683168317,-4.8832271762208075,-23.4375,-26.82215743440233,-7.569721115537849,-6.0344827586206895,-0.9174311926605505,-0.4629629629629629,-0.46511627906976744,-15.887850467289718,-0.5555555555555556,-23.463687150837988,40.14598540145985,7.8125,0.0,-1.4492753623188406,0.9803921568627451,-0.9708737864077669,0.0,1.4705882352941175,0.4830917874396135,0.0,-0.9615384615384616,-26.21359223300971,0.0,1.3157894736842104,1.948051948051948,1.2738853503184715,0.628930817610063,-36.25,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCON3499_qoq,250.0,128.57142857142858,-84.375,320.0,-80.95238095238095,50.0,-66.66666666666666,0.0,200.0,0.0,316.66666666666663,-92.0,450.0,572.7272727272727,-95.94594594594594,533.3333333333333,-84.21052631578947,0.0,33.33333333333333,0.0,0.0,25.0,0.0,-60.0,1500.0,-15.625,-3.7037037037037033,-84.61538461538461,50.0,16.666666666666664,314.2857142857143,-51.724137931034484,57.14285714285714,-54.54545454545454,250.0,548.5714285714286,-59.03083700440529,23.655913978494624,81.73913043478261,-32.535885167464116,34.04255319148936,-37.56613756613756,-31.35593220338983,46.913580246913575,-45.378151260504204,-10.76923076923077,18.96551724137931,94.20289855072464,-67.16417910447761,27.27272727272727,30.357142857142854,-63.013698630136986,-44.44444444444444,-13.333333333333334,30.76923076923077,23.52941176470588,-71.42857142857143,383.33333333333337,-72.41379310344827,-25.0,833.3333333333334,-89.28571428571429,666.6666666666667,-93.47826086956522,33.33333333333333,400.0,30.0,-73.07692307692307,200.0,-66.66666666666666,400.0,-80.0,-28.57142857142857,300.0,20.0,-70.83333333333334,28.57142857142857,233.33333333333334,-50.0,386.6666666666667,43.83561643835616,-92.38095238095238,600.0,-57.14285714285714,183.33333333333331,-91.17647058823529,2333.333333333333,-76.71232876712328,-85.29411764705883,420.0,-61.53846153846154,660.0,131.57894736842107,-1.1363636363636365,-59.195402298850574,60.56338028169014,-94.73684210526315,1483.3333333333335
RCFN6631_qoq,-4.49438202247191,11.76470588235294,-97.89473684210527,0.0,50.0,33.33333333333333,-25.0,0.0,-33.33333333333333,50.0,100.0,-50.0,0.0,0.0,33.33333333333333,50.0,-50.0,33.33333333333333,25.0,-20.0,0.0,100.0,50.0,-50.0,0.0,83.33333333333334,-18.181818181818183,-55.55555555555556,75.0,15928.571428571428,-11.675579322638146,1.109989909182644,19.860279441117765,13.322231473771856,-3.526818515797208,6.397562833206398,11.882605583392985,17.338451695457454,10.632497273718649,-6.604238541153277,0.31662269129287596,-0.21041557075223566,12.809699525566684,-1.0280373831775702,29.933899905571295,-15.588662790697674,-21.60998708566509,-71.38934651290499,17.85028790786948,-22.964169381107492,33.82663847780127,-17.377567140600316,42.638623326959845,0.5361930294906166,23.733333333333334,-1.7241379310344827,-26.644736842105267,-11.80866965620329,15.932203389830507,40.2046783625731,22.523461939520335,-12.170212765957448,8.04263565891473,-12.01793721973094,-33.33333333333333,42.04892966360856,3.552206673842842,-23.076923076923077,21.216216216216218,-6.354515050167224,29.04761904761905,10.70110701107011,-6.333333333333334,-33.00711743772242,-0.6640106241699867,14.705882352941178,-0.8158508158508158,-51.8213866039953,3.1707317073170733,-21.513002364066196,-25.0,-0.8032128514056224,-4.4534412955465585,-4.23728813559322,-1.7699115044247788,-24.324324324324326,13.690476190476192,-1.0471204188481675,20.105820105820104,-28.193832599118945,4.9079754601226995,26.900584795321635,-17.972350230414747,6.179775280898876,10.582010582010582,-14.832535885167463,-11.797752808988763,20.382165605095544
RCFDA557_qoq,-8.333333333333332,-18.181818181818183,-88.88888888888889,0.0,0.0,0.0,0.0,0.0,300.0,10225.0,20.581113801452787,38.95582329317269,-93.35260115606935,-28.26086956521739,6.0606060606060606,-37.142857142857146,-18.181818181818183,-5.555555555555555,694.1176470588235,-86.66666666666667,-22.22222222222222,-21.428571428571427,-18.181818181818183,-22.22222222222222,-28.57142857142857,-20.0,1150.0,-92.0,0.0,100.0,-12.5,0.0,0.0,-14.285714285714285,-16.666666666666664,240.0,1582.3529411764707,17.482517482517483,-18.452380952380953,-96.35036496350365,-10.0,-11.11111111111111,3025.0,-92.80000000000001,-16.666666666666664,-60.0,1900.0,-8.333333333333332,76.36363636363637,197.93814432989691,123.52941176470588,0.6191950464396285,-6.461538461538462,-8.470394736842106,-11.590296495956872,-5.894308943089431,-15.010799136069114,-37.2299872935197,-90.48582995951418,-95.74468085106383,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000.0,-9.090909090909092,0.0,-20.0,0.0,375.0,-26.31578947368421,-25.0,-33.33333333333333,0.0,-35.714285714285715,-66.66666666666666,-66.66666666666666,0.0,-100.0,0.0,0.0,0.0,0.0,100.0,0.0,-50.0,0.0,0.0,100.0
