feature,06/30/2001,09/30/2001,12/31/2001,03/31/2002,06/30/2002,09/30/2002,12/31/2002,03/31/2003,06/30/2003,09/30/2003,12/31/2003,03/31/2004,06/30/2004,09/30/2004,12/31/2004,03/31/2005,06/30/2005,09/30/2005,12/31/2005,03/31/2006,06/30/2006,09/30/2006,12/31/2006,03/31/2007,06/30/2007,09/30/2007,12/31/2007,03/31/2008,06/30/2008,09/30/2008,12/31/2008,03/31/2009,06/30/2009,09/30/2009,12/31/2009,03/31/2010,06/30/2010,09/30/2010,12/31/2010,03/31/2011,06/30/2011,09/30/2011,12/31/2011,03/31/2012,06/30/2012,09/30/2012,12/31/2012,03/31/2013,06/30/2013,09/30/2013,12/31/2013,03/31/2014,06/30/2014,09/30/2014,12/31/2014,03/31/2015,06/30/2015,09/30/2015,12/31/2015,03/31/2016,06/30/2016,09/30/2016,12/31/2016,03/31/2017,06/30/2017,09/30/2017,12/31/2017,03/31/2018,06/30/2018,09/30/2018,12/31/2018,03/31/2019,06/30/2019,09/30/2019,12/31/2019,03/31/2020,06/30/2020,09/30/2020,12/31/2020,03/31/2021,06/30/2021,09/30/2021,12/31/2021,03/31/2022,06/30/2022,09/30/2022,12/31/2022,03/31/2023,06/30/2023,09/30/2023,12/31/2023,03/31/2024,06/30/2024,09/30/2024,12/31/2024,03/31/2025,06/30/2025,09/30/2025
RCFD8783_qoq,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,13.872347537803156,-1.6466981871744433,-21.009115482965505,-17.604900025803957,59.42868337989333,-6.250405067181076,-18.30938270480552,29.064256337881524,-25.89328972617241,-6.552480249034587,2.0147365778202375,-19.74152737686044,5.4057219055477095,27.19320250834863,9.058940628573076,-28.61919304899343,13.940245707648236,3.350047742120706,4.981125043858751,-20.982620204732687,7.662896288035685,22.41787511097958,43.2249486280672,-15.790362055869695,-7.0655441972339155,-13.29666774506632,-14.303482587064675,-16.29898403483309,4.3523495751690655,-8.009305417082087,7.40606936416185,1.2613521695257317,-4.451087859159609,-11.837302277072832,22.61435331230284,-8.409712172374979,-6.25,-33.764044943820224,-13.570822731128073,-15.374550212626758,-5.914186316196367,-23.294987674609697,40.22495982860204,-35.82887700534759,4.404761904761905,-18.415051311288483,7.896575821104122,24.352331606217618,-28.958333333333336,-42.59530791788856,0.7662835249042145,-11.660329531051964,71.87948350071736,-6.3439065108514185,35.82887700534759,89.37007874015748,-13.894663894663895,4.748490945674044,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCONA567_qoq,11.592514381417026,-28.437194127243064,-36.7557217105863,-21.23702422145329,7.120629690646166,-10.799726589200272,51.404195402298846,0.4137639231414628,0.9576612903225806,-18.26806040938592,-3.3569153084518986,-1.980646405016007,5.08529960533235,15.332787718920112,0.12641433014969802,2.8658255264366423,16.696636399044966,5.116016046479458,5.4875872580919225,3.6266339793450695,193.29873117722838,-58.92922042313413,58.691566996376274,53.1652779948391,-6.673580485242699,-25.945206068492592,0.3262161595532608,-7.535796938972239,-12.949229619426985,0.3955732246016287,-5.840347678250854,-17.6500738467988,91.4957071444476,-4.149310693862266,5.373635368297119,-10.971322578355867,-15.07867569086955,-28.938399791782288,-7.081074185065472,8.786249136003532,-0.13697794816490347,-10.053554149829495,-8.937786684594426,-3.091993506197672,-20.42155390886928,-3.2571674149108194,0.6064729345536969,-1.5341743452087166,7.917014427089543,0.6187161639597835,3.9859448775667072,0.44350580781415,7.674516400336417,3.6125756688146846,-0.7161703731624576,0.49354593773728167,-3.1450698904420102,-3.1789371038517795,-1.9135864638936448,-1.150015401991991,-2.6280253453827775,5.909963729464477,1.2187751813053989,-0.258732212160414,6.594831886660681,8.011980531636091,8.613518197573656,10.260092548268709,12.344428364688858,13.519258018807163,9.656737588652483,4.982666735654783,6.155741744701824,6.007706950183389,5.019051373012744,-1.2469243921764877,-4.235641891891892,-10.812717731622348,-13.478368355995055,-15.17229555974627,-8.084074373484237,-4.5441219583699795,-3.3092751842751844,-1.619947589930914,1.557833562030834,3.346049912573518,7.1829577789740835,5.62531391260673,4.279600570613409,5.914924109178555,10.265083953502675,2.8112449799196786,1.8825954861111112,2.0182118323659406,4.546403591189059,8.028358879624545,4.1826500901234,-0.9759559932570314
RIAD4652_qoq,100.0,50.0,33.33333333333333,-75.0,0.0,100.0,100.0,-75.0,100.0,88.7,30.153683094859566,-94.66612377850163,256.10687022900765,16.720257234726688,104.49954086317723,-94.07274360125729,2256.060606060606,219.67845659163987,75.81975457654396,-97.41990846681922,126.16407982261642,55.09803921568628,43.04677623261694,-92.70879363676535,7.2727272727272725,15.254237288135593,5.392156862745098,-99.53488372093024,1600.0,35.294117647058826,13.043478260869565,-92.3076923076923,1400.0,43.333333333333336,53.48837209302325,2963.6363636363635,0.09891196834817012,0.09881422924901186,0.0,-100.0,100.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-100.0,0.0,0.0
RCFD8719_qoq,-6.020448963271834,-16.817601653193947,-0.8256612596814263,-3.0649082737788254,11.659192825112108,0.49690286570008846,12.828501761040368,9.256813543042382,22.252747252747252,28.804750561797754,7.5729428222289386,-13.936243502182707,16.331127671830615,3.6473849803760174,8.200363323636388,0.8522008988392189,-20.114167438931496,9.700783340391828,-3.6735703686687415,6.129580712791817,4.973475742444529,9.918562476360567,-7.283611756473772,46.00692731667212,-1.7338801137515385,21.903854466834776,-4.975922517344893,-23.333090629859033,-31.347943000550078,2.1950967020712504,-1.5634648689617787,-36.462713135588515,4.692177480550019,50.7953210999806,20.716928389099245,0.29762064201701366,-75.60558654306068,-17.405953353858557,-12.492217087126708,1.1690549920727518,-20.782536074460893,-15.75021967496022,1627.2263296339222,75.01177727742095,9.280931397255966,12.414195225462086,4.158725733168897,8.643668341470196,6.374201338230115,20.896392987766426,10.368119759542035,-11.663791677497105,2.5858456161000096,-6.123912419925423,-1.9041049595614958,-4.056273419728732,-9.682782502619295,-3.5498382476281765,3.3535483579527487,-10.77990548255798,-4.3746632048204575,1.4280225409836065,-11.340362396615948,9.16270259492409,-9.967709318634006,10.188023040973807,1.1211499513401195,-10.195667865340972,2.3388509941926983,10.739252257096766,1.9238387323493706,8.351251559355822,3.306468876379142,-1.616841586487304,12.55528800997319,-13.127696268086805,3.341095651161437,13.797046910297507,11.52871287128713,10.074216114484571,23.159961933027937,13.402986736167271,-2.012981013535363,-2.2664859449584536,-1.0856588118955162,4.013874368688793,12.793914246196403,10.99408702158393,3.525000351095652,-4.962084043645177,4.903091969253973,11.93540413237572,2.538559564980439,6.833400182171316,8.227452459950213,-2.238767712256574,3.819873550701205,18.728827827726708
RCFDA556_qoq,100.0,9200.0,-9.67741935483871,-13.095238095238097,-100.0,0.0,0.0,0.0,0.0,100.0,-55.4140127388535,-44.285714285714285,7228.205128205129,-19.104268719384184,-100.0,0.0,100.0,21.428571428571427,-23.52941176470588,-19.230769230769234,13461.904761904761,-34.44522471910113,-49.86609534011784,-97.86324786324786,465.00000000000006,-49.557522123893804,1133859.649122807,41.31354653852283,-43.29125565202159,-30.98082521835157,13.731748251748252,64.63423932157869,58.564688939747946,-11.290138711321607,22.713253708136765,-1.9391730084011214,9.340046865277772,-9.152842812874082,10.01936968555359,-14.731129389816958,8.363096675692749,-6.361520422959299,8.246176535103071,-9.35370659400357,-10.373605424574968,-8.693575555076754,6.978131004732297,-11.440862598596745,-3.190184049079755,-12.801013941698352,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,100.0,-50.0,100.0,50.0,100.0,-33.33333333333333,-50.0,-50.0,-100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RCONB550_qoq,1.7187769545039528,1.7513670921680717,1.128510333837423,6.167291087134794,0.729631284408533,1.6979096578244053,1.5390870449085197,4.60224087596555,4.259161948377802,0.06478090495200203,2.442191207787158,4.5671831635053435,3.058073119086539,4.49067716208109,4.49404713770485,2.5024074741733036,26.68832863799839,1.1946679646883336,-1.6957742764970423,2.388245014519202,-1.7507414252925175,4.12532066425521,2.037362396554077,2.0424203730027797,-1.1858745225479954,-0.6552315353546138,3.017612187330302,3.5832284965412597,-0.7085660550866344,5.004912573449218,11.377620971648456,1.4580457583275446,4.265544421189653,0.1473644071879224,4.132862781811244,-0.09670110076556596,-0.7645487374021803,-1.4366572138952296,0.9229801837641981,1.2668461069531103,13.529813173448138,-1.1106723151735154,-1.438958616095878,1.2762617337155264,3.3422193589285145,0.9993050882117511,2.215068683225338,0.829091760895761,-1.5673783008315907,1.1301486608664721,-0.21556514708504626,1.7499109561292172,-0.6310521947288015,11.87559317437874,1.0056656610731427,2.342472826843843,-0.22829950885772787,2.829480990785223,1.7716342622067682,2.219101010951642,0.33767780065142494,1.2378623220279672,1.8026142251076065,2.5297139193541653,-2.7256556290533096,1.4675801996015576,0.5699944143921246,2.336852699164112,-2.3907585866523644,0.8901684062048711,0.5045891070890285,0.3001110466073743,-1.230332610831293,0.42552796300079865,1.8865097904309565,6.980001125469928,11.49690539720786,0.3906633439229935,5.089179259748853,5.71213840229478,0.84665680071668,3.872519038520868,5.518291610597059,2.547814342574394,-3.7850081653364764,-2.4483690364993738,-2.569205195231633,-1.5732467096493914,-3.1349268447964778,0.06993745672058917,-0.1675808065128152,1.9578154014350864,-1.087198910632114,0.4357535850822752,0.6355455184318435,2.1184622216497115,0.9065004594245774,-0.34370998877547393
RCFDB559_qoq,16.5820205091709,13.46319265240434,34.40121298085153,8.113468466829216,-9.288587441304678,19.635236929014063,12.501356988880447,-20.127650188856112,48.223192557946874,-35.75714934444936,-7.613960766530105,73.69911958463783,44.4425254997425,7.596391435931505,-0.3407829329510744,21.390111457332818,20.40367297044785,-1.0516094274525938,-2.629679161824039,8.480883220378566,3.1201095674099575,-3.3095645416601425,-22.282730652657378,-0.31163794496422637,-2.2899669008555357,-3.064520630575633,7.076527089768233,6.095306203934346,9.2613395039442,10.365380720472354,5.511028085180373,-13.428607371848836,-12.42480774466367,0.6607327540406369,12.427968344872214,16.22877551242439,1.0098063238901167,5.918483876671419,6.781165137252354,0.13520149124853775,0.8833782890686084,0.932815769614995,-2.4885931556645273,2.1074702610556844,6.85355335732938,3.1916200659548215,0.6854914768316794,-4.2233712227339755,-3.9621076430689723,1.8592759333641622,-2.3348566368759522,-2.68648459679681,-3.730606766412696,-1.5808250635610595,1.789962709110227,4.039688744622413,4.045323995750875,7.595707349537912,12.412006789930379,1.6260442198989546,1.7723045496635974,-0.28837608594453745,-0.6408701768001358,0.4356979405034325,0.09174367667341074,0.7611994658249362,2.4768967553044083,-0.8582908841865784,-0.011562715874422976,2.431712784505355,-1.1489261925645458,-2.0033149430134354,0.4846956308663262,-0.01665353218443787,2.1135662638418364,-1.3666749195345382,0.7435998145430169,13.400031072195953,22.566653052572804,12.850255402253277,14.347093166680372,3.5752051554866937,0.38707458089274893,-2.759749190874924,-4.099582298779226,-5.676571773395611,-2.823337252897678,-1.8073252946466172,-1.9171883983601739,-2.206705083994944,-0.8507024103560376,1.1010066796899616,-0.9485799543824589,-0.297131530355201,-0.8954317203728468,-0.1162239938862995,-1.5678609427488672,-1.5576134810991347
RCFDB857_qoq,0.0,0.0,0.0,0.0,0.0,100.0,-8.25242718446602,0.0,-16.93121693121693,-47.55095541401274,1.0298135891675269,-72.03250273460507,-0.9756307216228993,1.7144097222222223,6.678045658203542,0.0,1793.62,-20.168354791352012,-2.3814122833245572,-95.93415499543269,3531.5333333333333,-16.954454500394693,-8.290043194348039,-4.626728243892092,-0.010109255781862479,-91.63526161607737,3964.3893152837372,-16.809174845305332,-7.109906038924945,-13.439758479761712,-16.576583185231865,-26.192747455960607,-47.20739519947435,-45.126700654104305,-65.2106453643065,1001.0567605810392,-14.528793895215955,-7.990590349017354,-17.328942523695066,14.706750738127408,-11.746652211754286,156.05779735334391,5.240479008160436,-1.6950940322710828,-27.176676622040098,27.832129843640296,6.1518030749493855,-17.57300171180009,-5.2691867124856815,-0.48367593712212814,-10.328068043742405,-18.97018970189702,10.367892976588628,12.272727272727273,-24.426450742240217,-16.428571428571427,39.52991452991453,-23.889739663093415,9.054325955734406,-19.37269372693727,5.949656750572083,-0.8639308855291578,-20.26143790849673,6.0109289617486334,-14.175257731958762,-18.61861861861862,-12.177121771217712,-7.563025210084033,26.36363636363636,669.0647482014389,-0.04677268475210477,2.2929340196537202,10.978956999085087,-34.21269579554823,-8.145363408521304,-4.024556616643929,-39.16133617626155,-10.2803738317757,5.078125,-1.982651796778191,30.59418457648546,-34.269119070667955,0.29455081001472755,-19.08957415565345,7.259528130671507,3.7225042301184432,117.45513866231647,45.68642160540135,-8.959835221421216,-16.798642533936654,65.53365057783822,-25.544147843942504,-37.120794263651405,-22.54385964912281,177.34994337485844,-71.7844017966517,9.55137481910275,-20.211360634081903
RCON3499_qoq,375.0,-73.68421052631578,700.0,-92.5,233.33333333333334,-100.0,100.0,33.33333333333333,-66.66666666666666,-33.375,-90.50656660412758,-56.126482213438734,-100.0,100.0,2.9259896729776247,-95.9866220735786,6833.333333333333,92.3076923076923,-18.0625,206.02593440122044,-95.82502492522433,-14.626865671641792,27.62237762237762,426.3013698630137,-85.73659552316502,184.67153284671534,69.48717948717949,101.96671709531013,25.80524344569288,-28.66924679964275,1189.0651085141903,-34.0445509292236,66.96283933042069,-49.9882394449018,124.65020576131687,36.37767251982309,-52.27961776106229,-72.7170372753227,302.4465733235077,169.69164286237458,-55.564759240650716,-83.16169055404455,-63.43012704174229,120.09925558312655,-71.47688838782412,552.8853754940711,-71.29192396173872,3231.9274567692955,-17.72151898734177,-20.0,-55.769230769230774,204.34782608695653,-77.14285714285715,18.75,131.57894736842107,-79.54545454545455,-55.55555555555556,175.0,-18.181818181818183,-22.22222222222222,-100.0,100.0,-70.0,0.0,-66.66666666666666,-100.0,100.0,-20.0,-100.0,100.0,-100.0,100.0,100.0,0.0,700.0,-87.5,-100.0,0.0,100.0,-33.33333333333333,100.0,-100.0,100.0,33.33333333333333,100.0,-62.5,1766.6666666666667,8.928571428571429,-95.08196721311475,-100.0,100.0,-100.0,100.0,0.0,900.0,50.0,86.66666666666667,-92.85714285714286
RCFN6631_qoq,35.50469483568075,-20.485058466868775,0.32679738562091504,47.28555917480999,0.11057869517139698,-30.08100147275405,9.531332280147446,6.394230769230768,1.5815634884771803,14.684475088967972,15.717772768934726,-10.025280492121551,49.51559863663509,-28.447442653398312,6.112942997101677,-13.249326267621072,123.94352877089582,7.620610552916614,15.369020709585968,-7.741831382744325,14.234239548394184,-34.74852376168578,5.389043620635829,-42.11548215869955,24.357771521581984,44.82832359480707,-37.773409027395644,6.257845492484243,-3.4210995720391657,3.9207486944654355,5.427505238792051,-11.527629399125008,0.3962056184982062,-6.177219767219156,20.12041856197532,-7.810654508263946,5.736824154074451,-2.24288564680314,39.287754184162225,-31.52058513322299,7.142857142857142,4.952070182663952,6.703541726304181,-0.7041893265256904,44.68227656606271,-25.521286472823203,26.3057264777993,6.371584657512454,-2.099048868481469,9.748743718592964,12.072649572649572,7.422034590766717,-1.686105476673428,-2.6563507414571244,2.291694264140946,-4.765604765604765,13.815610552080502,3.524492234169654,16.53779572994807,12.428203604674193,1.488593323350656,7.229647630619684,-28.134358559287737,20.05856515373353,0.49718574108818014,-18.59423130775693,64.78614837747965,-2.901676988379375,3.3180450050164825,-9.204411458694596,11.550802139037433,-16.175866319682235,32.06699346405229,-6.229508196721312,5.541628183137617,-6.907113389173647,3.894447055663735,0.06462870807212563,20.713040108506103,25.52166934189406,11.061381074168798,1.865284974093264,7.991409517350514,3.5831414416300325,-2.6036579204419144,-17.405588601466317,-9.45023656994515,-11.435309349856654,-1.159087349240328,-8.219322803866675,0.9899280575539569,2.69561748447028,-11.553829078801332,12.881164512485881,-1.561892057139681,-6.578204404291362,-8.080991236022967,7.390846922672278
