bank_name,quarter,anom_score,systemic_score,adjusted_score,is_anomaly,known_event,known_event_label
Bank of America,12/31/2010,0.3477255042601969,0.3492671988282099,-0.0015416945680130079,0,False,
Bank of America,03/31/2011,0.41473826487627824,0.3869729674858602,0.027765297390418053,0,False,
Bank of America,06/30/2011,0.3812633448357968,0.37247335048870833,0.008789994347088492,0,False,
Bank of America,09/30/2011,0.35946602332475974,0.37795450440127,-0.018488481076510244,0,False,
Bank of America,12/31/2011,0.3618477441255113,0.35017893717272935,0.01166880695278194,0,False,
Bank of America,03/31/2012,0.371082227387871,0.38193056424741895,-0.010848336859547947,0,False,
Bank of America,06/30/2012,0.36731009024762723,0.3614659237305353,0.005844166517091909,0,False,
Bank of America,09/30/2012,0.3528254728885945,0.3391413713084334,0.01368410158016109,0,False,
Bank of America,12/31/2012,0.36665868868765195,0.344668001928834,0.021990686758817934,0,False,
Bank of America,03/31/2013,0.38628846064704386,0.3805564127860912,0.00573204786095266,0,False,
Bank of America,06/30/2013,0.3682580409028193,0.3666194557134717,0.0016385851893475634,0,False,
Bank of America,09/30/2013,0.3468994732064222,0.3407881953673349,0.006111277839087326,0,False,
Bank of America,12/31/2013,0.3678303254011736,0.34131217175859146,0.026518153642582143,0,False,
Bank of America,03/31/2014,0.3612764576399279,0.3714294393852089,-0.010152981745281009,0,False,
Bank of America,06/30/2014,0.34453586849955264,0.3541262744631167,-0.00959040596356403,0,False,
Bank of America,09/30/2014,0.3602898940090657,0.348213919444158,0.012075974564907666,0,False,
Bank of America,12/31/2014,0.4012984449459004,0.3473631835073581,0.05393526143854227,0,False,
Bank of America,03/31/2015,0.35421617250832343,0.36352266744519635,-0.009306494936872911,0,False,
Bank of America,06/30/2015,0.34953844367088577,0.3467612659033045,0.0027771777675812404,0,False,
Bank of America,09/30/2015,0.3383253018308573,0.33141161046773543,0.0069136913631218655,0,False,
Bank of America,12/31/2015,0.33398022604945726,0.3341467250860137,-0.00016649903655641118,0,False,
Bank of America,03/31/2016,0.3542610959846373,0.36711058306563493,-0.012849487080997646,0,False,
Bank of America,06/30/2016,0.3515357425356943,0.36529154649097045,-0.013755803955276147,0,False,
Bank of America,09/30/2016,0.3418257159732837,0.3353917287563945,0.006433987216889203,0,False,
Bank of America,12/31/2016,0.34215450848362067,0.33720297229763524,0.004951536185985428,0,False,
Bank of America,03/31/2017,0.36326439105975145,0.37027693219565044,-0.0070125411358989975,0,False,
Bank of America,06/30/2017,0.351128393561442,0.36296752014566724,-0.011839126584225257,0,False,
Bank of America,09/30/2017,0.3215900225571143,0.34009171719486914,-0.018501694637754862,0,False,
Bank of America,12/31/2017,0.3351351590128618,0.34219830198285967,-0.007063142969997882,0,False,
Bank of America,03/31/2018,0.349639649225542,0.37310730680363385,-0.023467657578091827,0,False,
Bank of America,06/30/2018,0.35814074370955745,0.357145674707341,0.0009950690022164643,0,False,
Bank of America,09/30/2018,0.35009826848762327,0.3387657370079881,0.011332531479635144,0,False,
Bank of America,12/31/2018,0.3459487454176302,0.3374217976695641,0.008526947748066116,0,False,
Bank of America,03/31/2019,0.3622042937258572,0.37292513205378014,-0.010720838327922921,0,False,
Bank of America,06/30/2019,0.3461077782349832,0.3658997583618741,-0.01979198012689093,0,False,
Bank of America,09/30/2019,0.33656285879863745,0.33621485901802467,0.00034799978061278436,0,False,
Bank of America,12/31/2019,0.34394430167630774,0.34483881220323803,-0.0008945105269302922,0,False,
Bank of America,03/31/2020,0.39670515166105247,0.4173249464501456,-0.02061979478909315,0,False,
Bank of America,06/30/2020,0.3865093906974983,0.3889927767878767,-0.0024833860903784033,0,False,
Bank of America,09/30/2020,0.3433061685750969,0.35209794935207767,-0.008791780776980784,0,False,
Bank of America,12/31/2020,0.3493302015237703,0.3543529388334757,-0.005022737309705372,0,False,
Bank of America,03/31/2021,0.38523193841099773,0.3980026702017796,-0.012770731790781864,0,False,
Bank of America,06/30/2021,0.36013358651584587,0.36173935755578096,-0.0016057710399350889,0,False,
Bank of America,09/30/2021,0.33880169489572287,0.3441401995835431,-0.005338504687820211,0,False,
Bank of America,12/31/2021,0.3585845423582747,0.3585990650022584,-1.4522643983716499e-05,0,False,
Bank of America,03/31/2022,0.36734495511832,0.39048522952885295,-0.023140274410532957,0,False,
Bank of America,06/30/2022,0.3736484344153044,0.3996213008398854,-0.02597286642458102,0,False,
Bank of America,09/30/2022,0.3556446643918873,0.36473732334981374,-0.009092658957926436,0,False,
Bank of America,12/31/2022,0.35559207860519587,0.3575999414342006,-0.002007862829004725,0,False,
Bank of America,03/31/2023,0.39499297835680813,0.3933682094864816,0.0016247688703265317,0,False,
Bank of America,06/30/2023,0.3604146303683977,0.36880760789685496,-0.008392977528457246,0,False,
Bank of America,09/30/2023,0.34931778084043924,0.3513383977651396,-0.002020616924700347,0,False,
Bank of America,12/31/2023,0.3393447916413088,0.3469936896959654,-0.007648898054656572,0,False,
Bank of America,03/31/2024,0.36103788578495766,0.3787617946498603,-0.01772390886490266,0,False,
Bank of America,06/30/2024,0.3463433062587249,0.3574135338693672,-0.011070227610642303,0,False,
