quarter,RCONA567,RIAD4652,RCFD8719,RCFDA556,RCONB550,RCFDB559,RCFDB857,RCON3499,RCFN6631,RCFDA557,RCFD3368,RCFDB854,RIAD4460,RCFD3819,RCON3485,RIADB492,RCFD1773,RIAD5409,RCFDB560,RCFD8703,RCFD0081,RCFD2107,RCFD8742,RCFD1255,RCFD3815,RCFNB572,RCFN3360,RCONB563,RCFD8747,RIAD4020,RCON5370,RIAD8757,RCFD8733,RCFD0416,RCONB551,RCFD3839,RCFDB860,RIADB514,RCON5512,RCFD3200,RCFD8745,RCFD6165,RCFD3163,RIAD4646,RCON2210,RCON6636,RIAD4415,RIAD4093,RCON1752,RIAD4070,RIAD4300,RCON2107,RCFD1583,RIAD4074,RCFD3529,RCFD3433,RCFNB573,RCON5399,RCON0090,RCFDB571,RIAD4010,RIAD4628,RIAD3217,RCFD8715,RCFDA559,RIADB508,RCFD1739,RCFDB530,RCFD0010,RCFD3210,RCFDB805,RCFDB846,RCFD8710,RCFD5380,RCON9999,RCON2200,RCFD3381,RIAD4313,RCFD8711,RCON0070,RCON5511,RIADB497,RCFDB558,RCFD5382,RCFD8700,RCFD8748,RCFD6558,RCFD3822,RCFDA570,RIAD5410,RCFDA589,RCFD1590,RCFDB537,RIAD4092,RCFD1763,RIAD4107,RIAD4172,RCON2385,RCFD8498,RCFN2200,RIAD4056,RCON2165,RCON3129,RCFD8738,RCFD2081,RCFD2930,RCFDA574,RCON5508,RCFDB534,RCFDA591,RCFD8704,RCFDA554,RCFD8697,RCFD3365,RCON2192,RCONB561,RCFD3353,RIAD5411,RCFDB556,RIAD4135,RIAD4024,RCFD2145,RCON0082,RCFDA222,RIADB513,RCONB562,RIAD4185,RCFDB533,RCONB535,RIAD4635,RCONB534,RIAD8759,RCFD8739,RCFDA590,RCFDA551,RIADA220,RCFD3546,RCFDA248,RCFD3430,RCON3495,RCON1545,RCON3500,RCON3360,RCFD1252,RCFD8714,RCFDA575,RCFD1741,RCFDA555,RIAD4060,RCON1763,RCFD1744,RIAD4069,RIAD3584,RCFD5460,RCFD3506,RIADB489,RCON5509,RCFD0071,RCFD3401,RIAD8431,RCFD1771,RIAD3589,RCON5510,RCFD8699,RCFD8694,RCFD0090,RCFN3404,RCFD3548,RCONA566,RCFDA549,RIAD4665,RIADB512,RIAD4301,RIAD4507,RCON3387,RCFD1286,RCONB531,RCFNA245,RCFD3820,RIADB496,RCFD6550,RCFD8727,RCONB549,RCFD8741,RCFD8726,RIAD4618,RCFD3507,RIAD5412,RCFD6164,RIAD4079,RIAD4065,RCFDB576,RCFD3432,RCON0352,RCON3386,RCFD3547,RCFD1253,RCFD2150,RCFD1254,RCON0010,RIADB485,RCFDB849,RCFD8737,RCFDA571,RCFD8735,RCONB552,RIAD5415,RCFD8743,RIADB515,RCON2081,RCON2216,RCFD1248,RCON2213,RCFD1256,RCFD1287,RCFDA573,RIAD4340,RCFD8695,RCFD3300,RCFD8707,RCFD8499,RCFD8696,RCFNB554,RCFD8709,RCON3494,RCONA564,RCFDB528,RCFN2898,RIAD4302,RCFNB553,RIAD4059,RCFD6560,RCFD1737,RCON1590,RCFD1772,RCFD8734,RIAD4115,RCFDB837,RCFD6559,RIAD4627,RIAD3585,RCFD1752,RCFD2170,RCON6631,RCFDA127,RIAD4150,RCFD8496,RCFD1746,RCFD8746,RCON2377,RCON2203,RCFD8706,RIADB522,RCFD8712,RIAD0093,RIAD5416,RCFN2625,RCFDB536,RCON2122,RCFD3826,RIADB507,RIADB511,RCFD3190,RIAD3210,RCFDB859,RCFDB852,RCFD3814,RIAD4073,RCFD3505,RIAD4645,RCFDB858,RCFD8765,RCFD3000,RCFDA572,RCON0080,RCFD1251,RCONB539,RCFD1738,RCFD3355,RCFD8705,RCFD8723,RCFDB847,RIAD4662,RCFDB861,RCON6810,RCON2215,RCFD8744,RCFN2133,RCFD2148,RCFNB555,RCFDB856,RCON2163,RCFD2746,RCFD3549,RCONA565,RIADB491,RIADB487,RIAD4655,RCFDB704,RCFDA562,RIAD8758,RCFD8716,RCFD5459,RCFD1250,RCON1797,RIAD3588,RCFD2948,RCFDB845,RCFD2122,RIAD4012,RIADB488,RCFD1754,RCFD8701,RCON1460,RCON5367,RCFD3484,RCFD3164,RCON0020,RCFD8724,RCON5597,RCFDB532,RIAD4200,RIAD4230,RCON6648,RCFDB841,RCFD2160,RCFD8720,RCFDB844,RCON2202,RCFD5379,RCFD0211,RCFD8728,RCON1764,RIAD8760,RCON2236,RCFD8740,RIAD4356,RCON3493,RCON1420,RCON5368,RCON2941,RCFN2650,RCFD1764,RCFDA561,RCON5400,RCON2520,RCFDB575,RIADA251,RCFDB538,RIAD4508,RIAD4080,RCFDB539,RCFD8713,RIAD4617,RCON2530,RCFD8693,RIAD4180,RIAD4217,RIAD3123,RCFD8497,RCON3190,RCFDB804,RCFD2130,RIAD4513,RCFDA558,RCFDB855,RCFDB853,RCONB538,RCFDB529,RCON2365,RCFDA553,RCFDA552,RCFD2651,RCFD5461,RCON6835,RIADB493,RIADB486,RCFD5369,RCFD2168,RCFD8698,RCONA569,RCFD3123,RCON3501,RCFD1594,RCFD8736,RCFD8725,RCFDB840,RIAD3196,RCFD3632,RCFD0213,RCFD3450,RIAD4605,RCFDA247,RCFN6636,RCFD1249,RCFD0022,RCFDB848,RCFD8708,RIAD4644,RCFD3545,RCFD1597,RCFNB574,RCFDA126,RCONA568,RCON5398,RCFDA560,RCFD3821,RIAD4518,RCFDA550,nn_score,lof_score,ensemble_score,nn_anomaly,lof_anomaly,is_anomaly,is_anomaly_adaptive,reconstruction_error,anomaly_score
06/30/2022,8543000.0,0.0,19321000.0,9000.0,488351000.0,285782000.0,0.0,68000.0,222000.0,3000.0,1741322000.0,0.0,7800000.0,133496000.0,433226000.0,332000.0,116652000.0,0.0,84579000.0,62054000.0,28581000.0,18025000.0,1082000.0,26000.0,153954000.0,30000.0,39412000.0,456482000.0,0.0,164000.0,63136000.0,-666000.0,35948000.0,71280000.0,3181000.0,114848000.0,15000.0,554000.0,98000.0,11172000.0,296000.0,7.0,22198000.0,0.0,933806000.0,892400000.0,0.0,21645000.0,3592000.0,509000.0,7616000.0,18025000.0,24000.0,19668000.0,2000.0,4718000.0,0.0,7000.0,103928000.0,3438000.0,14768000.0,21000.0,171105000.0,74109000.0,1929000.0,171105000.0,5436000.0,-8131000.0,147290000.0,162354000.0,713743000.0,0.0,14574000.0,0.0,20220630.0,1442034000.0,144608000.0,103000.0,77772000.0,3612000.0,0.0,7617000.0,60758000.0,0.0,693000.0,0.0,841000.0,2418000.0,431919000.0,0.0,51743000.0,3078000.0,18025000.0,5799000.0,163488000.0,20309000.0,12000.0,489524000.0,6804000.0,20351000.0,0.0,13780000.0,1526356000.0,14778000.0,2000.0,25015000.0,55399000.0,5000.0,1000.0,603607000.0,14635000.0,30209000.0,86116000.0,65497000.0,1653522000.0,39614000.0,12779000.0,55000.0,3834000.0,13355000.0,47000.0,10507000.0,1115000.0,0.0,0.0,64781000.0,213000.0,1141000.0,12989000.0,1294000.0,1000.0,25000.0,9013000.0,11457000.0,23181000.0,645000.0,5405000.0,4089000.0,0.0,47000.0,5879000.0,29000.0,842540000.0,318000.0,15205000.0,9810000.0,5430000.0,3000.0,891000.0,162837000.0,166000.0,515000.0,1000.0,148000.0,3000.0,2819000.0,0.0,118709000.0,74142000.0,52000.0,272043000.0,0.0,35000.0,2300000.0,0.0,103928000.0,18865000.0,20476000.0,5314000.0,42394000.0,5000.0,0.0,9342000.0,480000.0,163767000.0,44538000.0,2793000.0,603000.0,62901000.0,81000.0,6065000.0,0.0,897991000.0,810000.0,27753000.0,2000.0,37000.0,81000.0,465000.0,10960000.0,292000.0,294000.0,7026000.0,19602000.0,3091000.0,15071000.0,469000.0,138000.0,27000.0,132968000.0,2301000.0,763000.0,30149000.0,32182000.0,10853000.0,457000.0,5000.0,0.0,179000.0,0.0,3743000.0,33000.0,2235000.0,31000.0,42518000.0,72565000.0,7610000.0,10921000.0,1712535000.0,62703000.0,6495000.0,25521000.0,232000.0,803679000.0,1000.0,4653000.0,902702000.0,14703000.0,1726000.0,4933000.0,534000.0,44000.0,1738000.0,2986000.0,122340000.0,13657000.0,408000.0,8659000.0,41000.0,0.0,0.0,3592000.0,1712535000.0,549634000.0,930822000.0,214924.0,32498000.0,166000.0,133000.0,7000.0,44424000.0,0.0,12318000.0,10287000.0,56000.0,-879000.0,14562000.0,3000.0,869632000.0,247773000.0,0.0,-8561000.0,22188000.0,162354000.0,0.0,1137000.0,39984000.0,641000.0,1000.0,86000.0,0.0,18618000.0,28000.0,71030000.0,12530000.0,1722000.0,4068000.0,1621000.0,19773000.0,131898000.0,309180000.0,0.0,2000.0,15000.0,433064000.0,952510000.0,4000.0,0.0,241000.0,0.0,0.0,35216000.0,21354000.0,0.0,4281000.0,0.0,1894000.0,5000.0,1182778200.0,5111000.0,707000.0,14510000.0,1139000.0,196000.0,20179000.0,0.0,1550153000.0,0.0,910281000.0,2384000.0,380000.0,301864000.0,120062000.0,25847000.0,234271000.0,14298000.0,10572000.0,11783000.0,112199000.0,759053000.0,1719000.0,130000.0,10000.0,14982000.0,0.0,58730000.0,36396000.0,0.0,936000.0,0.0,16198000.0,1004000.0,3374000.0,106000.0,41000.0,5468000.0,0.0,4000.0,1129000.0,768000.0,0.0,624000.0,15554000.0,3039000.0,1098000.0,52000.0,330000.0,0.0,41222000.0,134000.0,2547000.0,4068000.0,789044000.0,95000.0,616000.0,454520000.0,19000.0,2453000.0,11629000.0,28698000.0,21442000.0,212000.0,14392000.0,2000.0,4000.0,0.0,1112000.0,41222000.0,891073000.0,7025000.0,32770000.0,9680000.0,0.0,201000.0,35701000.0,-16000.0,1519000.0,7579000.0,31694000.0,681023000.0,159235000.0,11629000.0,11000.0,10000.0,12573000.0,191276000.0,0.0,136000.0,55118000.0,14966000.0,7588231000.0,642000.0,151347000.0,20129000.0,1000.0,24313000.0,765000.0,11161000.0,160000.0,68821000.0,3000.0,191000.0,9782274000.0,49445000.0,102000.0,267330000.0,6649000.0,72000.0,2827000.0,100.0,0.01144993811736853,60.00457997524695,True,False,True,True,1.3405717859207682e+16,60.00457997524695
09/30/2022,10229000.0,0.0,17304000.0,3000.0,486446000.0,277493000.0,0.0,6000.0,168000.0,1000.0,1720748000.0,0.0,11900000.0,138432000.0,412088000.0,475000.0,106976000.0,0.0,80799000.0,65785000.0,26676000.0,17765000.0,1780000.0,31000.0,159228000.0,0.0,40031000.0,451023000.0,0.0,500000.0,64228000.0,-790000.0,51616000.0,60076000.0,3168000.0,114848000.0,13000.0,844000.0,89000.0,10821000.0,780000.0,7.0,22192000.0,1000.0,910092000.0,878947000.0,0.0,33374000.0,4265000.0,737000.0,11374000.0,17765000.0,23000.0,31737000.0,0.0,4661000.0,0.0,9000.0,124692000.0,8214000.0,24574000.0,26000.0,171105000.0,74658000.0,1736000.0,171105000.0,5393000.0,-11683000.0,163203000.0,158457000.0,703661000.0,0.0,12905000.0,8000.0,20220930.0,1415223000.0,129214000.0,176000.0,75582000.0,2630000.0,0.0,10915000.0,60413000.0,0.0,530000.0,11000.0,254000.0,2305000.0,439588000.0,1000.0,49427000.0,3510000.0,14328000.0,10027000.0,168065000.0,33942000.0,50000.0,488101000.0,5599000.0,18839000.0,0.0,13926000.0,1531066000.0,27832000.0,22000.0,25798000.0,53279000.0,5000.0,70000.0,594776000.0,15207000.0,28853000.0,69730000.0,63389000.0,1656971000.0,42407000.0,13510000.0,79000.0,4728000.0,19626000.0,81000.0,10539000.0,1273000.0,0.0,0.0,63683000.0,391000.0,166000.0,9832000.0,2003000.0,70000.0,116000.0,8778000.0,12290000.0,27430000.0,1321000.0,6799000.0,4295000.0,0.0,38000.0,5262000.0,9000.0,859624000.0,432000.0,12700000.0,9638000.0,5395000.0,8000.0,1483000.0,167399000.0,162000.0,769000.0,2000.0,220000.0,4000.0,4318000.0,0.0,136527000.0,70245000.0,97000.0,255571000.0,0.0,33000.0,175000.0,1000.0,124693000.0,17986000.0,27461000.0,4790000.0,41162000.0,6000.0,0.0,14334000.0,719000.0,169285000.0,42903000.0,1725000.0,727000.0,67309000.0,92000.0,6505000.0,0.0,878894000.0,1419000.0,27294000.0,3000.0,36000.0,118000.0,474000.0,16396000.0,424000.0,359000.0,7164000.0,18785000.0,3214000.0,20662000.0,508000.0,127000.0,21000.0,151381000.0,3607000.0,698000.0,43531000.0,27218000.0,11700000.0,710000.0,0.0,0.0,267000.0,19000.0,3089000.0,4000.0,2243000.0,29000.0,40775000.0,75589000.0,11365000.0,14820000.0,1712442000.0,63931000.0,5119000.0,25719000.0,170000.0,949786000.0,3000.0,5213000.0,903450000.0,13433000.0,2960000.0,4468000.0,916000.0,41000.0,1736000.0,3420000.0,115398000.0,24784000.0,1093000.0,7924000.0,49000.0,0.0,0.0,4265000.0,1712442000.0,536276000.0,1204933000.0,210724.0,31494000.0,162000.0,252000.0,7000.0,38636000.0,0.0,12318000.0,10456000.0,119000.0,-1072000.0,13659000.0,3000.0,871675000.0,303408000.0,0.0,-12113000.0,42789000.0,158457000.0,0.0,1032000.0,37600000.0,2205000.0,1000.0,132000.0,0.0,28849000.0,30000.0,66594000.0,10531000.0,1486000.0,3867000.0,1562000.0,29884000.0,164393000.0,312255000.0,0.0,2000.0,13000.0,424424000.0,927122000.0,0.0,0.0,284000.0,0.0,0.0,32582000.0,21122000.0,0.0,4638000.0,0.0,3584000.0,5000.0,1175425550.0,4802000.0,982000.0,14553000.0,496000.0,170000.0,19160000.0,0.0,1553955000.0,0.0,911188000.0,4295000.0,653000.0,300528000.0,151031000.0,26682000.0,236291000.0,14384000.0,11211000.0,12255000.0,111599000.0,734394000.0,1611000.0,258000.0,1231000.0,28038000.0,0.0,53918000.0,33686000.0,0.0,1092000.0,0.0,16200000.0,968000.0,4016000.0,159000.0,29000.0,5330000.0,0.0,17000.0,1033000.0,725000.0,0.0,542000.0,16653000.0,2845000.0,1011000.0,54000.0,411000.0,0.0,43558000.0,1094000.0,3691000.0,3867000.0,944240000.0,135000.0,855000.0,482742000.0,79000.0,3664000.0,12418000.0,25917000.0,42009000.0,204000.0,14781000.0,6000.0,5000.0,0.0,1010000.0,43558000.0,891032000.0,21823000.0,30599000.0,4623000.0,10000000.0,184000.0,33317000.0,2000.0,2322000.0,7738000.0,25208000.0,903213000.0,159797000.0,12418000.0,9000.0,13000.0,9868000.0,201383000.0,0.0,143000.0,54773000.0,14358000.0,7629661000.0,946000.0,149177000.0,18671000.0,1000.0,22786000.0,699000.0,12416000.0,245000.0,65607000.0,17000.0,167000.0,10190200000.0,49083000.0,108000.0,261863000.0,6796000.0,128000.0,3550000.0,92.95814905751337,0.010737978576725114,55.77918462593871,True,False,True,True,1.246204482008069e+16,55.77918462593871
12/31/2022,11780000.0,0.0,20230000.0,11000.0,492457000.0,272920000.0,0.0,146000.0,191000.0,1000.0,1714656000.0,0.0,14400000.0,131670000.0,404187000.0,609000.0,104495000.0,0.0,79149000.0,59796000.0,33296000.0,17534000.0,484000.0,10000.0,161913000.0,13000.0,40466000.0,433745000.0,0.0,1133000.0,64965000.0,-1010000.0,51999000.0,69915000.0,3146000.0,114848000.0,11000.0,1196000.0,163000.0,10906000.0,360000.0,7.0,22193000.0,1000.0,887305000.0,902494000.0,0.0,45530000.0,4868000.0,963000.0,16062000.0,17534000.0,20000.0,45445000.0,0.0,6524000.0,0.0,12000.0,107715000.0,3861000.0,36334000.0,32000.0,171105000.0,76197000.0,1692000.0,171105000.0,5085000.0,-10888000.0,156379000.0,161437000.0,695098000.0,0.0,12169000.0,0.0,20221231.0,1399274000.0,126076000.0,265000.0,77284000.0,1088000.0,0.0,13221000.0,59165000.0,0.0,318000.0,1000.0,103000.0,2668000.0,430755000.0,1000.0,47562000.0,3854000.0,12715000.0,14315000.0,171759000.0,50620000.0,138000.0,493585000.0,5649000.0,21568000.0,0.0,14204000.0,1531865000.0,25944000.0,23000.0,29253000.0,50943000.0,5000.0,1000.0,586795000.0,12699000.0,28649000.0,40664000.0,70682000.0,1656151000.0,44829000.0,13297000.0,101000.0,5500000.0,26192000.0,126000.0,10516000.0,1340000.0,0.0,1000.0,62976000.0,913000.0,60000.0,8774000.0,2829000.0,1000.0,237000.0,7524000.0,11426000.0,28006000.0,1735000.0,5024000.0,5846000.0,0.0,21000.0,3516000.0,66000.0,860092000.0,327000.0,12273000.0,10004000.0,5083000.0,0.0,2218000.0,170466000.0,162000.0,1054000.0,2000.0,245000.0,4000.0,5875000.0,0.0,123083000.0,64503000.0,146000.0,255520000.0,0.0,39000.0,350000.0,0.0,107715000.0,19695000.0,22398000.0,4311000.0,41396000.0,8000.0,0.0,20149000.0,955000.0,172756000.0,43076000.0,1370000.0,694000.0,62009000.0,35000.0,6375000.0,0.0,856171000.0,781000.0,36335000.0,3000.0,33000.0,150000.0,1084000.0,21611000.0,580000.0,455000.0,6535000.0,14001000.0,3428000.0,17374000.0,544000.0,207000.0,41000.0,140952000.0,5042000.0,738000.0,42546000.0,24132000.0,8687000.0,380000.0,1000.0,0.0,345000.0,19000.0,3701000.0,15000.0,2114000.0,35000.0,41055000.0,87743000.0,16050000.0,11590000.0,1717531000.0,56249000.0,5200000.0,22637000.0,153000.0,1130647000.0,0.0,3026000.0,913647000.0,15667000.0,4087000.0,4936000.0,1424000.0,44000.0,1736000.0,3735000.0,112038000.0,22799000.0,2196000.0,8189000.0,17000.0,0.0,0.0,4868000.0,1717531000.0,496780000.0,1497689000.0,209840.0,31000000.0,162000.0,862000.0,7000.0,39744000.0,0.0,12318000.0,9475000.0,409000.0,-40000.0,15840000.0,0.0,877975000.0,482719000.0,0.0,-11318000.0,59201000.0,161437000.0,0.0,948000.0,35504000.0,5175000.0,1000.0,212000.0,0.0,12354000.0,33000.0,76485000.0,12447000.0,732000.0,3635000.0,1578000.0,53903000.0,129129000.0,301696000.0,0.0,2000.0,11000.0,407055000.0,905689000.0,0.0,0.0,122000.0,0.0,0.0,37184000.0,21017000.0,0.0,4973000.0,0.0,5879000.0,5000.0,1177299840.0,4699000.0,1240000.0,12877000.0,567000.0,254000.0,18341000.0,0.0,1556061000.0,0.0,919148000.0,6782000.0,1017000.0,297143000.0,124546000.0,26323000.0,236034000.0,14530000.0,10658000.0,18362000.0,97456000.0,721102000.0,1366000.0,409000.0,2227000.0,51347000.0,0.0,54153000.0,29690000.0,0.0,813000.0,0.0,16202000.0,630000.0,4166000.0,252000.0,28000.0,3263000.0,0.0,0.0,1031000.0,690000.0,0.0,639000.0,17600000.0,2699000.0,962000.0,56000.0,484000.0,0.0,46293000.0,2512000.0,4724000.0,3635000.0,1112077000.0,161000.0,657000.0,603967000.0,181000.0,4947000.0,12832000.0,26608000.0,58382000.0,196000.0,17996000.0,16000.0,4000.0,0.0,927000.0,46293000.0,900815000.0,46300000.0,26940000.0,6226000.0,16000000.0,144000.0,30635000.0,3000.0,3168000.0,5501000.0,24205000.0,1026863000.0,161110000.0,12832000.0,9000.0,14000.0,5827000.0,201165000.0,0.0,143000.0,56958000.0,14285000.0,7162389000.0,1211000.0,148039000.0,21377000.0,0.0,30809000.0,739000.0,10390000.0,313000.0,63402000.0,0.0,250000.0,10102254000.0,48327000.0,131000.0,257076000.0,7387000.0,213000.0,4216000.0,91.81107913627743,0.010582479070254164,55.090880473394556,True,False,True,True,1.2308326860483888e+16,55.090880473394556
12/31/2021,7677000.0,34000.0,21328000.0,66000.0,494001000.0,287252000.0,0.0,56000.0,236000.0,14000.0,1778044000.0,0.0,15000000.0,130391000.0,442841000.0,298000.0,169033000.0,1000.0,90926000.0,52993000.0,23833000.0,17500000.0,310000.0,6000.0,146762000.0,4000.0,38428000.0,453747000.0,0.0,124000.0,61658000.0,-257000.0,22868000.0,76207000.0,3398000.0,114848000.0,19000.0,1189000.0,82000.0,11975000.0,369000.0,6.0,22200000.0,33000.0,990464000.0,934401000.0,28000.0,43737000.0,3578000.0,1474000.0,17584000.0,17500000.0,33000.0,36036000.0,0.0,0.0,0.0,17000.0,192504000.0,12620000.0,27931000.0,49000.0,170894000.0,72998000.0,3970000.0,170687000.0,5436000.0,430000.0,228375000.0,171105000.0,732193000.0,0.0,13528000.0,0.0,20211231.0,1504343000.0,214368000.0,198000.0,81296000.0,3474000.0,0.0,16513000.0,57371000.0,0.0,619000.0,0.0,51000.0,2381000.0,385323000.0,2000.0,27819000.0,3396000.0,14477000.0,11511000.0,149174000.0,37074000.0,14000.0,495146000.0,11168000.0,20192000.0,0.0,14107000.0,1585261000.0,6960000.0,2000.0,28305000.0,55862000.0,7000.0,1000.0,605114000.0,7511000.0,34200000.0,111886000.0,76539000.0,1724223000.0,37041000.0,9728000.0,125000.0,3405000.0,26984000.0,95000.0,10590000.0,685000.0,0.0,0.0,63800000.0,430000.0,227000.0,10262000.0,2997000.0,1000.0,-115000.0,16726000.0,8566000.0,20854000.0,655000.0,3393000.0,2499000.0,0.0,54000.0,2945000.0,0.0,800071000.0,151000.0,13925000.0,10735000.0,5452000.0,2000.0,1596000.0,148240000.0,71000.0,931000.0,1000.0,49000.0,4000.0,4570000.0,0.0,204542000.0,77198000.0,62000.0,272385000.0,2000.0,41000.0,0.0,0.0,192504000.0,24729000.0,11869000.0,6616000.0,43573000.0,11000.0,30000.0,22687000.0,858000.0,145056000.0,36165000.0,1637000.0,582000.0,61933000.0,-143000.0,5820000.0,0.0,952204000.0,1040000.0,22725000.0,11000.0,89000.0,160000.0,201000.0,26073000.0,667000.0,269000.0,5170000.0,22472000.0,3087000.0,8476000.0,680000.0,130000.0,15000.0,216387000.0,4330000.0,853000.0,23997000.0,33844000.0,17133000.0,385000.0,19000.0,0.0,389000.0,0.0,3803000.0,6000.0,2232000.0,28000.0,36183000.0,67339000.0,17577000.0,2245000.0,1779504000.0,57806000.0,11469000.0,19099000.0,144000.0,748364000.0,0.0,4477000.0,850942000.0,14512000.0,5103000.0,4943000.0,906000.0,50000.0,1738000.0,3348000.0,167383000.0,6971000.0,304000.0,9248000.0,8000.0,0.0,2000.0,3578000.0,1779504000.0,569942000.0,614900000.0,218271.0,32704000.0,71000.0,52000.0,109000.0,46977000.0,0.0,18220000.0,6737000.0,124000.0,2133000.0,14471000.0,0.0,831955000.0,220019000.0,-207000.0,-2187000.0,25425000.0,171105000.0,0.0,2187000.0,45504000.0,1038000.0,2000.0,406000.0,0.0,5839000.0,37000.0,79907000.0,11552000.0,872000.0,4744000.0,1748000.0,29369000.0,77597000.0,288666000.0,0.0,14000.0,19000.0,436102000.0,1009197000.0,6000.0,0.0,129000.0,0.0,0.0,32180000.0,20169000.0,6182000.0,4459000.0,0.0,2877000.0,7000.0,1137838500.0,7480000.0,874000.0,9623000.0,381000.0,228000.0,22774000.0,3000.0,1608362000.0,0.0,871096000.0,4202000.0,863000.0,272117000.0,36572000.0,21840000.0,234227000.0,14872000.0,8310000.0,8172000.0,75376000.0,782123000.0,1465000.0,205000.0,-4205000.0,19103000.0,0.0,49080000.0,26420000.0,0.0,583000.0,0.0,16544000.0,571000.0,3179000.0,65000.0,49000.0,2505000.0,0.0,0.0,1357000.0,918000.0,0.0,634000.0,13487000.0,3199000.0,1176000.0,42000.0,306000.0,3000.0,38453000.0,130000.0,4833000.0,4744000.0,737773000.0,237000.0,560000.0,429568000.0,1000.0,4971000.0,12318000.0,33474000.0,24737000.0,236000.0,14377000.0,4000.0,139000.0,0.0,2219000.0,38453000.0,838624000.0,15887000.0,26616000.0,13770000.0,0.0,243000.0,33730000.0,42000.0,3132000.0,20154000.0,22436000.0,390153000.0,159955000.0,12318000.0,14000.0,12000.0,5802000.0,192271000.0,0.0,265000.0,55308000.0,16825000.0,5849867000.0,1433000.0,142171000.0,19956000.0,1000.0,19724000.0,852000.0,5938000.0,234000.0,73037000.0,0.0,224000.0,7799356000.0,47808000.0,129000.0,283484000.0,6841000.0,88000.0,3743000.0,90.83762336201028,0.010184636964311511,54.50664787199189,True,False,True,True,1.21778747994475e+16,54.50664787199189
